trial,regime,method,success,reached_goal,collision,deadlock,fallback,fallback_steps,steps,final_progress,mean_progress_speed,max_equality_residual,mean_equality_residual,max_inequality_violation,min_margin,mean_intervention,max_intervention,action_smoothness,retraction_failures
9,aggressive,projection_retraction,True,True,False,False,False,0,70,0.9774805149692843,1.0473005517528045,2.30433450099099e-11,1.9651169580470197e-12,0.0,0.09579094245946995,0.491965198007476,1.1522019971056598,4.402054190453446,0
10,aggressive,penalty_only,False,True,False,False,False,0,56,1.022192082672298,1.3690072535789706,0.09172468200277528,0.020375390639065384,0.0,0.15025533341669028,0.0,0.0,5.208774011126548,0
10,aggressive,one_step_correction,False,True,False,False,False,0,56,1.0219224622426635,1.3686461547892812,0.09771190861740608,0.036649496330119255,0.0,0.14127393433275337,0.022632881466068212,0.4123167090757755,4.998970134303371,0
10,aggressive,rollout_projection,False,True,False,False,False,0,70,0.9799047586249103,1.0498979556695467,0.08447903413746882,0.04030821855882299,0.0,0.18469920002797524,0.45654748084852653,0.8573251981910113,3.9012548167405297,0
10,aggressive,projection_retraction,True,True,False,False,False,0,70,0.9799047586249103,1.0498979556695467,7.23332505003782e-11,3.690879348182209e-12,0.0,0.1877797313646814,0.45284373120497035,0.9048615109897958,3.767544672741587,0
11,aggressive,penalty_only,False,True,False,False,False,0,56,1.0308311250477236,1.3805773996174866,0.052547802193485316,0.014092872239787247,0.0,0.032588149825595714,0.0,0.0,4.8568571636208935,0
11,aggressive,one_step_correction,False,True,False,False,False,0,56,1.0278280113637845,1.3765553723622113,0.06244354171079469,0.026040030719987933,0.0,0.028106426738620627,0.023007255346499278,0.6089419231951192,4.76502469965262,0
11,aggressive,rollout_projection,False,True,False,False,True,1,70,0.9642605424657003,1.0331362954989645,0.10657258016435023,0.046617370780447434,0.0,0.09253842557714403,0.5219414952462433,1.8563777339965242,5.449024352008482,0
11,aggressive,projection_retraction,True,True,False,False,False,0,70,0.9784852903517315,1.0483770968054265,6.315437062198725e-11,5.305816103933531e-12,0.0,0.09277143447941821,0.46408576643823535,1.3330205256794685,4.5445633103229435,0
12,aggressive,penalty_only,False,True,False,False,False,0,56,1.030794328590482,1.3805281186479665,0.08857170409454418,0.018005668423140546,0.0,0.026356027933529036,0.0,0.0,4.983077694163769,0
12,aggressive,one_step_correction,False,True,False,False,False,0,56,1.0281905707690755,1.3770409429942974,0.0706563901780346,0.026081150202749117,0.0,0.04681467345051987,0.037503673953316836,0.5908895736990725,5.192541399782845,0
12,aggressive,rollout_projection,False,True,False,False,False,0,70,0.9718296372552947,1.041246039916387,0.1166508153929462,0.057883611764840394,0.0,0.09444669852822146,0.49088953933712093,1.284360243619216,4.538283686661276,0
12,aggressive,projection_retraction,True,True,False,False,False,0,70,0.9726202939265159,1.042093172064124,6.2077010198891e-11,3.5943629025528677e-12,0.0,0.09491099115461338,0.47304213300253467,1.2782534317012677,4.446867677476742,0
13,aggressive,penalty_only,False,True,False,False,False,0,56,1.013039063132253,1.35674874526641,0.052148232090257984,0.014293542326131633,0.0,0.15639240526678666,0.0,0.0,4.208952771030743,0
13,aggressive,one_step_correction,False,True,False,False,False,0,56,1.013096604190182,1.3568258091832794,0.05789730182123387,0.018180401500625637,0.0,0.1531246292388071,0.013845870692353929,0.1722978554686195,4.161788139928228,0
13,aggressive,rollout_projection,False,True,False,False,False,0,70,0.979999999999999,1.0499999999999987,0.0855923827588565,0.039780024732102626,0.0,0.12472349079749973,0.4361794386494715,0.9419663620209423,4.249228770797299,0
13,aggressive,projection_retraction,True,True,False,False,False,0,70,0.979999999999999,1.0499999999999987,5.198241836978923e-11,2.8735791524070466e-12,0.0,0.12970887930177216,0.42724102454416696,0.8545970601596485,3.937000834995567,0
14,aggressive,penalty_only,False,True,False,False,False,0,49,0.9972907204926407,1.526465388509144,0.05393044504364597,0.01195867538913978,0.0,0.08716969947057374,0.0,0.0,5.195802691585383,0
14,aggressive,one_step_correction,False,True,False,False,False,0,49,0.9903186887797647,1.5157939113975991,0.04256183109700595,0.012704230051515974,0.0,0.07219913274546202,0.02624016419100001,0.7411470505756047,5.341089982496892,0
14,aggressive,rollout_projection,False,True,False,False,False,0,70,0.979999999999999,1.0499999999999987,0.09309270120544322,0.044625296853182686,0.0,0.10494766336711892,0.6107330507585882,1.131833420127654,5.005977719852528,0
14,aggressive,projection_retraction,True,True,False,False,False,0,70,0.979999999999999,1.0499999999999987,6.43451958382002e-11,2.569528716784524e-12,0.0,0.10571708201700919,0.5986067073148977,1.1094344041159354,4.858823025293662,0
15,aggressive,penalty_only,False,True,False,False,False,0,56,1.0062332452784932,1.3476338106408392,0.05580732335955563,0.018118661659130706,0.0,0.12812295122819506,0.0,0.0,5.0611139884205905,0
15,aggressive,one_step_correction,False,True,False,False,False,0,56,1.0073260653035156,1.3490974088886367,0.09436355816454445,0.040206934612611815,0.0,0.14024595727696554,0.03630113116972892,0.5939834642524804,4.89341253945358,0
15,aggressive,rollout_projection,False,True,False,False,False,0,70,0.978297902725023,1.048176324348239,0.08305638104708479,0.040887303461302274,0.0,0.15108190536827093,0.42915345217479517,0.8465265393282216,4.286458040476841,0
15,aggressive,projection_retraction,True,True,False,False,False,0,70,0.978300270271535,1.048178861005216,9.188916294533556e-11,5.1529399794755395e-12,0.0,0.1546898535548229,0.4179690212466592,0.8503735074015887,4.171123367011587,0
16,aggressive,penalty_only,False,True,False,False,False,0,56,1.0309354713585404,1.380717149140902,0.03671647186378646,0.009941930482366473,0.0,0.16438717184875795,0.0,0.0,4.064051589788298,0
16,aggressive,one_step_correction,False,True,False,False,False,0,56,1.0308448882545447,1.380595832483765,0.05739497086593248,0.015120246561690589,0.0,0.16493067047273158,0.007587803126771854,0.16037371729233582,4.008893311437112,0
16,aggressive,rollout_projection,False,True,False,False,False,0,70,0.9791509982197558,1.0490903552354525,0.0870088856431126,0.043752502187009656,0.0,0.15575154914211908,0.463930636560204,0.8774504274886793,4.307375135246032,0
16,aggressive,projection_retraction,True,True,False,False,False,0,70,0.9791565586464848,1.0490963128355193,5.569300576269143e-11,2.668107005173884e-12,0.0,0.15577388635853406,0.45341631239950914,0.8780747925712254,4.231623959117278,0
17,aggressive,penalty_only,False,True,False,False,False,0,56,1.0433111381364772,1.3972917028613532,0.046281686972578284,0.01474899669487477,0.0,0.09013317118113662,0.0,0.0,4.85919074156153,0
17,aggressive,one_step_correction,False,True,False,False,False,0,56,1.0435582279927826,1.3976226267760479,0.06282318769360185,0.023357184917267078,0.0,0.08865063204330426,0.021613792197505716,0.27968560060193026,4.702456720583219,0
17,aggressive,rollout_projection,False,True,False,False,False,0,70,0.9788769465853795,1.0487967284843351,0.09234731330631507,0.04620939536942794,0.0,0.11985181657672833,0.5193552954338224,1.0019205527576869,5.2307987126351705,0
17,aggressive,projection_retraction,True,True,False,False,False,0,70,0.9788290891673532,1.048745452679307,8.643263882390784e-11,4.0237146947674775e-12,0.0,0.12072257018780053,0.5109031815497073,0.9567547201107974,5.186013449550064,0
18,aggressive,penalty_only,False,True,False,False,False,0,56,1.0269346735831058,1.3753589378345166,0.0365696329030869,0.009302219558418737,0.0,0.06071277738714492,0.0,0.0,4.544219131390043,0
18,aggressive,one_step_correction,False,True,False,False,False,0,56,1.0275565907572128,1.376191862621267,0.04278192760533528,0.013903692732172526,0.0,0.06731951917024737,0.02217584477431165,0.5495463766745039,4.61579216199286,0
18,aggressive,rollout_projection,False,True,False,False,False,0,70,0.9709223084360558,1.040273901895774,0.087536908425768,0.043737635577567775,0.0,0.10805286312646661,0.47213818427542337,0.8999072225683565,4.3927547429222535,0
18,aggressive,projection_retraction,True,True,False,False,False,0,70,0.9717949987228799,1.0412089272030856,7.350786646043161e-11,3.3820549535537987e-12,0.0,0.10740619595990564,0.45793095467385125,0.8975172868183094,4.311388768313933,0
19,aggressive,penalty_only,False,True,False,False,False,0,56,1.0040303292436743,1.344683476665635,0.053140968089691265,0.016400438724127064,0.0,0.1513892620812719,0.0,0.0,5.0790128782596655,0
19,aggressive,one_step_correction,False,True,False,False,False,0,56,1.0021689063677892,1.3421904995997174,0.09698759823200609,0.042564243268417915,0.0,0.1733819218993763,0.0443166846963225,0.6966541460751416,4.979919360522544,0
19,aggressive,rollout_projection,False,True,False,False,False,0,70,0.9763737416016646,1.0461147231446404,0.07570217152325176,0.03742622745853101,0.0,0.19782086176180125,0.42155731022441884,0.8441115094215138,3.957059328979068,0
19,aggressive,projection_retraction,True,True,False,False,False,0,70,0.9764142352059039,1.0461581091491827,9.818079682588632e-11,6.084981724845712e-12,0.0,0.20322535501357253,0.41513055658054954,0.8449876520281135,3.803620892949977,0
20,aggressive,penalty_only,False,True,False,False,False,0,56,1.0178294191878623,1.3631644006980297,0.04709448467647093,0.014319625021271981,0.0,0.0928783876410208,0.0,0.0,4.535909921590001,0
20,aggressive,one_step_correction,False,True,False,False,False,0,56,1.01920417977162,1.3650055979084195,0.06277388240896187,0.020462217881359945,0.0,0.09653224282985873,0.02466318076646992,0.4707250274121996,4.4141307112383865,0
20,aggressive,rollout_projection,False,True,False,False,False,0,70,0.979999999999999,1.0499999999999987,0.09542537425874476,0.042979479641739184,0.0,0.11408739881999436,0.45807019194903925,0.9772651253092494,4.42212777336292,0
20,aggressive,projection_retraction,True,True,False,False,False,0,70,0.979999999999999,1.0499999999999987,5.995937080172098e-11,3.3975806295367356e-12,0.0,0.11466096937533643,0.4478421860375971,0.9382663154736623,4.350040856813639,0
21,aggressive,penalty_only,False,True,False,False,False,0,49,0.9685556656692778,1.4824831617386904,0.042037885005005604,0.0120915845355465,0.0,0.05594964297873117,0.0,0.0,5.007436195476497,0
21,aggressive,one_step_correction,False,True,False,False,False,0,49,0.9685777922340363,1.4825170289296474,0.07442457697044991,0.026919491461510247,0.0,0.04988654609829962,0.018785407824055758,0.22499895350431498,5.028603517546104,0
21,aggressive,rollout_projection,False,True,False,False,False,0,70,0.979999999999999,1.0499999999999987,0.09608310233081707,0.04181535295445155,0.0,0.09957068289486143,0.5490312551536467,1.2381038571629834,4.549514784351704,0
21,aggressive,projection_retraction,True,True,False,False,False,0,70,0.979999999999999,1.0499999999999987,3.5820013621901126e-11,3.425402818533842e-12,0.0,0.10034599487053275,0.5395697780117328,1.2115205514204415,4.581368891439621,0
22,aggressive,penalty_only,False,True,False,False,False,0,56,0.9747906835340343,1.3055232368759386,0.08607785407894553,0.016749737870000416,0.0,0.12844515679737772,0.0,0.0,4.827944345921238,0
22,aggressive,one_step_correction,False,True,False,False,False,0,56,0.976021339011773,1.3071714361764815,0.1133841615272071,0.02293631937435276,0.0,0.13418722927111265,0.022377856603567954,0.407764485014306,4.746794590514824,0
22,aggressive,rollout_projection,False,True,False,False,False,0,70,0.9769822102374394,1.0467666538258278,0.08969000774324076,0.045949135324964106,0.0,0.12163402826611153,0.3697255081484259,0.8438812483769199,3.7296065640064757,0
22,aggressive,projection_retraction,True,True,False,False,False,0,70,0.9769692706632855,1.0467527899963773,6.668909868778883e-11,3.82925120183992e-12,0.0,0.12469453900584931,0.3585327761982872,0.8202864357441578,3.5990548232660795,0
23,aggressive,penalty_only,False,True,False,False,False,0,56,1.0342386542588493,1.3851410548109588,0.04478370538164622,0.012552150122153254,0.0,0.13101784431473057,0.0,0.0,4.7708544023669734,0
23,aggressive,one_step_correction,False,True,False,False,False,0,56,1.0341948749585967,1.3850824218195492,0.08370452982069554,0.027319404395317604,0.0,0.12735839396818527,0.02282386553516134,0.41747611911846366,4.797603693832162,0
23,aggressive,rollout_projection,False,True,False,False,False,0,70,0.9792572970326098,1.0492042468206533,0.08831607448536416,0.040213241012575514,0.0,0.11828762292698575,0.48337434542754126,1.0418826057999058,4.293260335597828,0
23,aggressive,projection_retraction,True,True,False,False,False,0,70,0.9792928376550365,1.0492423260589676,8.229639192336435e-11,5.788144566817469e-12,0.0,0.11866530220238031,0.4722219237788712,0.9112429295906777,4.228805924468159,0
24,aggressive,penalty_only,False,True,False,False,False,0,56,1.046609939160918,1.401709739947658,0.0450271357999954,0.01592743784816627,0.0,0.07034036503449137,0.0,0.0,4.702571647997432,0
24,aggressive,one_step_correction,False,True,False,False,False,0,56,1.0479841205285014,1.4035501614221,0.03581788703241928,0.009678303814741454,0.0,0.062095276828991075,0.017229822523612513,0.34711909095710325,4.6937548372288695,0
24,aggressive,rollout_projection,False,True,False,False,False,0,70,0.9795819246579857,1.049552062133556,0.10625555249420948,0.04783300580090288,0.0,0.10374448433060174,0.5220789592630523,1.0444718635161967,4.6459645348142935,0
24,aggressive,projection_retraction,True,True,False,False,False,0,70,0.979454344442319,1.0494153690453416,2.2357671269901402e-11,2.1597041615401786e-12,0.0,0.10389013275415226,0.5108019472918087,0.9326974700485448,4.558440548841456,0
25,aggressive,penalty_only,False,True,False,False,False,0,49,0.9699830040386237,1.4846678633244241,0.05331379803821312,0.015071568418998524,0.0,0.0007356771528002071,0.0,0.0,4.897482739917294,0
25,aggressive,one_step_correction,False,True,True,False,False,0,49,0.970061597095039,1.4847881588189373,0.06015439193386318,0.022132443224736655,0.0002646307864960784,-0.0002646307864960784,0.015513770491865182,0.24118928403922732,4.792345967468759,0
25,aggressive,rollout_projection,False,True,False,False,False,0,70,0.9726555221071241,1.0421309165433472,0.11307243561989822,0.04913719626040857,0.0,0.09382778197260111,0.5941898415805543,1.4423237547017098,4.966413579819503,0
25,aggressive,projection_retraction,True,True,False,False,False,0,70,0.9743696471791025,1.0439674791204667,2.564815027028544e-11,2.669260051086602e-12,0.0,0.09567740466640756,0.5794691584004354,1.3491812037580224,5.038867071870377,0
26,aggressive,penalty_only,False,True,False,False,False,0,49,0.9846043779353936,1.5070475172480513,0.05267693114877425,0.010720018628880596,0.0,0.1042621251408406,0.0,0.0,4.983004234204679,0
26,aggressive,one_step_correction,False,True,False,False,False,0,49,0.9845439581006432,1.5069550379091479,0.06963094408435855,0.016157190261507515,0.0,0.10141008377977156,0.011005060703849344,0.25272796315959967,4.8547287669821095,0
26,aggressive,rollout_projection,False,True,False,False,True,1,70,0.965999999999999,1.0349999999999988,0.10011751199555463,0.04937853432089077,0.0,0.10007694541051493,0.6231960071320928,2.459973064035177,5.949068390334996,0
26,aggressive,projection_retraction,True,True,False,False,False,0,70,0.979999999999999,1.0499999999999987,7.880140984184436e-11,3.834707154989506e-12,0.0,0.10630711150556654,0.5838816656642339,1.0753374962188094,4.889724863669436,0
27,aggressive,penalty_only,False,True,False,False,False,0,49,0.9939173448018872,1.5213020583702355,0.05929388695323412,0.01587603879643723,0.0,0.24080151949709327,0.0,0.0,5.242982386413277,0
27,aggressive,one_step_correction,False,True,False,False,False,0,49,0.9938688584524358,1.5212278445700549,0.12113897619367264,0.04097557347746674,0.0,0.2414232806468951,0.03314874291251515,0.684181717641279,5.09748579595259,0
27,aggressive,rollout_projection,False,True,False,False,False,0,70,0.979999999999999,1.0499999999999987,0.0890927038867102,0.04380712700621667,0.0,0.20145489702989705,0.6044717866030129,0.9581331825126156,5.143960371394614,0
27,aggressive,projection_retraction,True,True,False,False,False,0,70,0.979999999999999,1.0499999999999987,8.362666115147022e-11,2.7378765921071134e-12,0.0,0.20276293140047508,0.5973231444574275,0.958176731847023,5.083291151023038,0
28,aggressive,penalty_only,False,True,False,False,False,0,49,0.9949201848356487,1.5228370176055848,0.056319024262595274,0.022992801224909976,0.0,0.08609972819170014,0.0,0.0,5.8002876019428316,0
28,aggressive,one_step_correction,False,True,False,False,False,0,49,0.9970555900910602,1.526105495037337,0.08593268455723546,0.034752810372662396,0.0,0.09502419825613356,0.04330734400638972,0.5490283124894256,5.930508505142563,0
28,aggressive,rollout_projection,False,True,False,False,False,0,70,0.9773561603559245,1.047167314667062,0.12360218937013268,0.05371232705788293,0.0,0.09318717350214922,0.6151228029288758,1.1541241897352794,5.589260253116298,0
28,aggressive,projection_retraction,True,True,False,False,False,0,70,0.9775186480639362,1.0473414086399315,3.592393049700604e-11,3.243139090614022e-12,0.0,0.09431667661553744,0.6056203735104672,1.1400139039045294,5.61396183743701,0
29,aggressive,penalty_only,False,True,False,False,False,0,56,0.9785568313232614,1.3105671848079392,0.034329995648205935,0.010382017592012311,0.0,0.20915257219621175,0.0,0.0,3.792399159169822,0
29,aggressive,one_step_correction,False,True,False,False,False,0,56,0.9783988396135083,1.3103555887680913,0.047043370725122546,0.013660331701496359,0.0,0.2111964208186542,0.011774667894446299,0.11728216129488117,3.7873405712438784,0
