scenario_id,repeat,feedback,mass,friction,fragility,tightness,success,object_damage,slip_drop,insertion_failure,excess_force,force_profile_rmse,force_error_variance,retries,handoff_balance_error,mean_speed,insertion_speed,slip_probability,damage_probability
26,0,haptic_off,0.5847368516401883,0.8015881425068567,8.432377283992983,0.5994480585550229,0.0,0.0,1.0,0.0,0.0,1.2254104638066814,0.3701458378658851,0.0,0.09918869534391339,0.8585703028237294,0.7937316781766238,0.1916138346208804,0.0
26,0,haptic_on,0.5847368516401883,0.8015881425068567,8.432377283992983,0.5994480585550229,0.0,0.0,1.0,0.0,0.0,0.29094899839184507,0.008396770601511805,0.0,0.02893003614197474,0.9580749182939611,0.7948324234252896,0.087585782741094,0.0
26,1,haptic_off,0.5847368516401883,0.8015881425068567,8.432377283992983,0.5994480585550229,1.0,0.0,0.0,0.0,0.0,1.0863153837541428,0.39574245444261796,0.0,0.105400134740774,0.8532981873046642,0.7606658744055252,0.2090753967774128,0.0
26,1,haptic_on,0.5847368516401883,0.8015881425068567,8.432377283992983,0.5994480585550229,1.0,0.0,0.0,0.0,0.0,0.24739197808726843,0.009003587283903101,0.0,0.03074170596605909,0.9560471815558591,0.7821148065902516,0.09281200872992282,0.0
27,0,haptic_off,0.3956128631888566,0.5972599063947521,9.965244203261651,0.4090049006421376,1.0,0.0,0.0,0.0,0.0,0.8953860131844152,0.2845220443396537,0.0,0.12013291586795874,0.8731166183367582,0.8362690038538106,0.2106685514270499,0.0
27,0,haptic_on,0.3956128631888566,0.5972599063947521,9.965244203261651,0.4090049006421376,1.0,0.0,0.0,0.0,0.0,0.25283500026469413,0.007372009928719609,0.0,0.03704417541521179,0.9725704467421992,0.8645976835758774,0.08942997201503687,0.0
27,1,haptic_off,0.3956128631888566,0.5972599063947521,9.965244203261651,0.4090049006421376,1.0,0.0,0.0,0.0,0.0,0.8838056330321248,0.28741065856897047,0.0,0.07205138497709507,0.8549037454739247,0.7971346943837088,0.17913800785794906,0.0
27,1,haptic_on,0.3956128631888566,0.5972599063947521,9.965244203261651,0.4090049006421376,1.0,0.0,0.0,0.0,0.0,0.25750179356960506,0.01431730940712209,0.0,0.021226909698677954,0.965565495641109,0.8495460260873767,0.08423325083415759,0.0
28,0,haptic_off,0.4645752891580252,0.8574752583165517,8.33728478440105,0.27029544943585493,1.0,0.0,0.0,0.0,0.0,0.927057831397797,0.3258090031433483,0.0,0.10095576660698498,0.8620659068335269,0.8410817688470686,0.1996365721248507,0.0
28,0,haptic_on,0.4645752891580252,0.8574752583165517,8.33728478440105,0.27029544943585493,1.0,0.0,0.0,0.0,0.0,0.25690522357753015,0.011290886333429364,0.0,0.030197995260808505,0.9742348467061045,0.9019367887487905,0.09025152335116109,0.0
28,1,haptic_off,0.4645752891580252,0.8574752583165517,8.33728478440105,0.27029544943585493,1.0,0.0,0.0,0.0,0.0,0.9620150743865588,0.2795329986323809,1.0,0.11924814965030268,0.8711928893659712,0.8236995791281777,0.20249677855134435,0.0
28,1,haptic_on,0.4645752891580252,0.8574752583165517,8.33728478440105,0.27029544943585493,1.0,0.0,0.0,0.0,0.0,0.270382894730778,0.008051357099905667,1.0,0.03518663157585341,0.9777452246031986,0.8952513311646019,0.0873610513290724,0.0
29,0,haptic_off,0.4338928352683143,0.7561568501720973,9.715171657109458,0.45111989898201077,1.0,0.0,0.0,0.0,0.0,0.9448124537798466,0.3109545689712215,0.0,0.11305611643056361,0.8638995113618189,0.8276971451220277,0.19583762192548618,0.0
29,0,haptic_on,0.4338928352683143,0.7561568501720973,9.715171657109458,0.45111989898201077,1.0,0.0,0.0,0.0,0.0,0.2583032570497811,0.011983503428440368,0.0,0.03299330152987203,0.9665741471766006,0.8465932643045372,0.08802770772579759,0.0
29,1,haptic_off,0.4338928352683143,0.7561568501720973,9.715171657109458,0.45111989898201077,1.0,0.0,0.0,0.0,0.0,1.011809120215057,0.3575611314321408,1.0,0.0782627906939201,0.8643925273913501,0.841672316305594,0.1805013279981367,0.0
29,1,haptic_on,0.4338928352683143,0.7561568501720973,9.715171657109458,0.45111989898201077,1.0,0.0,0.0,0.0,0.0,0.2720399238175521,0.015494929217037488,1.0,0.022826647285726708,0.9667637687264202,0.8519683301443706,0.0836881978210059,0.0
30,0,haptic_off,0.4803574506779731,0.6958069080887952,10.16931803759633,0.5771861914172598,1.0,0.0,0.0,0.0,0.0,0.9949493838922947,0.3980539055797355,0.0,0.09055356655978426,0.8410152466774047,0.7533418128817712,0.2287123147523506,0.0
30,0,haptic_on,0.4803574506779731,0.6958069080887952,10.16931803759633,0.5771861914172598,1.0,0.0,0.0,0.0,0.0,0.28557272386377197,0.011867481735106033,0.0,0.02782484677827253,0.9523828937476586,0.7856573806025127,0.08515624214144608,0.0
30,1,haptic_off,0.4803574506779731,0.6958069080887952,10.16931803759633,0.5771861914172598,1.0,0.0,0.0,0.0,0.0,1.0664374133566106,0.31596764130393235,0.0,0.12353274549199358,0.8489356393274786,0.7681902029902681,0.20604966570001224,0.0
30,1,haptic_on,0.4803574506779731,0.6958069080887952,10.16931803759633,0.5771861914172598,1.0,0.0,0.0,0.0,0.0,0.312533386735335,0.009290322564132822,0.0,0.036030384101831466,0.9554291986130717,0.7913682998750114,0.0891022044517803,0.0
31,0,haptic_off,0.5915045393856465,0.828788690588304,9.869179229473339,0.27351778039424934,1.0,0.0,0.0,0.0,0.0,1.03715336812125,0.35036827392926145,0.0,0.08306637799567938,0.8556200978529992,0.8356139535453261,0.1938048884461766,0.0
31,0,haptic_on,0.5915045393856465,0.828788690588304,9.869179229473339,0.27351778039424934,1.0,0.0,0.0,0.0,0.0,0.2648542586100602,0.013393906004198621,0.0,0.02422769358207315,0.9717343345913133,0.8997056539759745,0.08939651868340986,0.0
31,1,haptic_off,0.5915045393856465,0.828788690588304,9.869179229473339,0.27351778039424934,0.0,0.0,1.0,0.0,0.0,1.0857144437204553,0.39617582935894124,0.0,0.1024289648178401,0.8546915269368841,0.828727893022493,0.19371034996773254,0.0
31,1,haptic_on,0.5915045393856465,0.828788690588304,9.869179229473339,0.27351778039424934,0.0,0.0,1.0,0.0,0.0,0.26722578789655804,0.011045303638998168,0.0,0.0298751147385367,0.9713771919312693,0.8970571691595003,0.08576516373055107,0.0
32,0,haptic_off,0.5428669895497563,0.6319137841021579,8.205355681272291,0.5566160283260507,1.0,0.0,0.0,0.0,0.0,0.9200568479111995,0.4229251473092723,0.0,0.08469452197844292,0.8392131035141074,0.8000997704386913,0.22991126508857607,0.0
32,0,haptic_on,0.5428669895497563,0.6319137841021579,8.205355681272291,0.5566160283260507,1.0,0.0,0.0,0.0,0.0,0.25003195500109004,0.009467905546676333,0.0,0.024702568910379183,0.9527193524154134,0.8098187543539278,0.08423646809615591,0.0
32,1,haptic_off,0.5428669895497563,0.6319137841021579,8.205355681272291,0.5566160283260507,1.0,0.0,0.0,0.0,0.0,0.8905614962412057,0.4111979908065184,0.0,0.12206027993900696,0.8587913497339372,0.7956177341742052,0.25653956637393344,0.0
32,1,haptic_on,0.5428669895497563,0.6319137841021579,8.205355681272291,0.5566160283260507,1.0,0.0,0.0,0.0,0.0,0.23792255829429348,0.008207478544302952,0.0,0.036376090927317556,0.9602494471153482,0.8080948942522024,0.08772209528022307,0.0
33,0,haptic_off,0.4190233291039572,0.7740705099674086,9.538805696331387,0.5588481500804989,0.0,0.0,1.0,0.0,0.0,1.0074226988007369,0.2924932061037381,0.0,0.08929613441123412,0.8613691864134606,0.7919177581504879,0.1793981970130599,0.0
33,0,haptic_on,0.4190233291039572,0.7740705099674086,9.538805696331387,0.5588481500804989,0.0,0.0,1.0,0.0,0.0,0.24491021187330075,0.00931399122984801,0.0,0.027293818549035242,0.9607903101177536,0.8039681506893833,0.08499916931002598,0.0
33,1,haptic_off,0.4190233291039572,0.7740705099674086,9.538805696331387,0.5588481500804989,1.0,0.0,0.0,0.0,0.0,1.0810790801004433,0.35157805768023437,0.0,0.0798609955155628,0.8468829950573962,0.7910623155769043,0.20261773697893914,0.0
33,1,haptic_on,0.4190233291039572,0.7740705099674086,9.538805696331387,0.5588481500804989,1.0,0.0,0.0,0.0,0.0,0.2554381793670035,0.008721763208944775,0.0,0.023889013111051627,0.9552186980577287,0.8036391343149282,0.09428031197897202,0.0
34,0,haptic_off,0.575324627108398,0.8499542631115551,7.349426327560683,0.44285272380710383,1.0,0.0,0.0,0.0,0.0,0.9854525288833615,0.3340954339559036,0.0,0.10488637072974258,0.8601154612189271,0.8317666757841138,0.2053538603440448,0.0
34,0,haptic_on,0.575324627108398,0.8499542631115551,7.349426327560683,0.44285272380710383,1.0,0.0,0.0,0.0,0.0,0.26257005074256784,0.010717152673571427,0.0,0.030591858129508258,0.9654128489646526,0.849923102540326,0.09002869732087883,0.0
34,1,haptic_off,0.575324627108398,0.8499542631115551,7.349426327560683,0.44285272380710383,1.0,0.0,0.0,0.0,0.0,1.0047287236831162,0.33874133651543664,0.0,0.10903303451537584,0.8676606774968253,0.818193646524142,0.2008818356372411,0.0
34,1,haptic_on,0.575324627108398,0.8499542631115551,7.349426327560683,0.44285272380710383,1.0,0.0,0.0,0.0,0.0,0.26064174988123545,0.007858882287480669,0.0,0.03180130173365128,0.9683148552253827,0.8447027066711065,0.08678569253243573,0.0
35,0,haptic_off,0.3637453490382972,0.6683009255076063,7.8150470495902455,0.42729323760775684,1.0,0.0,0.0,0.0,0.0,0.9667775985011126,0.1803914101856875,1.0,0.11656896801824246,0.8693574636708928,0.8619448159459612,0.19589821850436168,0.0
35,0,haptic_on,0.3637453490382972,0.6683009255076063,7.8150470495902455,0.42729323760775684,1.0,0.0,0.0,0.0,0.0,0.270283570435722,0.008915266643829797,1.0,0.033999282338654055,0.9701291458729218,0.8685001630091909,0.0870019885619253,0.0
35,1,haptic_off,0.3637453490382972,0.6683009255076063,7.8150470495902455,0.42729323760775684,1.0,0.0,0.0,0.0,0.0,1.0409849594241911,0.26817507454739187,0.0,0.08246513235847439,0.8585209095802678,0.8105790228476563,0.17912626977714996,0.0
35,1,haptic_on,0.3637453490382972,0.6683009255076063,7.8150470495902455,0.42729323760775684,1.0,0.0,0.0,0.0,0.0,0.28305415498603853,0.008308487185636971,0.0,0.02955666168204046,0.9659612404534506,0.8487440887406119,0.08825123834552671,0.0
36,0,haptic_off,0.38174665749200354,0.8101088982041988,8.754783116900468,0.5238419882173061,1.0,0.0,0.0,0.0,0.0,0.8739572334083736,0.17268270858942641,0.0,0.07308804274515017,0.852192757552354,0.7749207823757526,0.14699441586019799,0.0
36,0,haptic_on,0.38174665749200354,0.8101088982041988,8.754783116900468,0.5238419882173061,1.0,0.0,0.0,0.0,0.0,0.25350798374012806,0.009484008903032737,0.0,0.021317345800668797,0.9588351706738433,0.8068763899458832,0.08892648446991427,0.0
36,1,haptic_off,0.38174665749200354,0.8101088982041988,8.754783116900468,0.5238419882173061,1.0,0.0,0.0,0.0,0.0,1.0201792945007426,0.29248725670895764,1.0,0.10466977037931276,0.8368482168625313,0.7673575715459547,0.19799106133941294,0.0
36,1,haptic_on,0.38174665749200354,0.8101088982041988,8.754783116900468,0.5238419882173061,1.0,0.0,0.0,0.0,0.0,0.27635429982874493,0.009796078536601702,0.0,0.030699086719013908,0.9529334242546806,0.8039674627036533,0.08828342061798973,0.0
37,0,haptic_off,0.4733757997920266,0.8077003927965638,10.298995869268992,0.5829784872564693,1.0,0.0,0.0,0.0,0.0,1.0408094683544555,0.23899663801562473,0.0,0.09059685115731056,0.8664131341909125,0.7908177636392063,0.17995977126962695,0.0
37,0,haptic_on,0.4733757997920266,0.8077003927965638,10.298995869268992,0.5829784872564693,1.0,0.0,0.0,0.0,0.0,0.3205298816092009,0.010113392953788738,0.0,0.027234069140537182,0.9621429073061469,0.8000207795212829,0.0849815124914245,0.0
37,1,haptic_off,0.4733757997920266,0.8077003927965638,10.298995869268992,0.5829784872564693,1.0,0.0,0.0,0.0,0.0,0.8304130636462036,0.21373156231824492,0.0,0.07786381404090767,0.8573732971252317,0.7812301544861683,0.14118667117340622,0.0
37,1,haptic_on,0.4733757997920266,0.8077003927965638,10.298995869268992,0.5829784872564693,1.0,0.0,0.0,0.0,0.0,0.26290552560830377,0.009648310164985099,0.0,0.023299417669689036,0.9586660468962694,0.7963332375393453,0.08382606667824316,0.0
38,0,haptic_off,0.48921046619711417,0.7438070480520685,9.329009615007337,0.2680089430122014,1.0,0.0,0.0,0.0,0.0,1.0374026129820473,0.33317272279732857,1.0,0.08290011782883287,0.8644336827418657,0.8555828897143288,0.1933684797001881,0.0
38,0,haptic_on,0.48921046619711417,0.7438070480520685,9.329009615007337,0.2680089430122014,1.0,0.0,0.0,0.0,0.0,0.2387528385012058,0.00802338223609427,1.0,0.02417920103340958,0.9754155295062226,0.9091341414792012,0.08995382889895644,0.0
38,1,haptic_off,0.48921046619711417,0.7438070480520685,9.329009615007337,0.2680089430122014,1.0,0.0,0.0,0.0,0.0,1.220696805945184,0.4572695332895904,1.0,0.09609040213869043,0.855796279623416,0.845450878497785,0.198876422093087,0.0
38,1,haptic_on,0.48921046619711417,0.7438070480520685,9.329009615007337,0.2680089430122014,1.0,0.0,0.0,0.0,0.0,0.2788936847470499,0.008962878953347521,1.0,0.02802636729045138,0.972093451383742,0.9052372140882227,0.08521591876440257,0.0
39,0,haptic_off,0.4187942873907922,0.6776546027078238,9.305198178043344,0.5421176394122925,1.0,0.0,0.0,0.0,0.0,0.7444081140123371,0.19691077936980012,0.0,0.09602050586868907,0.8554462336332617,0.7941022251743687,0.18960183548567852,0.0
39,0,haptic_on,0.4187942873907922,0.6776546027078238,9.305198178043344,0.5421176394122925,1.0,0.0,0.0,0.0,0.0,0.21365780568911266,0.006924196954385006,0.0,0.028005980878367663,0.960003021529108,0.8137529513517691,0.08520987997659489,0.0
39,1,haptic_off,0.4187942873907922,0.6776546027078238,9.305198178043344,0.5421176394122925,1.0,0.0,0.0,0.0,0.0,0.9052566804247012,0.28386154862830615,0.0,0.07516367018419222,0.8547743446156821,0.7997156417417368,0.17642583009475474,0.0
39,1,haptic_on,0.4187942873907922,0.6776546027078238,9.305198178043344,0.5421176394122925,1.0,0.0,0.0,0.0,0.0,0.25101182799655614,0.008661555371995965,0.0,0.021922737137056066,0.9597446026761928,0.8159119577238337,0.08448006543077202,0.0
40,0,haptic_off,0.5995139949423293,0.8210870007575398,8.15037992728739,0.6175454033556154,1.0,0.0,0.0,0.0,0.0,1.0922489413273864,0.45201301446287584,0.0,0.09408774581094441,0.8457062190299021,0.7784200345207929,0.19147700530332085,0.0
40,0,haptic_on,0.5995139949423293,0.8210870007575398,8.15037992728739,0.6175454033556154,1.0,0.0,0.0,0.0,0.0,0.27365193095483864,0.009119827447310429,0.0,0.02755845256293573,0.9521992083663249,0.7833754173622175,0.08515451389589451,0.0
40,1,haptic_off,0.5995139949423293,0.8210870007575398,8.15037992728739,0.6175454033556154,1.0,0.0,0.0,0.0,0.0,0.9709506056081179,0.4326957424860001,1.0,0.08015994749284093,0.8432437040497427,0.7802212354048059,0.18343542063048757,0.0
40,1,haptic_on,0.5995139949423293,0.8210870007575398,8.15037992728739,0.6175454033556154,1.0,0.0,0.0,0.0,0.0,0.24328028514690767,0.01236297495457687,1.0,0.02647865604353975,0.9512520872201099,0.7840681869329915,0.0847585637372478,0.0
41,0,haptic_off,0.5269649325030297,0.6957404868920447,10.225343132162346,0.5241453995045093,0.0,0.0,1.0,0.0,0.0,0.8189655190603697,0.29327177349151284,0.0,0.10639284216091278,0.8535103458765099,0.8005585745552943,0.2082256669154536,0.0
41,0,haptic_on,0.5269649325030297,0.6957404868920447,10.225343132162346,0.5241453995045093,0.0,0.0,1.0,0.0,0.0,0.2416027879388363,0.008062651296833596,0.0,0.032833779848363685,0.9596616504036714,0.8186553691843155,0.08904683799089474,0.0
41,1,haptic_off,0.5269649325030297,0.6957404868920447,10.225343132162346,0.5241453995045093,1.0,0.0,0.0,0.0,0.0,0.9536153241032758,0.35815610834991773,0.0,0.09655141421046885,0.8447352192261429,0.7819718629570104,0.19447166347303138,0.0
41,1,haptic_on,0.5269649325030297,0.6957404868920447,10.225343132162346,0.5241453995045093,1.0,0.0,0.0,0.0,0.0,0.27487454112186716,0.010672186233600318,0.0,0.028160829144720092,0.9562866016919913,0.8115066339542063,0.08539163915847758,0.0
42,0,haptic_off,0.4944106624622756,0.8302129810985264,7.477694779073778,0.5075634621132515,0.0,0.0,1.0,0.0,0.0,0.9515542017423326,0.2604408909930386,0.0,0.08930844183004613,0.857391467493139,0.786471100903494,0.1870012293851303,0.0
42,0,haptic_on,0.4944106624622756,0.8302129810985264,7.477694779073778,0.5075634621132515,0.0,0.0,1.0,0.0,0.0,0.2618909840266651,0.006850767564552672,0.0,0.026960719135235702,0.961829106339393,0.8172854112018871,0.08520472058601218,0.0
42,1,haptic_off,0.4944106624622756,0.8302129810985264,7.477694779073778,0.5075634621132515,1.0,0.0,0.0,0.0,0.0,0.9852839905801578,0.3565297698251649,1.0,0.07221328306734387,0.852622881901123,0.7868690238810819,0.17915350092087684,0.0
42,1,haptic_on,0.4944106624622756,0.8302129810985264,7.477694779073778,0.5075634621132515,1.0,0.0,0.0,0.0,0.0,0.2585591321622438,0.009478653721231724,1.0,0.023923672385735246,0.9599950349578485,0.8174384585009593,0.08400842735981673,0.0
43,0,haptic_off,0.414736590902727,0.8390437194213414,8.173333186303548,0.527120147033987,0.0,0.0,1.0,0.0,0.0,0.9748932207158605,0.20026359444776157,0.0,0.11627499882353186,0.8484491993019654,0.7688122769872446,0.203374953052831,0.0
43,0,haptic_on,0.414736590902727,0.8390437194213414,8.173333186303548,0.527120147033987,0.0,0.0,1.0,0.0,0.0,0.2600384479022537,0.010372863365500706,0.0,0.03434382330555047,0.9575153070255501,0.8052467634845165,0.09032689892679147,0.0
43,1,haptic_off,0.414736590902727,0.8390437194213414,8.173333186303548,0.527120147033987,1.0,0.0,0.0,0.0,0.0,1.1083018334726902,0.2617090476875537,1.0,0.08969716631346765,0.8438131075666307,0.7923656948339521,0.17889559346190181,0.0
43,1,haptic_on,0.414736590902727,0.8390437194213414,8.173333186303548,0.527120147033987,1.0,0.0,0.0,0.0,0.0,0.28840833961890155,0.010594689492758212,0.0,0.027009868644540604,0.9557321948196518,0.8143057703486349,0.08491528764894912,0.0
44,0,haptic_off,0.466577598333951,0.7759921415193112,8.362490333307873,0.4095228644483957,0.0,0.0,1.0,0.0,0.0,1.024870466194055,0.2700743122684627,1.0,0.08931935820884716,0.8558861241529441,0.8306420559604589,0.19525941688161183,0.0
44,0,haptic_on,0.466577598333951,0.7759921415193112,8.362490333307873,0.4095228644483957,0.0,0.0,1.0,0.0,0.0,0.2786125522702893,0.010005588203102357,1.0,0.02672100433501224,0.9657266060360133,0.8611331074962763,0.09016170897801325,0.0
44,1,haptic_off,0.466577598333951,0.7759921415193112,8.362490333307873,0.4095228644483957,1.0,0.0,0.0,0.0,0.0,0.9596019605115447,0.21637109665571067,0.0,0.0679046951292586,0.8649162818941163,0.8167222610959343,0.16523742566701152,0.0
44,1,haptic_on,0.466577598333951,0.7759921415193112,8.362490333307873,0.4095228644483957,1.0,0.0,0.0,0.0,0.0,0.26066388873182167,0.009173931449727554,0.0,0.0198055360793671,0.9691997436287723,0.8557793402406898,0.08281203997288983,0.0
45,0,haptic_off,0.6093625753790551,0.8540439040339591,8.974027669131196,0.4535385747681074,0.0,0.0,1.0,0.0,0.0,0.895189965995354,0.30011907668630544,0.0,0.11138894534851564,0.8516997152936822,0.8238543988091689,0.20222007940653697,0.0
45,0,haptic_on,0.6093625753790551,0.8540439040339591,8.974027669131196,0.4535385747681074,1.0,0.0,0.0,0.0,0.0,0.2582079170138988,0.007817635728881627,0.0,0.03275587542720302,0.9620043964580296,0.8458501561838673,0.08796751234443026,0.0
45,1,haptic_off,0.6093625753790551,0.8540439040339591,8.974027669131196,0.4535385747681074,1.0,0.0,0.0,0.0,0.0,1.0398619616245972,0.3410762674159144,0.0,0.07974877211313286,0.8635979307605265,0.8434065696739443,0.1944375095720594,0.0
45,1,haptic_on,0.6093625753790551,0.8540439040339591,8.974027669131196,0.4535385747681074,1.0,0.0,0.0,0.0,0.0,0.30349979774672436,0.01279299137375386,0.0,0.02326005853299709,0.9665806331760469,0.8533702219010885,0.09010870758892393,0.0
46,0,haptic_off,0.5230626929250649,0.7582357664828216,9.729009593139752,0.3309049255467954,1.0,0.0,0.0,0.0,0.0,1.0332191176917487,0.2730880517932336,0.0,0.11205008879559332,0.8625629744806734,0.8295682970061435,0.19492886509982174,0.0
46,0,haptic_on,0.5230626929250649,0.7582357664828216,9.729009593139752,0.3309049255467954,1.0,0.0,0.0,0.0,0.0,0.2872589230402043,0.01231648293569036,0.0,0.03268127589871472,0.9722550056005194,0.8844824045292004,0.086604978204778,0.0
46,1,haptic_off,0.5230626929250649,0.7582357664828216,9.729009593139752,0.3309049255467954,1.0,0.0,0.0,0.0,0.0,1.0521961891357705,0.26979056800620665,0.0,0.07876267355249253,0.8754292187517685,0.8417087910024276,0.17578858634542177,0.0
46,1,haptic_on,0.5230626929250649,0.7582357664828216,9.729009593139752,0.3309049255467954,1.0,0.0,0.0,0.0,0.0,0.2914287796245831,0.010184856547954476,0.0,0.02297244645281032,0.9772035610894021,0.8891518252970021,0.08373069365012163,0.0
47,0,haptic_off,0.44771941227913814,0.8191498522759189,7.310157955809968,0.571086212637742,1.0,0.0,0.0,0.0,0.0,0.9007285088058563,0.225341308837563,1.0,0.09141771389152256,0.863554989742222,0.8084339522589936,0.18135721075856245,0.0
47,0,haptic_on,0.44771941227913814,0.8191498522759189,7.310157955809968,0.571086212637742,1.0,0.0,0.0,0.0,0.0,0.26365203286267586,0.010563132868175132,0.0,0.026663499885027423,0.9615599852719567,0.8098944224361163,0.0848130685077783,0.0
47,1,haptic_off,0.44771941227913814,0.8191498522759189,7.310157955809968,0.571086212637742,0.0,0.0,1.0,0.0,0.0,0.9406532503869836,0.2572189199037678,0.0,0.09324202581159777,0.8530523560875002,0.7790323561059914,0.1822991791027393,0.0
47,1,haptic_on,0.44771941227913814,0.8191498522759189,7.310157955809968,0.571086212637742,0.0,0.0,1.0,0.0,0.0,0.26970453784558507,0.010609095157771377,0.0,0.027195590861716027,0.9575205107893716,0.798586116223423,0.086139415339464,0.0
48,0,haptic_off,0.3621156411543803,0.6873427039902879,9.466779497511567,0.41645299815425174,1.0,0.0,0.0,0.0,0.0,0.7354046643114898,0.22053837491341502,0.0,0.08779055331144467,0.8397476353065114,0.8110062003032449,0.18973452832150184,0.0
48,0,haptic_on,0.3621156411543803,0.6873427039902879,9.466779497511567,0.41645299815425174,1.0,0.0,0.0,0.0,0.0,0.21982062590650303,0.009138884955657246,0.0,0.027328536907787044,0.9590477833308012,0.8507505856578428,0.08949650785643351,0.0
48,1,haptic_off,0.3621156411543803,0.6873427039902879,9.466779497511567,0.41645299815425174,1.0,0.0,0.0,0.0,0.0,0.8060134021652844,0.3271835357147464,1.0,0.08060029185599038,0.8640638402712771,0.8289808304105183,0.23599807357909175,0.0
48,1,haptic_on,0.3621156411543803,0.6873427039902879,9.466779497511567,0.41645299815425174,1.0,0.0,0.0,0.0,0.0,0.2211089099998162,0.0104567624975622,0.0,0.02350841845799718,0.9684001698557112,0.857663904929871,0.08388708104204985,0.0
49,0,haptic_off,0.4111889080725249,0.8547708650604806,8.080272895578727,0.3129359982598953,1.0,0.0,0.0,0.0,0.0,0.9407897739213591,0.23233417859496588,0.0,0.10338553885470976,0.8620941486797973,0.8393561054088405,0.1846739832970119,0.0
49,0,haptic_on,0.4111889080725249,0.8547708650604806,8.080272895578727,0.3129359982598953,1.0,0.0,0.0,0.0,0.0,0.2770722183261277,0.008583249805265473,0.0,0.030154115499290344,0.973214054241541,0.8950831437630036,0.08584833022625528,0.0
49,1,haptic_off,0.4111889080725249,0.8547708650604806,8.080272895578727,0.3129359982598953,0.0,0.0,1.0,0.0,0.0,0.9223358794652526,0.22706910952198459,1.0,0.06985000478355456,0.8595180933255635,0.8374879089911691,0.1749568670863669,0.0
49,1,haptic_on,0.4111889080725249,0.8547708650604806,8.080272895578727,0.3129359982598953,0.0,0.0,1.0,0.0,0.0,0.2660740261051112,0.005414820996530933,1.0,0.020372918061870086,0.9722232637206816,0.8943646066792839,0.08297594852399326,0.0
50,0,haptic_off,0.5773274008560403,0.6248630919959569,7.541839804083634,0.4166465207770672,1.0,0.0,0.0,0.0,0.0,0.9684874809435932,0.4392979665470898,0.0,0.10888381559122398,0.8563700608839264,0.7849711509017173,0.25090257077973815,0.0
50,0,haptic_on,0.5773274008560403,0.6248630919959569,7.541839804083634,0.4166465207770672,1.0,0.0,0.0,0.0,0.0,0.24558885346449374,0.0064235925092631044,0.0,0.03487813108739488,0.965737586863297,0.8425164826735797,0.08758244820448036,0.0
50,1,haptic_off,0.5773274008560403,0.6248630919959569,7.541839804083634,0.4166465207770672,1.0,0.0,0.0,0.0,0.0,1.0609792582553768,0.4162565124671108,0.0,0.08073903983890049,0.8521294835019229,0.7825091361170674,0.18504249640503526,0.0
50,1,haptic_on,0.5773274008560403,0.6248630919959569,7.541839804083634,0.4166465207770672,1.0,0.0,0.0,0.0,0.0,0.2913924274038276,0.011366227653397443,0.0,0.023548886619679313,0.9641065955625262,0.8415695539102526,0.08420980970630859,0.0
51,0,haptic_off,0.45028147040674293,0.8202647755360065,9.985199620978197,0.35162134529315947,1.0,0.0,0.0,0.0,0.0,0.9435113495132577,0.2110151949892002,0.0,0.09655098050514367,0.8772627233788394,0.8776965245440197,0.1487945074334188,0.0
51,0,haptic_on,0.45028147040674293,0.8202647755360065,9.985199620978197,0.35162134529315947,1.0,0.0,0.0,0.0,0.0,0.2528701259702111,0.009309189852858635,0.0,0.02975662018090414,0.9764680775178324,0.8943491953211077,0.08572986413882314,0.0
51,1,haptic_off,0.45028147040674293,0.8202647755360065,9.985199620978197,0.35162134529315947,1.0,0.0,0.0,0.0,0.0,1.0000484296172425,0.38133377258448925,0.0,0.0698372209822978,0.8670930505949822,0.8464394829651971,0.17723189010936,0.0
51,1,haptic_on,0.45028147040674293,0.8202647755360065,9.985199620978197,0.35162134529315947,1.0,0.0,0.0,0.0,0.0,0.2508355376387983,0.013365166990681628,0.0,0.0245985686544081,0.9725566649086562,0.8823272562523298,0.08420598703094216,0.0
52,0,haptic_off,0.5829072311089547,0.7615314504625365,7.691200185874567,0.5341679439195459,1.0,0.0,0.0,0.0,0.0,1.0010451605127932,0.35994845438905154,0.0,0.09486333506629946,0.8574547196405623,0.7696966903966169,0.2410591595232199,0.0
52,0,haptic_on,0.5829072311089547,0.7615314504625365,7.691200185874567,0.5341679439195459,1.0,0.0,0.0,0.0,0.0,0.27117765119670856,0.010277873330898317,0.0,0.028033069079629633,0.9604107513773311,0.802177618586663,0.08775819711956474,0.0
52,1,haptic_off,0.5829072311089547,0.7615314504625365,7.691200185874567,0.5341679439195459,1.0,0.0,0.0,0.0,0.0,0.9821188798348133,0.3732145029152023,0.0,0.0928575958492031,0.85810811771876,0.7900443371570686,0.19784980265986862,0.0
52,1,haptic_on,0.5829072311089547,0.7615314504625365,7.691200185874567,0.5341679439195459,1.0,0.0,0.0,0.0,0.0,0.2605642675325654,0.00863685663184023,0.0,0.027427251906787707,0.9606620583304842,0.8100036365714525,0.08587117752882205,0.0
53,0,haptic_off,0.4011394931672076,0.8356345427898266,8.604533608790408,0.3419231495443358,1.0,0.0,0.0,0.0,0.0,1.1623838479825743,0.37167531136218296,1.0,0.1025331878508225,0.8461060211994952,0.8375998859564363,0.18848032298150424,0.0
