method,trial_seed,latency_scale,disturbance_scale,success,tracking_rmse,tail_tracking_rmse,final_error,boundary_discontinuity,p95_boundary_discontinuity,handoff_staleness,context_age_ms,rms_jerk,idle_fraction,deadline_miss_steps,simulated_first_action_latency_ms,configured_first_action_latency_ms,emitted_chunks,decoder_launches,decoder_sequential_passes,decoder_slot_updates,causal_pair_interactions
isolated_n_step,2670151773,1.5,1.0,1.0,0.4794861538012966,0.18001970367452716,0.11001303348273034,0.39084189334548164,1.1544857385275609,0.22435274548026385,200.0,14.791804531040123,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,2670151773,1.5,1.0,0.0,0.4477198685932103,0.20971670584129334,0.043666191608074764,0.30711035095586503,0.5159839620028795,0.078139743360041,75.00000000000001,13.02119497991554,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,2670151773,1.5,1.0,0.0,0.4810237409290322,0.25747733029407244,0.28034372817280684,0.35718140974358853,0.8092515883544151,0.05717853293473809,55.172413793103445,13.972002221122796,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,2670151773,1.5,1.0,0.0,0.47670850788246755,0.21402825961719285,0.04086223584704765,0.05017262932850465,0.12061017664973886,0.0020220193264224823,55.172413793103445,12.81900482872227,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,2670151773,1.5,1.0,0.0,0.4778260494757735,0.21602027531036821,0.025521376150853505,0.1881641873932789,0.56897018503133,0.005876754852021447,200.0,13.304479642957167,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,57322341,1.5,1.0,1.0,0.4832751484565411,0.1933254235964509,0.07391732646652903,0.3208819242604264,0.8681567147279867,0.18737087204586317,200.0,14.054392709567724,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,57322341,1.5,1.0,1.0,0.4504975592536007,0.19476455853331265,0.1231914104375966,0.28882656193676354,0.6474264864517779,0.06789706143805002,75.00000000000001,12.935303542061648,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,57322341,1.5,1.0,1.0,0.494818046378324,0.16198411097825477,0.030632663523225197,0.22413553765867972,0.5554067975670092,0.04796800227621869,55.172413793103445,13.40447812092127,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,57322341,1.5,1.0,1.0,0.5160286509079929,0.17388454007806592,0.16111493293686444,0.0437510160848991,0.11815845375287369,0.0018921938808423315,55.172413793103445,12.673534246461813,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,57322341,1.5,1.0,1.0,0.5115473089021574,0.16884972825017738,0.14887687187269427,0.2139399574334869,0.6843959778923722,0.005680392229363953,200.0,13.347739371211837,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,1374455396,1.5,1.0,1.0,0.4925895214323361,0.1663145875665125,0.1534370830740986,0.402964807587491,1.2428433495714992,0.2063952885712603,200.0,14.99571651390368,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,1374455396,1.5,1.0,1.0,0.458243433892071,0.1932684723992059,0.1249453969625728,0.34406816361048653,0.7021390562350516,0.07041219449165398,75.00000000000001,13.135251728267749,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,1374455396,1.5,1.0,1.0,0.4876193163236829,0.19626935242364973,0.2666562035626471,0.3531747305995125,0.8407181109019298,0.051136545694653514,55.172413793103445,14.061075092181245,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,1374455396,1.5,1.0,0.0,0.48637933506147574,0.20469285016879743,0.153951570825623,0.049038460477691316,0.10377017731328066,0.0019965714119723438,55.172413793103445,12.809924371554882,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,1374455396,1.5,1.0,1.0,0.4846378562943825,0.19364800449456407,0.1406171410035139,0.18660622849079433,0.6476618508944977,0.005387322420121756,200.0,13.33486655207628,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,1984267384,1.5,1.0,1.0,0.48069559785536237,0.14255232118810063,0.11655793338190576,0.3528912114462745,1.0719604565892884,0.21047970309573297,200.0,14.668500400937928,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,1984267384,1.5,1.0,1.0,0.4431323394108422,0.17145985978600228,0.1289314721152728,0.33057126648951835,0.6690340828198069,0.07268849244245226,75.00000000000001,13.443550995937379,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,1984267384,1.5,1.0,0.0,0.48293346015019617,0.22957128645130684,0.18092272878875237,0.3249402021407909,0.719490993566791,0.05308391766622295,55.172413793103445,13.8928243478887,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,1984267384,1.5,1.0,1.0,0.48150581858078256,0.16259224634434322,0.14942190550449502,0.04060090937341249,0.12505516475973746,0.001935866909067457,55.172413793103445,12.790148216357839,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,1984267384,1.5,1.0,1.0,0.4799489138179376,0.15790391852965047,0.13748083200662595,0.19005119347216634,0.6239457985627158,0.006224446121951971,200.0,13.286833548168028,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,552272991,1.5,1.0,1.0,0.4794654249107545,0.14784612923374066,0.11322699553674725,0.31406599435317084,0.9365397684637113,0.23780373722019166,200.0,14.123247395494008,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,552272991,1.5,1.0,1.0,0.45116000909077275,0.1456050790676063,0.16612333967205845,0.31928695969525844,0.5843099939117425,0.0856966600686124,75.00000000000001,12.804300151666416,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,552272991,1.5,1.0,0.0,0.49179005934958836,0.2562674797008608,0.13636111175512897,0.2424164376132125,0.5368266866962689,0.05946111815786696,55.172413793103445,13.415172296235209,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,552272991,1.5,1.0,1.0,0.5157257651149785,0.11632688694235427,0.1307039624150366,0.053538777316947596,0.12382303037394345,0.0020537844569847325,55.172413793103445,12.693363829234832,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,552272991,1.5,1.0,1.0,0.5102788530067983,0.11173562975711304,0.12319327275821218,0.20539324878556028,0.536584210259321,0.006033301952308878,200.0,13.211585846573339,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,167506430,1.5,1.0,0.0,0.5027718394423698,0.22506915301714014,0.19332594473805662,0.40980898645034847,1.0810808692031162,0.18537565120374097,200.0,14.705129481120505,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,167506430,1.5,1.0,1.0,0.4644977717472244,0.18378628697860766,0.1842311603988487,0.3473848861847233,0.7332681789093861,0.0653304058831941,75.00000000000001,13.029622494909884,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,167506430,1.5,1.0,1.0,0.5032320211947804,0.19185246336817655,0.06345603772813084,0.387926302942221,0.8633398900658297,0.04908359448312452,55.172413793103445,14.194638640963495,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,167506430,1.5,1.0,1.0,0.5090538675618952,0.18018509657064358,0.20468516017931307,0.049656328627507906,0.14531654161288168,0.0021605066611100894,55.172413793103445,12.745708600086896,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,167506430,1.5,1.0,1.0,0.5067983542622883,0.18432372270491773,0.20539750442200183,0.203999313738795,0.5782893199282176,0.006645763255603828,200.0,13.344670419982227,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,654232264,1.5,1.0,1.0,0.46829306010016364,0.12557123404380327,0.15106618847346096,0.33153493539117884,1.0270444927670437,0.19760879991064229,200.0,14.488605164553363,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,654232264,1.5,1.0,1.0,0.42989589624495117,0.1542340548389319,0.1323427866560811,0.34250015443014753,0.5880434600256723,0.0687794498017617,75.00000000000001,13.715703262748907,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,654232264,1.5,1.0,1.0,0.4695084600122209,0.19532905822460267,0.1842792880245078,0.3054607587679917,0.5835213197878004,0.05058658939880698,55.172413793103445,13.702964472200659,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,654232264,1.5,1.0,1.0,0.4726646740117767,0.16225883219841417,0.14631231919467294,0.040466316390808645,0.10240460267591596,0.0019924761272158615,55.172413793103445,12.729496491432501,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,654232264,1.5,1.0,1.0,0.4729795031627019,0.16629507040926703,0.15046012529784633,0.18133776898713921,0.4418362074856085,0.005935774083528174,200.0,13.18193680140417,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,782726149,1.5,1.0,0.0,0.4915350486571688,0.2048720912394244,0.1852267130354002,0.36749814781753365,0.9762774258924249,0.2776624294778264,200.0,14.308969011233083,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,782726149,1.5,1.0,1.0,0.45683234536506173,0.18553960624995705,0.18178110636239808,0.2971488918722399,0.5881959037793951,0.0995172694073108,75.00000000000001,12.846885343857892,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,782726149,1.5,1.0,0.0,0.4964988783234672,0.2795662176799011,0.3397018898883104,0.3113213161565475,0.628414893983903,0.07087438312356693,55.172413793103445,13.656405246104129,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,782726149,1.5,1.0,0.0,0.5195950488067014,0.21155939385534692,0.11155850890245479,0.050502061460731544,0.1048081696942238,0.0021125422084841243,55.172413793103445,12.712187448179161,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,782726149,1.5,1.0,0.0,0.5168803538685436,0.2000728592221252,0.12161187823313364,0.21194459420324172,0.4375222319046282,0.005769725980215751,200.0,13.223682196659711,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,1698281614,1.5,1.0,1.0,0.4846606312436263,0.1660109819368869,0.014650153868943241,0.3995281824947486,1.030373710427439,0.21110709631522143,200.0,14.733259347848342,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,1698281614,1.5,1.0,1.0,0.45143267233222356,0.1475858290611505,0.04665797078695248,0.34357222746375093,0.7834695208817603,0.07352254005584359,75.00000000000001,13.841247406045033,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,1698281614,1.5,1.0,0.0,0.4983574935813179,0.31479574967701746,0.10987971766549838,0.38962419891935285,0.5920225728316504,0.05437707336974563,55.172413793103445,14.048080892597335,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,1698281614,1.5,1.0,1.0,0.4969500570193842,0.13183881821804289,0.030405607539983896,0.050859136455424205,0.12933287475151567,0.0018670214776851954,55.172413793103445,12.820991342632492,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,1698281614,1.5,1.0,1.0,0.49564712332912125,0.12707756512509066,0.03321778584222841,0.21081789658188593,0.5947407631320883,0.006551296381937289,200.0,13.466104611171888,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,3498500975,1.5,1.0,1.0,0.488850463189012,0.19615283701078454,0.11513288107394737,0.37004651880580147,0.9883261005353061,0.20825277474820092,200.0,14.434785474149955,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,3498500975,1.5,1.0,0.0,0.4476641238908925,0.20779494540322366,0.11079232097467888,0.2927452753608366,0.5998662193103498,0.07071241781003311,75.00000000000001,13.1005032482145,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,3498500975,1.5,1.0,0.0,0.49156306118294324,0.25159440258856924,0.35614699432461394,0.38946160731515533,0.6743631823403728,0.05491467206166027,55.172413793103445,14.072987376657236,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,3498500975,1.5,1.0,0.0,0.49798636232658955,0.23105909317181458,0.08530104762945907,0.03728760822986498,0.08803635918548067,0.0018005634881522255,55.172413793103445,12.736176810587999,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,3498500975,1.5,1.0,0.0,0.4962665741117367,0.22507252587348806,0.0864533122604686,0.17604127892834662,0.3954429635839641,0.004977633132948337,200.0,13.10651198552735,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,735120744,1.5,1.0,0.0,0.45692180186363357,0.250000724542749,0.24538401316160197,0.3644708167726516,1.016822275887203,0.18403025480421312,200.0,14.760865886601577,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,735120744,1.5,1.0,0.0,0.4271565909206245,0.2576139171052263,0.23935251618884706,0.35225853931553996,0.7296142794546113,0.0640640472900238,75.00000000000001,13.315220942527809,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,735120744,1.5,1.0,0.0,0.45208247954046354,0.2781582862516815,0.27384892607184164,0.26369814854499196,0.5769865446219377,0.046473023497468915,55.172413793103445,13.486572941215547,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,735120744,1.5,1.0,0.0,0.4628015049524547,0.22965021888668316,0.251318723564857,0.04971376759137202,0.1323684943874983,0.0018684171481527436,55.172413793103445,12.794797698458561,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,735120744,1.5,1.0,0.0,0.46589606190115834,0.23030134195486374,0.23673269577938566,0.2285372066801445,0.7381271278377544,0.005497024145187612,200.0,13.489189016373953,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,1342954332,1.5,1.0,1.0,0.49661070966525256,0.19332026668104565,0.0936237378899633,0.31371300762665094,1.0785051230028797,0.20082730603035015,200.0,14.308057682138417,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,1342954332,1.5,1.0,1.0,0.4652853015160359,0.1800429599118163,0.09704651112734403,0.371958147784681,0.7025098208665165,0.07104033750350404,75.00000000000001,13.496206285986553,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,1342954332,1.5,1.0,0.0,0.5045726673941776,0.23315653855495802,0.10556772681790667,0.33141902956822306,0.8194602338369973,0.05290783451791817,55.172413793103445,13.877359398939124,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,1342954332,1.5,1.0,0.0,0.5197359111319516,0.20556830262679712,0.11747314458919542,0.04895642466202888,0.11963043418060174,0.0018420361106494187,55.172413793103445,12.759051518738048,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,1342954332,1.5,1.0,1.0,0.5160307764963051,0.19761468897138307,0.12637647262108465,0.18912638317452626,0.6003780329146116,0.006191050445335426,200.0,13.278506973870394,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,3767608576,1.5,1.0,0.0,0.5094974632286222,0.20522002024540395,0.22327865045012169,0.3528988913113703,0.8845373826061258,0.22112985414744596,200.0,14.126674877718834,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,3767608576,1.5,1.0,1.0,0.4646240344407689,0.15115530752948148,0.18771567749116608,0.3156274186832256,0.5595574425100012,0.07781226310344816,75.00000000000001,13.584912183256478,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,3767608576,1.5,1.0,0.0,0.5308225320516724,0.2509305630015909,0.20399682631825497,0.3332850399383491,0.6705000234561533,0.05662879173331349,55.172413793103445,13.827150838636372,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,3767608576,1.5,1.0,1.0,0.5417758956676338,0.15318270269011625,0.20247890963164544,0.046553099104882575,0.10037387039611625,0.0021323484239242616,55.172413793103445,12.682510074411628,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,3767608576,1.5,1.0,1.0,0.5338340279283753,0.14750331550348747,0.19342737667284443,0.2005117312848144,0.713102550345431,0.005774284942679302,200.0,13.342597837388244,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,3915742749,1.5,1.0,1.0,0.5082191646292453,0.13132457982103607,0.22869877720949555,0.33063253856175556,0.8450845935547686,0.20571675474128603,200.0,13.955811240809417,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,3915742749,1.5,1.0,1.0,0.4748807614109079,0.10486487760865913,0.17612415082065155,0.30629160703177244,0.5289879859632496,0.07562408283405785,75.00000000000001,12.487831248266978,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,3915742749,1.5,1.0,0.0,0.5331185516112122,0.24380004583743717,0.18603826388907838,0.3754729650194686,0.7170409534883279,0.05474868528509656,55.172413793103445,13.933520270974508,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,3915742749,1.5,1.0,1.0,0.5382176046860266,0.11522259371895358,0.16888572817983152,0.04089283765407435,0.10317579666892139,0.0020180801194222458,55.172413793103445,12.632696677552806,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,3915742749,1.5,1.0,1.0,0.5323061870206278,0.11554190071390742,0.16571264567206664,0.17135106370801653,0.46286728514480513,0.005279886866044651,200.0,13.054693664504585,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,2989265171,1.5,1.0,0.0,0.465801518068811,0.24185701230729165,0.18545494444232308,0.3744068221949214,1.0755577877464446,0.1752809535525927,200.0,14.6864283270977,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,2989265171,1.5,1.0,0.0,0.4342126725136524,0.2304302458193236,0.15831163029053805,0.33337386762787957,0.5700467367689883,0.060149767965127804,75.00000000000001,12.675985016559272,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,2989265171,1.5,1.0,0.0,0.47427311866568883,0.27998868163012974,0.308104961430421,0.3615561354697633,0.6044322177484205,0.045138132255080184,55.172413793103445,13.905961897874036,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,2989265171,1.5,1.0,0.0,0.4705222016733633,0.23481702624698614,0.14468691388758156,0.04527203493037318,0.11307335992498697,0.0015479113558145919,55.172413793103445,12.799102567208338,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,2989265171,1.5,1.0,0.0,0.46820823073000245,0.21354773045868308,0.12974019361862008,0.1918982357055963,0.5135240377124725,0.0037051644930526082,200.0,13.232765712995946,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,1421717646,1.5,1.0,1.0,0.493130848708586,0.17881224775144036,0.09359410321445295,0.37016601022677686,1.1397700575224228,0.19432163232931884,200.0,14.589349189638806,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,1421717646,1.5,1.0,1.0,0.45652732744091695,0.16148290908618632,0.08555126495870385,0.3352996104082465,0.6885515523043758,0.0665122456223709,75.00000000000001,13.616080935161756,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,1421717646,1.5,1.0,0.0,0.5023269456350227,0.28305099561160285,0.12204192095292885,0.35325564028386197,0.8103143699193974,0.049980310733308726,55.172413793103445,13.976562934420489,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,1421717646,1.5,1.0,1.0,0.5065334625870583,0.17061799126682164,0.08352239551671811,0.05367856844809358,0.122989914222379,0.0019025950044890716,55.172413793103445,12.800907679200796,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,1421717646,1.5,1.0,1.0,0.5010689094263407,0.15693915712208448,0.10156029690014358,0.1851166647979504,0.5320585526417982,0.005058305506743892,200.0,13.18533863765732,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,3087841820,1.5,1.0,0.0,0.5011708152473648,0.23562826173807044,0.1600143217021498,0.40453562887531697,1.178343341088957,0.18473175128675123,200.0,14.860150921200207,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,3087841820,1.5,1.0,0.0,0.4530182898958961,0.22922982303812667,0.20243479010665935,0.314066449405259,0.6604833347866843,0.06311887543258697,75.00000000000001,13.528913301062278,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,3087841820,1.5,1.0,1.0,0.4949642028020794,0.14142561354849043,0.04138923361418576,0.3855416088834083,0.8754616960664126,0.048349117046366956,55.172413793103445,14.253927920790817,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,3087841820,1.5,1.0,0.0,0.4940765516983597,0.23800963368606112,0.21368077105018016,0.03901904445020447,0.11934162633717019,0.0019311910251140596,55.172413793103445,12.780113373870893,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,3087841820,1.5,1.0,0.0,0.490306184508896,0.2302345926822013,0.20119212649381213,0.17430320811476094,0.4745847943875422,0.005140131756713824,200.0,13.185611200970083,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
isolated_n_step,3819979998,1.5,1.0,0.0,0.46730447412202714,0.2536852213922719,0.29351161267693493,0.4054053786730651,1.0527120712644613,0.20353641684881343,200.0,14.893860459226898,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
few_step_distilled,3819979998,1.5,1.0,0.0,0.4289947384557673,0.21299104587628445,0.27481712437643074,0.31302930795580025,0.6319600922181968,0.07149142622544866,75.00000000000001,12.88893406065007,0.0125,0,75.00000000000001,60.0,30,30,60,60,0
streaming_no_causal,3819979998,1.5,1.0,0.0,0.4674854674157178,0.24826429709566777,0.21860369609546965,0.32107586883138756,0.6364986989331531,0.051310107587336624,55.172413793103445,13.772022521456657,0.03333333333333333,0,200.0,180.0,29,30,35,195,0
streaming_causal,3819979998,1.5,1.0,1.0,0.4743008878777951,0.19902213048106857,0.269064494662517,0.055058518472652786,0.1474854149519697,0.0019062857327094423,55.172413793103445,12.767713125960313,0.03333333333333333,0,200.0,180.0,29,30,35,195,644
future_state_conditioned,3819979998,1.5,1.0,0.0,0.47437053093696435,0.20380382465770522,0.2665863336587168,0.22562904503225148,0.6816472622711871,0.0057266050170150995,200.0,13.391454493734445,0.03333333333333333,0,200.0,180.0,29,30,180,180,0
