method,delay,trial,tracking_rmse,tail_tracking_rmse,final_error,success,handoff_action_jump,proprio_context_error,latent_context_rmse,handoff_policy_error,control_effort
policy_consistency,2,34,1.1112329198463948,0.6280162299116913,0.4411236745579262,1.0,0.8354051842923945,0.008771365836010741,0.04890186393627115,0.09536563224340619,4.4639762211785765
oracle_fresh,2,35,0.9815055470597805,0.562347557528408,0.5215826046794179,1.0,0.8454753418186668,0.0,0.0,0.0,4.316039112806345
naive_stale,2,35,1.0570666805645856,0.7472606426075357,0.7363326208571369,0.0,0.9031934673277382,0.30511909160632605,0.10613098123562414,0.3238785632919974,5.185139211527125
state_rollout,2,35,1.0326545621241672,0.6399429723917784,0.7531330339079277,1.0,0.8313539570424733,0.045445045628499985,0.10613098123562414,0.46121922182447,4.019487054868221
state_correction,2,35,1.0317766850425862,0.6562718619844147,0.7339339748317806,1.0,0.825085563649882,0.008449142353029343,0.10613098123562414,0.4128407881299913,4.163373135396843
obs_transport,2,35,1.0593839724749885,0.7242017390950456,0.6755060967893578,0.0,0.9851203633413045,0.008398749782355438,0.08032210849275889,0.24973861666779887,4.7038581946535265
obs_innovation,2,35,0.9822456604299038,0.5634650266281084,0.5260409243236337,1.0,0.8457808434161573,0.008216661227987533,0.049603888912586006,0.05550623857612825,4.317725911481315
policy_consistency,2,35,0.9861451479378831,0.5776113400332766,0.5170265589534405,1.0,0.8455555243093165,0.008209077506202256,0.049429588923382395,0.06654371657737995,4.319129044871093
oracle_fresh,2,36,0.9839390825733503,0.5165216459296466,0.5672712978190219,1.0,0.7799306375794433,0.0,0.0,0.0,3.5889706647360904
naive_stale,2,36,1.0759819622357187,0.7382682583890996,0.8166601590377178,0.0,0.9287479547521694,0.25233827522047664,0.10014499156726,0.3625321887598252,4.6861339616258855
state_rollout,2,36,1.032993266976702,0.604635168383038,0.7008900861240912,1.0,0.757335763026675,0.03443595858014498,0.10014499156726,0.3589627036486554,3.378231701837299
state_correction,2,36,1.0325427956466091,0.6155088142163858,0.706658813169057,1.0,0.7637448562673274,0.006462967056427235,0.10014499156726,0.32654901397917024,3.489381610808437
obs_transport,2,36,1.0609921262090123,0.6613949105215481,0.7154749437879837,1.0,0.9164107816971857,0.006420197148619337,0.09081785961169402,0.26734430780051766,4.01138222650334
obs_innovation,2,36,0.9908406852016325,0.5260330393059995,0.5896271730873696,1.0,0.7853997660684565,0.006268340101406649,0.050629787756049704,0.05209845989520702,3.672013871069771
policy_consistency,2,36,0.9884641826995241,0.5218246669123728,0.5776845951245292,1.0,0.7736654880880834,0.006257059203457224,0.050233742652027076,0.05175511051484421,3.6459545570497
oracle_fresh,2,37,1.0836164778564636,0.7029368187521199,0.4735851177315002,1.0,0.8125438066350654,0.0,0.0,0.0,3.939087737791227
naive_stale,2,37,1.145098885994284,0.8683554968844267,0.6110816393590125,0.0,0.8862483738891318,0.3254456679814741,0.10695610208628195,0.3015288041161555,4.683709130221041
state_rollout,2,37,1.1057597522469007,0.7229463560602897,0.5957591734957154,0.0,0.8024902740396623,0.036084643182297566,0.10695610208628195,0.5032911689049351,3.7268866429871275
state_correction,2,37,1.1056260486604539,0.7349462716723411,0.6136522893612464,0.0,0.7961349115950113,0.008288345586821653,0.10695610208628195,0.4668665527879332,3.8140974106932095
obs_transport,2,37,1.162788277100653,0.8777539325738142,0.6313451704570185,0.0,0.9604670243546803,0.008349579788380376,0.07576594972429257,0.2507446151670408,4.307777437260971
obs_innovation,2,37,1.0844439571608937,0.7133597277296895,0.4673359518126553,1.0,0.8150456897055871,0.008112136020947444,0.04060622086477655,0.04892267439510581,3.9480365001719826
policy_consistency,2,37,1.0851403784765672,0.7186142470790552,0.4258882302749299,1.0,0.8044644925715944,0.008111371843932649,0.039949874385978454,0.05855711584407535,3.9354496583582783
oracle_fresh,2,38,1.1176631905096615,0.589655752247451,0.24981052965539802,1.0,0.9160855753566588,0.0,0.0,0.0,4.730272260249954
naive_stale,2,38,1.1807667562447066,0.7403155796214035,0.484838073039325,0.0,0.9658715531997837,0.36520966817812484,0.12879174976412047,0.32042318413552917,5.591921826001006
state_rollout,2,38,1.1516310318870449,0.5926123779440361,0.6083608354678416,1.0,0.9248785535495231,0.04741294780889307,0.12879174976412047,0.6145240713855591,4.472250075533228
state_correction,2,38,1.1527631152408087,0.6134500593144298,0.5855898489896662,1.0,0.9075176694801426,0.01145450150849237,0.12879174976412047,0.5571757921094352,4.591864400357152
obs_transport,2,38,1.1937635646160734,0.7451122194914697,0.37414392891299975,0.0,1.026234974933462,0.011391189023322453,0.08420591347590914,0.267402738115766,5.076390547856419
obs_innovation,2,38,1.1071931614109185,0.5341876392616965,0.24463236631090365,1.0,0.9158864527348545,0.011234229599361226,0.05004842502985609,0.0805692226430674,4.695110813218485
policy_consistency,2,38,1.0975328020125261,0.5053939025361011,0.2252113928969335,1.0,0.9024929842195694,0.011190395078404532,0.05144772940613135,0.09157113457171617,4.640502323219586
oracle_fresh,2,39,0.9679817817512171,0.6302807462249451,0.49486396217491546,1.0,0.8733415497102758,0.0,0.0,0.0,3.8132394756065593
naive_stale,2,39,1.0453319902347742,0.8263080735626018,0.6622528010009789,0.0,0.9597787915902591,0.25831243128649417,0.08900239574127825,0.3076040243271591,4.613817475096834
state_rollout,2,39,1.0221228907318678,0.7311366445098894,0.7847442111292646,0.0,0.8467006520800818,0.03860825746651239,0.08900239574127825,0.40425968358046555,3.5323353652269303
state_correction,2,39,1.019608301351317,0.7318771841426966,0.7530217947712412,0.0,0.8437215459428304,0.005620431384897359,0.08900239574127825,0.36198255940350554,3.6379967833999607
obs_transport,2,39,1.0460818618795997,0.7799538409841369,0.6551839572826575,0.0,0.9991601542510565,0.005638891241998812,0.07364493913032522,0.2461713580603068,4.150627232690169
obs_innovation,2,39,0.9643489129671128,0.6245577100188912,0.47594363614715646,1.0,0.8680463684062576,0.005587202498111067,0.044964994970340476,0.05237235407883537,3.758097311756605
policy_consistency,2,39,0.9647527774913276,0.6257249030424534,0.4765164886990414,1.0,0.8640844302995577,0.0055836456839930635,0.04490849448410928,0.05363854780401691,3.7444166318183454
oracle_fresh,2,40,1.0812965385908038,0.6302548918483817,0.5594844541562749,1.0,0.880764212233723,0.0,0.0,0.0,3.7968719635507835
naive_stale,2,40,1.1415079745293581,0.7644368323507217,0.7480995253385323,0.0,0.9349007970833957,0.2874934142493829,0.0992251072577518,0.28897746110800526,4.477407787798886
state_rollout,2,40,1.1207526601441153,0.6630177279294753,0.7238351867109615,1.0,0.894452207539492,0.03876196673519436,0.0992251072577518,0.4404496173107939,3.582527624512462
state_correction,2,40,1.11517867204567,0.6675519764374722,0.7185299170105638,1.0,0.874600270420679,0.006094142690504026,0.0992251072577518,0.4028977652089492,3.644118886830339
obs_transport,2,40,1.1574938931496364,0.7726392213457773,0.726027607991643,0.0,1.0115762911945494,0.006085847021412036,0.0777884993515656,0.24816980824254434,4.125830448106242
obs_innovation,2,40,1.0769861715047364,0.6118173915776699,0.566912097527552,1.0,0.8883131432008041,0.005923993116700226,0.04530401220338215,0.048824950598879986,3.8000625293821115
policy_consistency,2,40,1.0767939472139965,0.6128523520866582,0.55295777400706,1.0,0.8791225085586805,0.0059167254470385835,0.045318162081693314,0.04547630244890675,3.781227210876933
oracle_fresh,2,41,1.1353533195065877,0.6096951939746633,0.7884654330499962,1.0,0.7642858699213283,0.0,0.0,0.0,4.570038144929965
naive_stale,2,41,1.2358735731398465,0.8336135774409199,1.0318119022016936,0.0,0.9269463518315528,0.3224026922717381,0.10779524118232303,0.3988443745060714,6.057008352582098
state_rollout,2,41,1.1673216294606135,0.6909533680919445,0.8029587193743782,1.0,0.7711212503983504,0.03964222898638489,0.10779524118232303,0.4139571907263888,4.294886445710027
state_correction,2,41,1.1678877735287005,0.6980955244177779,0.7944249791914464,1.0,0.7833586757963572,0.00779699378474797,0.10779524118232303,0.37290617542709037,4.46115393630363
obs_transport,2,41,1.2059506303948784,0.7613453211981652,0.9451210871275336,0.0,0.9248591817531933,0.007751533822054382,0.08660497559164863,0.24245859542189252,5.085848950044044
obs_innovation,2,41,1.1421186582721343,0.6132493068283535,0.7865004995199315,1.0,0.794662598073581,0.007651575727584355,0.04274510512255929,0.057822203201046245,4.746959132370606
policy_consistency,2,41,1.143946847363139,0.621461393132147,0.8034187520204319,1.0,0.7903207877694284,0.007635832411878339,0.042361339675093,0.06225230306462145,4.746798291860875
oracle_fresh,2,42,1.1769393068266056,0.6656508118811247,0.7531959276483666,1.0,0.9334077291122211,0.0,0.0,0.0,5.171829931653123
naive_stale,2,42,1.2750012530088541,0.8341454240761934,0.9073444678771946,0.0,1.0034769113950366,0.2988920990059669,0.08875432055183127,0.3380105579107285,6.341636053311266
state_rollout,2,42,1.2353033863460015,0.7657074815595168,0.8725009673418587,0.0,0.9553795047791892,0.04680477768333266,0.08875432055183127,0.35652950148271406,4.964997807749561
state_correction,2,42,1.2362768717713188,0.7625031807791277,0.8517923377945338,0.0,0.9438406877227443,0.006019663321580305,0.08875432055183127,0.31190567700222194,5.139383073377923
obs_transport,2,42,1.2615287074896566,0.837285196838206,0.9260220075511979,0.0,1.0757535512564296,0.0061210549136855655,0.07288495275572991,0.24178423105596625,5.648565662534098
obs_innovation,2,42,1.1761975877056157,0.6694766790296801,0.7620664726774762,1.0,0.9554941359915662,0.006021283895029781,0.04729657223493218,0.03982704483303639,5.147263835794909
policy_consistency,2,42,1.17517080955064,0.6708898090255093,0.7465202252200874,1.0,0.951528741302729,0.006013213217752804,0.04594661270005244,0.0372754466720214,5.1301319737245015
oracle_fresh,2,43,1.059198231701492,0.6429593829518105,0.5648489950748021,1.0,0.84392534566618,0.0,0.0,0.0,4.12322835142206
naive_stale,2,43,1.1495274660447328,0.8728697491566187,0.7602019849768816,0.0,0.9142627546496422,0.28561850453056026,0.10548836059136504,0.3434628390461057,5.247783522336346
state_rollout,2,43,1.1032544555933104,0.7612995387646346,0.7663766834612737,0.0,0.8229010439796093,0.03758528621733845,0.10548836059136504,0.362683934416216,3.911580318293273
state_correction,2,43,1.1047796353367672,0.763587969587939,0.755910262614475,0.0,0.827853265224835,0.007639026298519214,0.10548836059136504,0.3231336997563935,4.052366354971413
obs_transport,2,43,1.142269031056607,0.8170157677638054,0.7453646092091611,0.0,0.9945484451145143,0.0076613236155100555,0.09229859469866793,0.25163166256786035,4.635224945097265
obs_innovation,2,43,1.0665477253883409,0.6565599643272864,0.5609282473906082,1.0,0.8468185726107071,0.007662812199171176,0.04766259502535244,0.05358414725233912,4.228614409044381
policy_consistency,2,43,1.0670681961773685,0.6592316889350992,0.5686854965819357,1.0,0.8421923810916269,0.007662227053599124,0.04711645139787889,0.054928394331516806,4.219362159894671
oracle_fresh,2,44,0.951748489982799,0.6721953072141756,0.5557942329661307,1.0,0.7653428882557709,0.0,0.0,0.0,4.0780737144052335
naive_stale,2,44,1.0629297871924626,0.8704035884989015,0.7470981462859152,0.0,0.9592912486132,0.2735823920088648,0.0902756765451361,0.41058537318093036,5.3658009200220205
state_rollout,2,44,0.9984205581364369,0.7249494117866202,0.7807846370616301,0.0,0.7754063515720011,0.03360950659920447,0.0902756765451361,0.3877301581578423,3.943462307698035
state_correction,2,44,1.0022946971199138,0.7287174839121159,0.766647588278438,0.0,0.7941402953103661,0.006171763224539419,0.0902756765451361,0.35965987835616936,4.0918361194557535
obs_transport,2,44,1.0390788769367585,0.829496286737263,0.736220265083414,0.0,0.9353506009941914,0.006110894705102699,0.07239588010401908,0.26300830977757117,4.606268043503453
obs_innovation,2,44,0.9543476556135526,0.6736533375382593,0.5528643865703204,1.0,0.802246452578161,0.0060190720417332465,0.037771694570408174,0.051386869353443825,4.109534045751294
policy_consistency,2,44,0.9555089454988056,0.6780048300421343,0.5607060160163642,1.0,0.8008092508519772,0.006029064399006016,0.03665156651378804,0.045485619791474266,4.094316350600015
oracle_fresh,2,45,1.143395770168848,0.7048536605600679,0.41341031678496315,1.0,0.9500344940318352,0.0,0.0,0.0,4.7549182469412505
naive_stale,2,45,1.2161603220716168,0.8834096002070608,0.5609786510148044,0.0,1.0386540643553113,0.333488606945446,0.11470745236403439,0.3335961904015499,5.743966998390518
state_rollout,2,45,1.188245598325309,0.7569150594749687,0.8325728052051306,0.0,0.991953666235679,0.04981606408648909,0.11470745236403439,0.5505273078963366,4.483379288672105
state_correction,2,45,1.1833434780663348,0.7643793071870887,0.7871222642866648,0.0,0.9678589414912153,0.010822819672769633,0.11470745236403439,0.49096279501535006,4.623894280068557
obs_transport,2,45,1.2201526205215594,0.8718578967124364,0.5645694994448517,0.0,1.1016148986409775,0.010761013949130626,0.07623649811646814,0.2450681866760658,5.1986649927223345
obs_innovation,2,45,1.1423227330074524,0.6927870447787784,0.374031730079769,1.0,0.9721571352025824,0.010603156862294369,0.04266313816413977,0.05218078384709845,4.752846367972144
policy_consistency,2,45,1.1471877014656806,0.7134776609846232,0.32347224831677274,1.0,0.9688790891014868,0.010593297582593782,0.042766564018134334,0.06996475680558112,4.7541392312326485
oracle_fresh,2,46,0.9925629764687214,0.5961421835578684,0.5613884042771039,1.0,0.874463058808992,0.0,0.0,0.0,3.5350997571376506
naive_stale,2,46,1.071155293836249,0.7762568686585276,0.7228521302769462,0.0,0.9727099632085604,0.2566280843234133,0.09050863335978153,0.28644251155360184,4.273475262960413
state_rollout,2,46,1.0432115900301375,0.6934838061346055,0.6877743911439027,1.0,0.8654799533131748,0.03399450903911211,0.09050863335978153,0.3611309383641725,3.3594083977678926
state_correction,2,46,1.0380154861407143,0.6881633432558424,0.6894249355022803,1.0,0.8561729423316562,0.0072635099081082635,0.09050863335978153,0.32292713124701516,3.417086964328504
obs_transport,2,46,1.077593172421687,0.7544289109534482,0.7304897216502946,0.0,1.0148769453720574,0.007193745127354616,0.07737153611274561,0.24334662253681755,3.890918669902513
obs_innovation,2,46,0.9935677236077056,0.5957458035372014,0.5508430766467147,1.0,0.8844650428562363,0.007212257825763467,0.042510556209712565,0.04256501424419332,3.51823927682759
policy_consistency,2,46,0.9882184599768422,0.5814554673283105,0.5339740563006752,1.0,0.8717729106373727,0.007210607364848496,0.04203695810774099,0.050819036478852685,3.480804127309221
oracle_fresh,2,47,0.9650848663206257,0.5535628476499781,0.5926549380930658,1.0,0.7332010570510612,0.0,0.0,0.0,3.8148689316865383
naive_stale,2,47,1.0495383456505871,0.7564738200608023,0.83573098501064,0.0,0.8818509216957804,0.2839880661628903,0.10873678700987467,0.3746208754361081,4.912469642882273
state_rollout,2,47,0.996681283502666,0.6058745213602758,0.6859004221676392,1.0,0.6995344937799842,0.037329186516586774,0.10873678700987467,0.4231195432065868,3.609824486149302
state_correction,2,47,0.9975835171250498,0.6173373338142796,0.6904999787290844,1.0,0.7215055084470542,0.006333583295225106,0.10873678700987467,0.3897499547298394,3.755850344544027
obs_transport,2,47,1.03490844681927,0.6913637977219641,0.7448555487041879,1.0,0.8883677725604963,0.006304436257972587,0.08917141120538817,0.25227852868869155,4.285367807985886
obs_innovation,2,47,0.9681336027419805,0.5537043333429257,0.608879893628451,1.0,0.7612527792774778,0.00633195587595774,0.0538872862800957,0.0723244912308223,3.8997816724721073
policy_consistency,2,47,0.969760889208703,0.5611250443073555,0.6190349295364584,1.0,0.7565050557976936,0.006320740394279499,0.052759819064402025,0.07011960874629972,3.893222363538057
oracle_fresh,2,48,0.9227748382900735,0.5442722534637942,0.5207135413358097,1.0,0.723536582276615,0.0,0.0,0.0,4.572364127636375
naive_stale,2,48,1.0474302306030303,0.7232230228736598,0.7433812120137713,0.0,0.904438023495334,0.27658594152225785,0.08974797653056732,0.4019561971261783,6.026677234675343
state_rollout,2,48,0.9812089420081406,0.6175492545172947,0.6161337408369374,1.0,0.7161034287957888,0.03935142573535191,0.08974797653056732,0.3446283802774974,4.33093258354417
state_correction,2,48,0.983269758673274,0.6279384557581109,0.6267920996410168,1.0,0.7247720783921605,0.006224793970231479,0.08974797653056732,0.3089290171555743,4.492429401554564
obs_transport,2,48,1.0044107342929207,0.6848079216000316,0.6472974168712236,1.0,0.8626036911923016,0.006154708660309736,0.074624431229995,0.23948215450447552,5.0664664234782615
