scenario_id,seed,method,shift_level,mirrored,corruption,horizon,success,assisted_completion,progress,tracking_rmse,tracking_progress,interventions,disturbance_events,recoveries,recovery_rate,wrong_contacts,smoothness,command_jerk,steps,final_target_distance
s1_m1_c00_h12_t00,1853069,nearest_demo_replay,1,1,0.000000,12,0,0,0.000000,15.904911,0.000000,2,0,0,0.000000,0,0.015121,0.021360,322,30.329895
s1_m1_c00_h12_t00,1853069,phase_retrieval,1,1,0.000000,12,0,0,0.083333,1.226490,0.069143,2,0,0,0.000000,8,0.035215,0.048970,322,1.373994
s1_m1_c00_h12_t00,1853069,full_demo_attention,1,1,0.000000,12,0,0,0.000000,1.079500,0.000000,2,0,0,0.000000,2,0.023070,0.030599,322,1.134020
s1_m1_c00_h12_t00,1853069,latent_intent,1,1,0.000000,12,1,1,1.000000,0.727779,0.474311,0,2,2,1.000000,10,0.042100,0.046196,132,0.000000
s1_m1_c00_h12_t01,1860988,language_prior,1,1,0.000000,12,0,0,0.333333,1.068182,0.291796,2,1,0,0.000000,11,0.025756,0.036118,322,0.997237
s1_m1_c00_h12_t01,1860988,nearest_demo_replay,1,1,0.000000,12,0,0,0.000000,15.942489,0.000000,2,0,0,0.000000,0,0.001542,0.002552,322,30.366979
s1_m1_c00_h12_t01,1860988,phase_retrieval,1,1,0.000000,12,0,0,0.083333,0.919524,0.081269,2,0,0,0.000000,5,0.033223,0.049275,322,0.839707
s1_m1_c00_h12_t01,1860988,full_demo_attention,1,1,0.000000,12,0,0,0.000000,0.826375,0.000000,2,0,0,0.000000,1,0.020451,0.023094,322,0.852965
s1_m1_c00_h12_t01,1860988,latent_intent,1,1,0.000000,12,1,1,1.000000,0.968347,0.486355,0,2,2,1.000000,10,0.038058,0.042115,170,0.000000
s1_m1_c00_h12_t02,1868907,language_prior,1,1,0.000000,12,0,0,0.500000,0.998285,0.442982,2,1,1,1.000000,9,0.027334,0.038710,322,1.101291
s1_m1_c00_h12_t02,1868907,nearest_demo_replay,1,1,0.000000,12,0,0,0.000000,15.950685,0.000000,2,0,0,0.000000,0,0.002254,0.001810,322,30.390917
s1_m1_c00_h12_t02,1868907,phase_retrieval,1,1,0.000000,12,0,0,0.166667,1.002512,0.155573,2,0,0,0.000000,10,0.035708,0.051501,322,1.087786
s1_m1_c00_h12_t02,1868907,full_demo_attention,1,1,0.000000,12,0,0,0.000000,0.955905,0.000000,2,0,0,0.000000,5,0.020328,0.022998,322,1.029242
s1_m1_c00_h12_t02,1868907,latent_intent,1,1,0.000000,12,1,1,1.000000,0.603255,0.461712,0,2,2,1.000000,9,0.047597,0.054341,110,0.000000
s1_m1_c00_h12_t03,1876826,language_prior,1,1,0.000000,12,0,0,0.333333,0.930727,0.269092,2,1,0,0.000000,10,0.025386,0.036727,322,0.875356
s1_m1_c00_h12_t03,1876826,nearest_demo_replay,1,1,0.000000,12,0,0,0.000000,15.619513,0.000000,2,0,0,0.000000,1,0.014570,0.020407,322,29.971598
s1_m1_c00_h12_t03,1876826,phase_retrieval,1,1,0.000000,12,0,0,0.000000,1.259934,0.000000,2,0,0,0.000000,6,0.033617,0.046149,322,1.359090
s1_m1_c00_h12_t03,1876826,full_demo_attention,1,1,0.000000,12,0,0,0.000000,1.302525,0.000000,2,0,0,0.000000,3,0.022412,0.030562,322,1.361799
s1_m1_c00_h12_t03,1876826,latent_intent,1,1,0.000000,12,1,1,1.000000,0.915088,0.445135,0,2,2,1.000000,11,0.039210,0.043370,160,0.000000
s1_m1_c00_h12_t04,1884745,language_prior,1,1,0.000000,12,0,0,0.250000,1.454603,0.215428,2,0,0,0.000000,9,0.027328,0.038102,322,1.484084
s1_m1_c00_h12_t04,1884745,nearest_demo_replay,1,1,0.000000,12,0,0,0.000000,15.954222,0.000000,2,0,0,0.000000,0,0.004470,0.002136,322,30.400415
s1_m1_c00_h12_t04,1884745,phase_retrieval,1,1,0.000000,12,0,0,0.500000,1.434642,0.400671,2,1,0,0.000000,8,0.030939,0.043345,322,1.590782
s1_m1_c00_h12_t04,1884745,full_demo_attention,1,1,0.000000,12,0,0,0.083333,1.684240,0.082043,2,0,0,0.000000,2,0.021634,0.027654,322,1.833953
s1_m1_c00_h12_t04,1884745,latent_intent,1,1,0.000000,12,1,1,1.000000,0.946650,0.472574,0,2,2,1.000000,11,0.036120,0.042363,157,0.000000
s1_m1_c00_h12_t05,1892664,language_prior,1,1,0.000000,12,0,0,0.333333,0.941202,0.299536,2,1,0,0.000000,11,0.027814,0.038537,322,0.918164
s1_m1_c00_h12_t05,1892664,nearest_demo_replay,1,1,0.000000,12,0,0,0.000000,15.948622,0.000000,2,0,0,0.000000,0,0.001837,0.002765,322,30.406628
s1_m1_c00_h12_t05,1892664,phase_retrieval,1,1,0.000000,12,0,0,0.416667,1.355764,0.375645,2,1,0,0.000000,8,0.029840,0.042815,322,1.494772
s1_m1_c00_h12_t05,1892664,full_demo_attention,1,1,0.000000,12,0,0,0.083333,1.225061,0.081527,2,0,0,0.000000,2,0.023160,0.028922,322,1.299436
s1_m1_c00_h12_t05,1892664,latent_intent,1,1,0.000000,12,1,1,1.000000,0.822474,0.467662,0,2,2,1.000000,8,0.040279,0.047017,133,0.000000
s1_m1_c18_h03_t00,1900583,language_prior,1,1,0.180000,3,0,0,0.000000,1.165633,0.000000,2,0,0,0.000000,5,0.027736,0.037464,106,1.254078
s1_m1_c18_h03_t00,1900583,nearest_demo_replay,1,1,0.180000,3,0,0,0.000000,2.927357,0.000000,2,0,0,0.000000,2,0.005846,0.005035,106,5.563789
s1_m1_c18_h03_t00,1900583,phase_retrieval,1,1,0.180000,3,0,1,1.000000,1.057439,0.327485,1,2,1,0.500000,2,0.044958,0.069279,56,0.000000
s1_m1_c18_h03_t00,1900583,full_demo_attention,1,1,0.180000,3,0,0,0.000000,0.954563,0.000000,2,0,0,0.000000,4,0.024804,0.029225,106,0.985318
s1_m1_c18_h03_t00,1900583,latent_intent,1,1,0.180000,3,1,1,1.000000,0.872185,0.348485,0,2,2,1.000000,3,0.036359,0.042755,43,0.000000
s1_m1_c18_h03_t01,1908502,language_prior,1,1,0.180000,3,0,0,0.000000,1.251857,0.000000,2,0,0,0.000000,5,0.027934,0.036063,106,1.405447
s1_m1_c18_h03_t01,1908502,nearest_demo_replay,1,1,0.180000,3,0,0,0.000000,2.713208,0.000000,2,0,0,0.000000,0,0.013800,0.019939,106,5.533750
s1_m1_c18_h03_t01,1908502,phase_retrieval,1,1,0.180000,3,1,1,1.000000,0.771430,0.361111,0,2,2,1.000000,2,0.043447,0.056847,35,0.000000
s1_m1_c18_h03_t01,1908502,full_demo_attention,1,1,0.180000,3,0,0,0.000000,0.744027,0.000000,2,0,0,0.000000,3,0.024852,0.028553,106,0.782950
s1_m1_c18_h03_t01,1908502,latent_intent,1,1,0.180000,3,1,1,1.000000,0.920467,0.401515,0,2,2,1.000000,3,0.040005,0.046505,43,0.000000
s1_m1_c18_h03_t02,1916421,language_prior,1,1,0.180000,3,0,0,0.000000,1.003676,0.000000,2,0,0,0.000000,5,0.026029,0.034795,106,1.032505
s1_m1_c18_h03_t02,1916421,nearest_demo_replay,1,1,0.180000,3,0,0,0.000000,2.858721,0.000000,2,0,0,0.000000,0,0.022429,0.028545,106,5.561229
s1_m1_c18_h03_t02,1916421,phase_retrieval,1,1,0.180000,3,0,0,0.000000,0.681591,0.000000,2,0,0,0.000000,4,0.039037,0.054830,106,0.629452
s1_m1_c18_h03_t02,1916421,full_demo_attention,1,1,0.180000,3,0,0,0.000000,0.670364,0.000000,2,0,0,0.000000,3,0.020270,0.023082,106,0.632088
s1_m1_c18_h03_t02,1916421,latent_intent,1,1,0.180000,3,1,1,1.000000,0.941165,0.362319,0,2,2,1.000000,2,0.035257,0.038313,45,0.000000
s1_m1_c18_h03_t03,1924340,language_prior,1,1,0.180000,3,0,0,0.333333,1.085486,0.299065,2,1,0,0.000000,5,0.030225,0.039343,106,1.201078
s1_m1_c18_h03_t03,1924340,nearest_demo_replay,1,1,0.180000,3,0,0,0.000000,2.757379,0.000000,2,0,0,0.000000,0,0.003124,0.004744,106,5.547752
s1_m1_c18_h03_t03,1924340,phase_retrieval,1,1,0.180000,3,0,0,0.333333,1.012981,0.311526,2,1,0,0.000000,3,0.040497,0.055713,106,1.203718
s1_m1_c18_h03_t03,1924340,full_demo_attention,1,1,0.180000,3,0,0,0.000000,0.766738,0.000000,2,0,0,0.000000,3,0.028817,0.033339,106,0.801388
s1_m1_c18_h03_t03,1924340,latent_intent,1,1,0.180000,3,1,1,1.000000,0.845746,0.412281,0,2,2,1.000000,2,0.045011,0.050739,37,0.000000
s1_m1_c18_h03_t04,1932259,language_prior,1,1,0.180000,3,0,0,0.666667,1.312840,0.557632,2,2,1,0.500000,5,0.034553,0.048007,106,1.607532
s1_m1_c18_h03_t04,1932259,nearest_demo_replay,1,1,0.180000,3,0,0,0.000000,2.852733,0.000000,2,0,0,0.000000,0,0.002800,0.004340,106,5.576557
s1_m1_c18_h03_t04,1932259,phase_retrieval,1,1,0.180000,3,0,0,0.000000,1.040163,0.000000,2,0,0,0.000000,2,0.036482,0.050900,106,1.279622
s1_m1_c18_h03_t04,1932259,full_demo_attention,1,1,0.180000,3,0,0,0.000000,1.059551,0.000000,2,0,0,0.000000,3,0.029465,0.035282,106,1.282369
s1_m1_c18_h03_t04,1932259,latent_intent,1,1,0.180000,3,1,1,1.000000,0.862139,0.418803,0,2,2,1.000000,2,0.043648,0.055586,38,0.000000
s1_m1_c18_h03_t05,1940178,language_prior,1,1,0.180000,3,0,0,0.000000,1.102087,0.000000,2,0,0,0.000000,5,0.027413,0.037034,106,1.213116
s1_m1_c18_h03_t05,1940178,nearest_demo_replay,1,1,0.180000,3,0,0,0.000000,2.660465,0.000000,2,0,0,0.000000,0,0.020940,0.026449,106,5.515033
s1_m1_c18_h03_t05,1940178,phase_retrieval,1,1,0.180000,3,0,0,0.000000,0.671697,0.000000,2,0,0,0.000000,4,0.030500,0.041313,106,0.707453
s1_m1_c18_h03_t05,1940178,full_demo_attention,1,1,0.180000,3,0,0,0.000000,0.695427,0.000000,2,0,0,0.000000,4,0.025449,0.029914,106,0.711276
s1_m1_c18_h03_t05,1940178,latent_intent,1,1,0.180000,3,1,1,1.000000,0.890188,0.404762,0,2,2,1.000000,3,0.034575,0.044545,41,0.000000
s1_m1_c18_h06_t00,1948097,language_prior,1,1,0.180000,6,0,0,0.166667,1.017418,0.122905,2,0,0,0.000000,7,0.030117,0.043308,178,0.954555
s1_m1_c18_h06_t00,1948097,nearest_demo_replay,1,1,0.180000,6,0,0,0.000000,6.577869,0.000000,2,0,0,0.000000,1,0.021819,0.030380,178,13.652864
s1_m1_c18_h06_t00,1948097,phase_retrieval,1,1,0.180000,6,0,0,0.000000,1.436933,0.000000,2,0,0,0.000000,5,0.030218,0.042522,178,1.633914
s1_m1_c18_h06_t00,1948097,full_demo_attention,1,1,0.180000,6,0,0,0.000000,1.468272,0.000000,2,0,0,0.000000,3,0.023455,0.030163,178,1.632617
s1_m1_c18_h06_t00,1948097,latent_intent,1,1,0.180000,6,1,1,1.000000,0.906247,0.455823,0,2,2,1.000000,5,0.037281,0.039745,82,0.000000
s1_m1_c18_h06_t01,1956016,language_prior,1,1,0.180000,6,0,0,0.166667,1.190689,0.139665,2,0,0,0.000000,7,0.026904,0.036937,178,1.266692
s1_m1_c18_h06_t01,1956016,nearest_demo_replay,1,1,0.180000,6,0,0,0.000000,6.453138,0.000000,2,0,0,0.000000,1,0.021005,0.030078,178,13.407857
s1_m1_c18_h06_t01,1956016,phase_retrieval,1,1,0.180000,6,0,0,0.000000,1.173624,0.000000,2,0,0,0.000000,3,0.035731,0.049937,178,1.294247
s1_m1_c18_h06_t01,1956016,full_demo_attention,1,1,0.180000,6,0,0,0.000000,1.168416,0.000000,2,0,0,0.000000,4,0.026696,0.031375,178,1.303911
s1_m1_c18_h06_t01,1956016,latent_intent,1,1,0.180000,6,1,1,1.000000,0.859581,0.424051,0,2,2,1.000000,5,0.041555,0.047952,78,0.000000
s1_m1_c18_h06_t02,1963935,language_prior,1,1,0.180000,6,0,0,0.166667,1.105157,0.136872,2,0,0,0.000000,6,0.025435,0.036050,178,1.000804
s1_m1_c18_h06_t02,1963935,nearest_demo_replay,1,1,0.180000,6,0,0,0.000000,6.296995,0.000000,2,0,0,0.000000,0,0.025535,0.033596,178,13.188944
s1_m1_c18_h06_t02,1963935,phase_retrieval,1,1,0.180000,6,0,0,0.000000,1.527596,0.000000,2,0,0,0.000000,5,0.034970,0.050872,178,1.669174
s1_m1_c18_h06_t02,1963935,full_demo_attention,1,1,0.180000,6,0,0,0.000000,1.536401,0.000000,2,0,0,0.000000,4,0.021653,0.023951,178,1.672564
s1_m1_c18_h06_t02,1963935,latent_intent,1,1,0.180000,6,1,1,1.000000,1.119430,0.389456,0,2,2,1.000000,5,0.035195,0.039161,97,0.000000
s1_m1_c18_h06_t03,1971854,language_prior,1,1,0.180000,6,0,0,0.333333,1.306909,0.283054,2,1,0,0.000000,7,0.029514,0.040057,178,1.436194
s1_m1_c18_h06_t03,1971854,nearest_demo_replay,1,1,0.180000,6,0,0,0.000000,6.749106,0.000000,2,0,0,0.000000,0,0.016888,0.023468,178,13.840504
s1_m1_c18_h06_t03,1971854,phase_retrieval,1,1,0.180000,6,0,0,0.166667,1.390803,0.152700,2,0,0,0.000000,3,0.033289,0.045793,178,1.632429
s1_m1_c18_h06_t03,1971854,full_demo_attention,1,1,0.180000,6,0,0,0.000000,1.227608,0.000000,2,0,0,0.000000,2,0.029360,0.038128,178,1.364772
s1_m1_c18_h06_t03,1971854,latent_intent,1,1,0.180000,6,1,1,1.000000,1.002641,0.406593,0,2,2,1.000000,5,0.035214,0.042421,90,0.000000
s1_m1_c18_h06_t04,1979773,language_prior,1,1,0.180000,6,0,0,0.500000,0.737552,0.425512,2,1,1,1.000000,7,0.028360,0.040026,178,0.719547
s1_m1_c18_h06_t04,1979773,nearest_demo_replay,1,1,0.180000,6,0,0,0.000000,6.727264,0.000000,2,0,0,0.000000,0,0.001405,0.002148,178,13.845400
s1_m1_c18_h06_t04,1979773,phase_retrieval,1,1,0.180000,6,0,0,0.166667,0.876172,0.160149,2,0,0,0.000000,3,0.033903,0.050416,178,0.732649
s1_m1_c18_h06_t04,1979773,full_demo_attention,1,1,0.180000,6,0,0,0.166667,0.751145,0.160149,2,0,0,0.000000,2,0.032440,0.045045,178,0.726383
s1_m1_c18_h06_t04,1979773,latent_intent,1,1,0.180000,6,1,1,1.000000,0.830892,0.449275,0,2,2,1.000000,4,0.036934,0.046327,68,0.000000
s1_m1_c18_h06_t05,1987692,language_prior,1,1,0.180000,6,0,0,0.166667,1.144862,0.136872,2,0,0,0.000000,6,0.024216,0.035124,178,1.093468
s1_m1_c18_h06_t05,1987692,nearest_demo_replay,1,1,0.180000,6,0,0,0.000000,6.538433,0.000000,2,0,0,0.000000,4,0.022062,0.030951,178,13.663221
s1_m1_c18_h06_t05,1987692,phase_retrieval,1,1,0.180000,6,0,0,0.000000,1.381506,0.000000,2,0,0,0.000000,6,0.037960,0.052535,178,1.533065
s1_m1_c18_h06_t05,1987692,full_demo_attention,1,1,0.180000,6,0,0,0.000000,1.427533,0.000000,2,0,0,0.000000,3,0.022302,0.024640,178,1.543477
s1_m1_c18_h06_t05,1987692,latent_intent,1,1,0.180000,6,1,1,1.000000,1.078507,0.380702,0,2,2,1.000000,5,0.036428,0.041340,94,0.000000
s1_m1_c18_h09_t00,1995611,language_prior,1,1,0.180000,9,0,0,0.222222,0.802677,0.204073,2,0,0,0.000000,8,0.024710,0.034943,250,0.707897
s1_m1_c18_h09_t00,1995611,nearest_demo_replay,1,1,0.180000,9,0,0,0.000000,11.247894,0.000000,2,0,0,0.000000,0,0.004639,0.002607,250,22.093581
s1_m1_c18_h09_t00,1995611,phase_retrieval,1,1,0.180000,9,0,0,0.444444,0.757212,0.410359,2,1,1,1.000000,6,0.025608,0.032896,250,0.571480
s1_m1_c18_h09_t00,1995611,full_demo_attention,1,1,0.180000,9,0,0,0.111111,1.130932,0.108898,2,0,0,0.000000,3,0.021777,0.027389,250,1.213929
s1_m1_c18_h09_t00,1995611,latent_intent,1,1,0.180000,9,1,1,1.000000,0.744803,0.482639,0,2,2,1.000000,6,0.041239,0.046753,95,0.000000
s1_m1_c18_h09_t01,2003530,language_prior,1,1,0.180000,9,0,0,0.333333,0.868232,0.301018,2,1,0,0.000000,10,0.028446,0.038871,250,0.736211
s1_m1_c18_h09_t01,2003530,nearest_demo_replay,1,1,0.180000,9,0,0,0.000000,11.187008,0.000000,2,0,0,0.000000,0,0.008134,0.011756,250,21.991800
s1_m1_c18_h09_t01,2003530,phase_retrieval,1,1,0.180000,9,0,0,0.333333,1.316280,0.220894,2,1,0,0.000000,6,0.034090,0.048175,250,1.626552
s1_m1_c18_h09_t01,2003530,full_demo_attention,1,1,0.180000,9,0,0,0.111111,1.439901,0.107127,2,0,0,0.000000,2,0.021873,0.025902,250,1.587858
s1_m1_c18_h09_t01,2003530,latent_intent,1,1,0.180000,9,1,1,1.000000,0.900142,0.460870,0,2,2,1.000000,7,0.039439,0.045971,114,0.000000
s1_m1_c18_h09_t02,2011449,language_prior,1,1,0.180000,9,0,0,0.444444,0.595267,0.401948,2,1,1,1.000000,9,0.025462,0.036156,250,0.549904
s1_m1_c18_h09_t02,2011449,nearest_demo_replay,1,1,0.180000,9,0,0,0.111111,11.021722,0.109340,2,0,0,0.000000,0,0.017027,0.024088,250,21.811277
s1_m1_c18_h09_t02,2011449,phase_retrieval,1,1,0.180000,9,0,0,0.222222,1.167510,0.191235,2,0,0,0.000000,4,0.041713,0.068285,250,1.260368
s1_m1_c18_h09_t02,2011449,full_demo_attention,1,1,0.180000,9,0,0,0.222222,1.166051,0.206286,2,0,0,0.000000,3,0.024525,0.032426,250,1.255837
s1_m1_c18_h09_t02,2011449,latent_intent,1,1,0.180000,9,1,1,1.000000,0.714992,0.482245,0,2,2,1.000000,8,0.043133,0.050065,96,0.000000
s1_m1_c18_h09_t03,2019368,language_prior,1,1,0.180000,9,0,0,0.111111,0.979553,0.091191,2,0,0,0.000000,9,0.028922,0.041697,250,0.806495
s1_m1_c18_h09_t03,2019368,nearest_demo_replay,1,1,0.180000,9,0,0,0.000000,11.280170,0.000000,2,0,0,0.000000,0,0.003868,0.003512,250,22.134843
s1_m1_c18_h09_t03,2019368,phase_retrieval,1,1,0.180000,9,0,0,0.333333,1.420105,0.258521,2,1,0,0.000000,6,0.028958,0.039533,250,1.640900
s1_m1_c18_h09_t03,2019368,full_demo_attention,1,1,0.180000,9,0,0,0.000000,1.276233,0.000000,2,0,0,0.000000,2,0.022085,0.026206,250,1.361549
s1_m1_c18_h09_t03,2019368,latent_intent,1,1,0.180000,9,1,1,1.000000,0.936916,0.432292,0,2,2,1.000000,7,0.037430,0.042427,127,0.000000
s1_m1_c18_h09_t04,2027287,language_prior,1,1,0.180000,9,0,0,0.555556,1.120958,0.473661,2,1,1,1.000000,8,0.028642,0.039547,250,1.269010
s1_m1_c18_h09_t04,2027287,nearest_demo_replay,1,1,0.180000,9,0,0,0.000000,11.082612,0.000000,2,0,0,0.000000,0,0.010858,0.014593,250,21.858754
s1_m1_c18_h09_t04,2027287,phase_retrieval,1,1,0.180000,9,0,0,0.111111,1.358909,0.108012,2,0,0,0.000000,5,0.030706,0.046023,250,1.488320
s1_m1_c18_h09_t04,2027287,full_demo_attention,1,1,0.180000,9,0,0,0.111111,1.353789,0.108012,2,0,0,0.000000,4,0.023189,0.026639,250,1.486989
s1_m1_c18_h09_t04,2027287,latent_intent,1,1,0.180000,9,1,1,1.000000,0.697888,0.453423,0,2,2,1.000000,6,0.041770,0.047232,98,0.000000
s1_m1_c18_h09_t05,2035206,language_prior,1,1,0.180000,9,0,0,0.222222,1.216372,0.181054,2,0,0,0.000000,9,0.024710,0.034866,250,1.245801
s1_m1_c18_h09_t05,2035206,nearest_demo_replay,1,1,0.180000,9,0,0,0.000000,11.015626,0.000000,2,0,0,0.000000,1,0.015368,0.020451,250,21.692342
s1_m1_c18_h09_t05,2035206,phase_retrieval,1,1,0.180000,9,0,0,0.000000,0.838557,0.000000,2,0,0,0.000000,3,0.024260,0.033135,250,0.818721
s1_m1_c18_h09_t05,2035206,full_demo_attention,1,1,0.180000,9,0,0,0.000000,1.368811,0.000000,2,0,0,0.000000,4,0.026626,0.035449,250,1.463922
s1_m1_c18_h09_t05,2035206,latent_intent,1,1,0.180000,9,1,1,1.000000,0.897711,0.436248,0,2,2,1.000000,8,0.038346,0.044347,121,0.000000
s1_m1_c18_h12_t00,2043125,language_prior,1,1,0.180000,12,0,0,0.166667,1.033569,0.135449,2,0,0,0.000000,11,0.026530,0.036148,322,0.987216
