policy,episode,goal,policy_goal,refresh_every_steps,success,steps,settled_at,final_dist,min_dist,min_obstacle_margin,collision,mean_jerk
direct_stress_6hz,188,0,0,5,1.0,16.0,14.0,0.05366174504160881,0.05366174504160881,0.07997695088386536,0.0,0.006752408109605312
direct_stress_6hz,189,1,1,5,1.0,24.0,20.0,0.053530968725681305,0.053530968725681305,0.01718795776367188,0.0,0.0049136546440422535
direct_stress_6hz,190,2,2,5,0.0,13.0,12.0,0.049504414200782776,0.049504414200782776,-0.013087089061737056,1.0,0.005041393917053938
direct_stress_6hz,191,3,3,5,1.0,13.0,13.0,0.04492911323904991,0.04492911323904991,0.0029852437973022505,0.0,0.005741495173424482
direct_stress_6hz,192,0,0,5,1.0,12.0,12.0,0.04567588120698929,0.04567588120698929,0.00035739421844482866,0.0,0.010554159060120583
direct_stress_6hz,193,1,1,5,1.0,18.0,14.0,0.04774104431271553,0.04774104431271553,0.06703410029411316,0.0,0.006359796039760113
direct_stress_6hz,194,2,2,5,1.0,22.0,19.0,0.027128122746944427,0.027128122746944427,0.035377537012100224,0.0,0.008822317235171795
direct_stress_6hz,195,3,3,5,0.0,17.0,17.0,0.05389893427491188,0.05389893427491188,-0.0107325267791748,1.0,0.011974692344665527
direct_stress_6hz,196,0,0,5,1.0,12.0,12.0,0.03363596275448799,0.03363596275448799,0.06500122427940369,0.0,0.008954862132668495
direct_stress_6hz,197,1,1,5,1.0,14.0,13.0,0.04877931997179985,0.04877931997179985,0.06288809061050415,0.0,0.005771718453615904
direct_stress_6hz,198,2,2,5,1.0,18.0,17.0,0.04947839304804802,0.04947839304804802,0.024017249345779423,0.0,0.011357097886502743
direct_stress_6hz,199,3,3,5,1.0,15.0,14.0,0.013636776246130466,0.013636776246130466,0.09166330575942994,0.0,0.003745605703443289
direct_stress_4hz,0,0,0,8,1.0,18.0,17.0,0.014064916409552097,0.014064916409552097,0.030010943412780766,0.0,0.007159574888646603
direct_stress_4hz,1,1,1,8,1.0,12.0,12.0,0.04456706345081329,0.04456706345081329,0.032035832405090336,0.0,0.005120506044477224
direct_stress_4hz,2,2,2,8,1.0,16.0,13.0,0.045158710330724716,0.045158710330724716,0.02988893270492554,0.0,0.005542617756873369
direct_stress_4hz,3,3,3,8,1.0,20.0,19.0,0.0460791289806366,0.0460791289806366,0.004416559934616093,0.0,0.0063343290239572525
direct_stress_4hz,4,0,0,8,1.0,15.0,15.0,0.008355708792805672,0.008355708792805672,0.08926809310913086,0.0,0.0025707301683723927
direct_stress_4hz,5,1,1,8,1.0,14.0,14.0,0.0468919537961483,0.0468919537961483,0.023321245908737187,0.0,0.004255978856235743
direct_stress_4hz,6,2,2,8,1.0,11.0,10.0,0.02187439613044262,0.02187439613044262,0.02829167723655701,0.0,0.006681840866804123
direct_stress_4hz,7,3,3,8,1.0,34.0,24.0,0.02076185867190361,0.02076185867190361,0.06781068921089173,0.0,0.00459348876029253
direct_stress_4hz,8,0,0,8,1.0,10.0,9.0,0.0480983629822731,0.0480983629822731,0.026087110042572026,0.0,0.00270175002515316
direct_stress_4hz,9,1,1,8,0.0,34.0,10.0,0.18042238056659698,0.07375295460224152,0.07212025403976441,0.0,0.010208474472165108
direct_stress_4hz,10,2,2,8,1.0,34.0,12.0,0.033276405185461044,0.033276405185461044,0.03885767340660096,0.0,0.01044058334082365
direct_stress_4hz,11,3,3,8,1.0,9.0,8.0,0.03293338418006897,0.03293338418006897,0.060187553167343144,0.0,0.0044204904697835445
direct_stress_4hz,12,0,0,8,0.0,15.0,15.0,0.015152418054640293,0.015152418054640293,-0.004260550141334529,1.0,0.005250074435025454
direct_stress_4hz,13,1,1,8,0.0,18.0,12.0,0.03923627361655235,0.03923627361655235,-0.021090085506439205,1.0,0.007782915141433477
direct_stress_4hz,14,2,2,8,1.0,12.0,12.0,0.042283568531274796,0.042283568531274796,0.03196546912193299,0.0,0.004346960689872503
direct_stress_4hz,15,3,3,8,1.0,19.0,15.0,0.036805056035518646,0.036805056035518646,0.024450306892395024,0.0,0.005442255642265081
direct_stress_4hz,16,0,0,8,0.0,34.0,34.0,0.2408318817615509,0.08845211565494537,0.04778528690338135,0.0,0.011278036050498486
direct_stress_4hz,17,1,1,8,1.0,18.0,18.0,0.052273184061050415,0.052273184061050415,0.07507795572280884,0.0,0.004308176226913929
direct_stress_4hz,18,2,2,8,1.0,12.0,12.0,0.0366128608584404,0.0366128608584404,0.037142877578735356,0.0,0.0028732114005833864
direct_stress_4hz,19,3,3,8,1.0,22.0,21.0,0.04762269929051399,0.04762269929051399,0.18019032955169678,0.0,0.005840811412781477
direct_stress_4hz,20,0,0,8,1.0,17.0,16.0,0.017073456197977066,0.017073456197977066,0.06060439825057984,0.0,0.006206863094121218
direct_stress_4hz,21,1,1,8,1.0,17.0,17.0,0.050166524946689606,0.050166524946689606,0.05538535594940186,0.0,0.0038734860718250275
direct_stress_4hz,22,2,2,8,0.0,34.0,11.0,0.07916189730167389,0.06676676124334335,0.06450748920440674,0.0,0.010979779064655304
direct_stress_4hz,23,3,3,8,1.0,13.0,12.0,0.03974979370832443,0.03974979370832443,0.022607837915420537,0.0,0.005814807489514351
direct_stress_4hz,24,0,0,8,1.0,13.0,12.0,0.040110256522893906,0.040110256522893906,0.03487498044967652,0.0,0.004889354109764099
direct_stress_4hz,25,1,1,8,0.0,34.0,14.0,0.13053947687149048,0.059624020010232925,0.057473276853561406,0.0,0.0056725796312093735
direct_stress_4hz,26,2,2,8,0.0,13.0,13.0,0.0378301665186882,0.0378301665186882,-0.008832524418830867,1.0,0.005430860444903374
direct_stress_4hz,27,3,3,8,1.0,16.0,14.0,0.03374667838215828,0.03374667838215828,0.11433354496955872,0.0,0.002217887667939067
direct_stress_4hz,28,0,0,8,1.0,15.0,13.0,0.011643661186099052,0.011643661186099052,0.08578768849372864,0.0,0.0042809690348804
direct_stress_4hz,29,1,1,8,0.0,13.0,12.0,0.026784271001815796,0.026784271001815796,-0.019822473526000972,1.0,0.0037056521978229284
direct_stress_4hz,30,2,2,8,0.0,14.0,12.0,0.020550766959786415,0.020550766959786415,-0.03968074440956115,1.0,0.006509522441774607
direct_stress_4hz,31,3,3,8,1.0,19.0,14.0,0.05325161665678024,0.05325161665678024,0.07623354077339173,0.0,0.005504608619958162
direct_stress_4hz,32,0,0,8,1.0,15.0,15.0,0.021167026832699776,0.021167026832699776,0.13386542081832886,0.0,0.0032266071066260338
direct_stress_4hz,33,1,1,8,1.0,12.0,12.0,0.044684864580631256,0.044684864580631256,0.026744310855865483,0.0,0.0036596276331692934
direct_stress_4hz,34,2,2,8,1.0,13.0,12.0,0.047317516058683395,0.047317516058683395,0.08842051506042481,0.0,0.004052591044455767
direct_stress_4hz,35,3,3,8,1.0,10.0,9.0,0.04142887517809868,0.04142887517809868,0.05986717820167542,0.0,0.006775594316422939
direct_stress_4hz,36,0,0,8,1.0,12.0,10.0,0.04450315609574318,0.04450315609574318,0.08929720997810364,0.0,0.004827441181987524
direct_stress_4hz,37,1,1,8,0.0,11.0,10.0,0.014232078567147255,0.014232078567147255,-0.005011166334152217,1.0,0.006617158651351929
direct_stress_4hz,38,2,2,8,1.0,11.0,11.0,0.019114479422569275,0.019114479422569275,0.027771567106246953,0.0,0.00209022406488657
direct_stress_4hz,39,3,3,8,1.0,13.0,13.0,0.03778526186943054,0.03778526186943054,0.0021572458744049117,0.0,0.004857825115323067
direct_stress_4hz,40,0,0,8,1.0,15.0,13.0,0.04808419197797775,0.04808419197797775,0.04150256991386414,0.0,0.005224849097430706
direct_stress_4hz,41,1,1,8,1.0,19.0,16.0,0.040010299533605576,0.040010299533605576,0.022259120941162114,0.0,0.006592752877622843
direct_stress_4hz,42,2,2,8,1.0,19.0,17.0,0.05253038555383682,0.05253038555383682,0.1169462251663208,0.0,0.006513847969472408
direct_stress_4hz,43,3,3,8,0.0,15.0,15.0,0.025637643411755562,0.025637643411755562,-0.03425259411334991,1.0,0.004293832927942276
direct_stress_4hz,44,0,0,8,1.0,17.0,15.0,0.017368827015161514,0.017368827015161514,0.011641536951065068,0.0,0.008493672125041485
direct_stress_4hz,45,1,1,8,0.0,34.0,12.0,0.10749758780002594,0.054018475115299225,0.11455023765563965,0.0,0.006337365601211786
direct_stress_4hz,46,2,2,8,1.0,29.0,28.0,0.050404276698827744,0.050404276698827744,0.0335203754901886,0.0,0.008649439550936222
direct_stress_4hz,47,3,3,8,1.0,14.0,13.0,0.015038346871733665,0.015038346871733665,0.012629394531250004,0.0,0.004426761530339718
direct_stress_4hz,48,0,0,8,1.0,9.0,9.0,0.03429652377963066,0.03429652377963066,0.0718882429599762,0.0,0.0014854345936328173
direct_stress_4hz,49,1,1,8,1.0,11.0,11.0,0.02655087038874626,0.02655087038874626,0.06984830379486084,0.0,0.0033164748456329107
direct_stress_4hz,50,2,2,8,1.0,17.0,13.0,0.02646915428340435,0.02646915428340435,0.029752616882324223,0.0,0.00679209316149354
direct_stress_4hz,51,3,3,8,0.0,15.0,15.0,0.05297860875725746,0.05297860875725746,-0.03826483607292175,1.0,0.004750390537083149
direct_stress_4hz,52,0,0,8,1.0,18.0,17.0,0.029543183743953705,0.029543183743953705,0.04251015663146973,0.0,0.0071678487583994865
direct_stress_4hz,53,1,1,8,1.0,13.0,12.0,0.03143806755542755,0.03143806755542755,0.07699808955192566,0.0,0.002580253640189767
direct_stress_4hz,54,2,2,8,1.0,27.0,15.0,0.030532395467162132,0.030532395467162132,0.06547168374061585,0.0,0.011869064532220364
direct_stress_4hz,55,3,3,8,1.0,27.0,15.0,0.044503919780254364,0.044503919780254364,0.11841255903244019,0.0,0.004570373799651861
direct_stress_4hz,56,0,0,8,0.0,34.0,34.0,0.2327514886856079,0.08758401870727539,0.044256572723388676,0.0,0.010560592636466026
direct_stress_4hz,57,1,1,8,1.0,14.0,13.0,0.045479509979486465,0.045479509979486465,0.07078060984611512,0.0,0.002267990494146943
direct_stress_4hz,58,2,2,8,1.0,27.0,11.0,0.03784807398915291,0.03784807398915291,0.01784885406494141,0.0,0.0126990070566535
direct_stress_4hz,59,3,3,8,1.0,18.0,16.0,0.053008053451776505,0.053008053451776505,0.01732254505157471,0.0,0.005450674798339605
direct_stress_4hz,60,0,0,8,1.0,19.0,18.0,0.05240664631128311,0.05240664631128311,0.021556590795516972,0.0,0.009846709668636322
direct_stress_4hz,61,1,1,8,1.0,14.0,13.0,0.04884403944015503,0.04884403944015503,0.09629425883293152,0.0,0.0029476499184966087
direct_stress_4hz,62,2,2,8,1.0,12.0,11.0,0.02414303831756115,0.02414303831756115,0.1443435001373291,0.0,0.0018186357337981462
direct_stress_4hz,63,3,3,8,1.0,15.0,15.0,0.05075293779373169,0.05075293779373169,0.028546665906906132,0.0,0.004853986669331789
direct_stress_4hz,64,0,0,8,0.0,20.0,19.0,0.0300151277333498,0.0300151277333498,-0.02832893550395965,1.0,0.010211396031081676
direct_stress_4hz,65,1,1,8,1.0,17.0,16.0,0.050448138266801834,0.050448138266801834,0.06378385901451111,0.0,0.006378211546689272
direct_stress_4hz,66,2,2,8,1.0,18.0,18.0,0.038443028926849365,0.038443028926849365,0.10721734642982483,0.0,0.005642685107886791
direct_stress_4hz,67,3,3,8,1.0,18.0,12.0,0.036478541791439056,0.036478541791439056,0.01782379031181336,0.0,0.006856259889900684
direct_stress_4hz,68,0,0,8,0.0,15.0,15.0,0.037273164838552475,0.037273164838552475,-0.008415917754173274,1.0,0.0056481012143194675
direct_stress_4hz,69,1,1,8,1.0,13.0,12.0,0.047028690576553345,0.047028690576553345,0.018881474733352666,0.0,0.0040387255139648914
direct_stress_4hz,70,2,2,8,1.0,19.0,15.0,0.05045962333679199,0.05045962333679199,0.023903076648712163,0.0,0.00631986977532506
direct_stress_4hz,71,3,3,8,1.0,23.0,19.0,0.036347825080156326,0.036347825080156326,0.16114253282546998,0.0,0.004525481723248959
direct_stress_4hz,72,0,0,8,1.0,12.0,10.0,0.04513588547706604,0.04513588547706604,0.016476546525955205,0.0,0.0070092990063130856
direct_stress_4hz,73,1,1,8,1.0,14.0,14.0,0.04280712455511093,0.04280712455511093,0.049397115707397465,0.0,0.002420679898932576
direct_stress_4hz,74,2,2,8,1.0,11.0,10.0,0.007552788592875004,0.007552788592875004,0.028304164409637456,0.0,0.0040037562139332294
direct_stress_4hz,75,3,3,8,1.0,15.0,15.0,0.024244209751486778,0.024244209751486778,0.15142539620399476,0.0,0.0026322416961193085
direct_stress_4hz,76,0,0,8,1.0,10.0,10.0,0.047387029975652695,0.047387029975652695,0.08955795049667359,0.0,0.0026677455753087997
direct_stress_4hz,77,1,1,8,1.0,11.0,11.0,0.04831704497337341,0.04831704497337341,0.0270617949962616,0.0,0.0043693650513887405
direct_stress_4hz,78,2,2,8,0.0,14.0,13.0,0.022503048181533813,0.022503048181533813,-0.05192808330059051,1.0,0.005999009590595961
direct_stress_4hz,79,3,3,8,1.0,10.0,10.0,0.05297447741031647,0.05297447741031647,0.06196064233779908,0.0,0.009228662587702274
direct_stress_4hz,80,0,0,8,1.0,14.0,14.0,0.0347280390560627,0.0347280390560627,0.09795174479484559,0.0,0.002566233742982149
direct_stress_4hz,81,1,1,8,1.0,13.0,13.0,0.048684924840927124,0.048684924840927124,0.032479916810989384,0.0,0.003307742066681385
direct_stress_4hz,82,2,2,8,1.0,14.0,14.0,0.04728935286402702,0.04728935286402702,0.06722546100616456,0.0,0.003255043877288699
direct_stress_4hz,83,3,3,8,1.0,18.0,14.0,0.02879943698644638,0.02879943698644638,0.10305673360824585,0.0,0.006311277858912945
direct_stress_4hz,84,0,0,8,1.0,12.0,12.0,0.047822918742895126,0.047822918742895126,0.13823649764060975,0.0,0.0020845800172537565
direct_stress_4hz,85,1,1,8,1.0,18.0,17.0,0.040788814425468445,0.040788814425468445,0.03769600868225098,0.0,0.006863283459097147
direct_stress_4hz,86,2,2,8,0.0,34.0,12.0,0.16021163761615753,0.07192277163267136,0.032762472629547124,0.0,0.00937083549797535
direct_stress_4hz,87,3,3,8,1.0,19.0,14.0,0.04631980136036873,0.04631980136036873,0.057465140819549565,0.0,0.006101541221141815
direct_stress_4hz,88,0,0,8,1.0,13.0,13.0,0.05246775969862938,0.05246775969862938,0.12092048406600953,0.0,0.0029280560556799173
direct_stress_4hz,89,1,1,8,1.0,13.0,12.0,0.025338662788271904,0.025338662788271904,0.06675732612609864,0.0,0.003323073498904705
direct_stress_4hz,90,2,2,8,1.0,13.0,12.0,0.03498180955648422,0.03498180955648422,0.019443486928939824,0.0,0.0022104186937212944
direct_stress_4hz,91,3,3,8,1.0,12.0,12.0,0.04620352387428284,0.04620352387428284,0.10481492161750794,0.0,0.002704378217458725
direct_stress_4hz,92,0,0,8,0.0,18.0,17.0,0.05078011378645897,0.05078011378645897,-0.001903782486915584,1.0,0.007227213121950626
direct_stress_4hz,93,1,1,8,1.0,20.0,20.0,0.04971667379140854,0.04971667379140854,0.03172332525253296,0.0,0.007803072687238455
direct_stress_4hz,94,2,2,8,1.0,12.0,12.0,0.05115041881799698,0.05115041881799698,0.0662841546535492,0.0,0.0022523265797644854
direct_stress_4hz,95,3,3,8,0.0,34.0,14.0,0.03451419249176979,0.03451419249176979,-0.06710341095924377,1.0,0.0078107621520757675
direct_stress_4hz,96,0,0,8,1.0,19.0,19.0,0.04008256644010544,0.04008256644010544,0.0140269148349762,0.0,0.011937491595745087
direct_stress_4hz,97,1,1,8,1.0,14.0,13.0,0.03754653409123421,0.03754653409123421,0.07248577952384949,0.0,0.002171124331653118
direct_stress_4hz,98,2,2,8,1.0,11.0,10.0,0.02282915636897087,0.02282915636897087,0.0942297923564911,0.0,0.0013056452153250575
direct_stress_4hz,99,3,3,8,0.0,34.0,12.0,0.08330736309289932,0.059641603380441666,-0.09668895125389099,1.0,0.005252418573945761
direct_stress_4hz,100,0,0,8,1.0,10.0,10.0,0.047913145273923874,0.047913145273923874,0.046617840528488164,0.0,0.0025179930962622166
direct_stress_4hz,101,1,1,8,1.0,28.0,14.0,0.04038630798459053,0.04038630798459053,0.07102081656455994,0.0,0.005745947360992432
direct_stress_4hz,102,2,2,8,1.0,17.0,12.0,0.05240730941295624,0.05240730941295624,0.053502236604690556,0.0,0.006209418177604675
direct_stress_4hz,103,3,3,8,0.0,15.0,12.0,0.04938831552863121,0.04938831552863121,-0.009243215322494502,1.0,0.005262759979814291
direct_stress_4hz,104,0,0,8,0.0,26.0,26.0,0.04277942702174187,0.04277942702174187,-0.01852121472358703,1.0,0.011969652026891708
direct_stress_4hz,105,1,1,8,1.0,20.0,18.0,0.050922151654958725,0.050922151654958725,0.05220303416252137,0.0,0.007839213125407696
direct_stress_4hz,106,2,2,8,0.0,34.0,17.0,0.1702938973903656,0.06798811256885529,0.02142909646034241,0.0,0.010609672404825687
direct_stress_4hz,107,3,3,8,1.0,17.0,12.0,0.04976970702409744,0.04976970702409744,0.032203291654586796,0.0,0.004289392847567797
direct_stress_4hz,108,0,0,8,0.0,17.0,16.0,0.03465046361088753,0.03465046361088753,-0.05512581288814544,1.0,0.007483856752514839
direct_stress_4hz,109,1,1,8,0.0,34.0,17.0,0.1806512326002121,0.06460973620414734,0.06737933039665223,0.0,0.009112113155424595
direct_stress_4hz,110,2,2,8,1.0,13.0,13.0,0.044532980769872665,0.044532980769872665,0.11260867595672608,0.0,0.0016117170453071594
direct_stress_4hz,111,3,3,8,1.0,17.0,17.0,0.027843471616506577,0.027843471616506577,0.06424737453460694,0.0,0.004197387024760246
direct_stress_4hz,112,0,0,8,1.0,18.0,18.0,0.041197001934051514,0.041197001934051514,0.013031010627746586,0.0,0.01179348025470972
direct_stress_4hz,113,1,1,8,1.0,12.0,12.0,0.042520131915807724,0.042520131915807724,0.006025736331939702,0.0,0.004581640940159559
direct_stress_4hz,114,2,2,8,1.0,11.0,10.0,0.008768491446971893,0.008768491446971893,0.019654636383056645,0.0,0.005244063213467598
direct_stress_4hz,115,3,3,8,1.0,19.0,18.0,0.051856879144907,0.051856879144907,0.06656072020530701,0.0,0.007557539269328117
direct_stress_4hz,116,0,0,8,1.0,13.0,11.0,0.037177540361881256,0.037177540361881256,0.014888768196105961,0.0,0.006210251245647669
direct_stress_4hz,117,1,1,8,0.0,12.0,12.0,0.03952491283416748,0.03952491283416748,-0.06991657137870788,1.0,0.0052261073142290115
direct_stress_4hz,118,2,2,8,1.0,12.0,11.0,0.04528296738862991,0.04528296738862991,0.10171106934547425,0.0,0.0013909089611843228
direct_stress_4hz,119,3,3,8,1.0,27.0,18.0,0.021781254559755325,0.021781254559755325,0.11875457048416138,0.0,0.007099828217178583
direct_stress_4hz,120,0,0,8,0.0,34.0,15.0,0.2408318817615509,0.0630684420466423,-0.012729833722114559,1.0,0.010958029888570309
direct_stress_4hz,121,1,1,8,1.0,13.0,13.0,0.052542369812726974,0.052542369812726974,0.059842650890350346,0.0,0.004530888982117176
direct_stress_4hz,122,2,2,8,1.0,14.0,14.0,0.04014555364847183,0.04014555364847183,0.03215781331062317,0.0,0.004838867578655481
direct_stress_4hz,123,3,3,8,1.0,15.0,15.0,0.040361251682043076,0.040361251682043076,0.12657556414604187,0.0,0.0014497757656499743
direct_stress_4hz,124,0,0,8,1.0,26.0,15.0,0.03437058627605438,0.03437058627605438,0.07016078114509583,0.0,0.010606282390654087
direct_stress_4hz,125,1,1,8,0.0,12.0,12.0,0.04313427209854126,0.04313427209854126,-0.07556285977363586,1.0,0.005544964224100113
direct_stress_4hz,126,2,2,8,1.0,13.0,13.0,0.04081995040178299,0.04081995040178299,0.013445978164672856,0.0,0.00545436330139637
direct_stress_4hz,127,3,3,8,0.0,15.0,14.0,0.0357104130089283,0.0357104130089283,-0.016307617425918575,1.0,0.0066674319095909595
direct_stress_4hz,128,0,0,8,0.0,18.0,18.0,0.028661586344242096,0.028661586344242096,-0.02384520590305328,1.0,0.014084386639297009
direct_stress_4hz,129,1,1,8,0.0,12.0,11.0,0.04813806712627411,0.04813806712627411,-0.013541216850280757,1.0,0.005895292852073908
direct_stress_4hz,130,2,2,8,1.0,12.0,11.0,0.04856615141034126,0.04856615141034126,0.03655830502510071,0.0,0.0028576157055795193
direct_stress_4hz,131,3,3,8,1.0,18.0,17.0,0.04480170086026192,0.04480170086026192,0.05567414045333863,0.0,0.007881740108132362
direct_stress_4hz,132,0,0,8,1.0,18.0,16.0,0.03037242405116558,0.03037242405116558,0.051929419040679936,0.0,0.006787109188735485
direct_stress_4hz,133,1,1,8,0.0,33.0,27.0,0.04340871796011925,0.04340871796011925,-0.06124454259872436,1.0,0.007569536101073027
direct_stress_4hz,134,2,2,8,0.0,14.0,13.0,0.03552163392305374,0.03552163392305374,-0.054391662478446956,1.0,0.005696847569197416
direct_stress_4hz,135,3,3,8,1.0,26.0,17.0,0.03992137312889099,0.03992137312889099,0.011664901971817021,0.0,0.007985852658748627
direct_stress_4hz,136,0,0,8,1.0,13.0,13.0,0.05370333418250084,0.05370333418250084,0.008627806901931767,0.0,0.007998806424438953
direct_stress_4hz,137,1,1,8,1.0,17.0,17.0,0.044515788555145264,0.044515788555145264,0.12369564652442933,0.0,0.0038781880866736174
direct_stress_4hz,138,2,2,8,1.0,11.0,11.0,0.026958616450428963,0.026958616450428963,0.04799232363700867,0.0,0.001790893147699535
direct_stress_4hz,139,3,3,8,1.0,14.0,12.0,0.020545002073049545,0.020545002073049545,0.10560891509056092,0.0,0.005391005426645279
direct_stress_4hz,140,0,0,8,1.0,15.0,15.0,0.05085282027721405,0.05085282027721405,0.04246166825294495,0.0,0.0050309523940086365
direct_stress_4hz,141,1,1,8,0.0,34.0,34.0,0.15280015766620636,0.08207205682992935,0.04918691992759705,0.0,0.00622784486040473
direct_stress_4hz,142,2,2,8,0.0,12.0,12.0,0.028318896889686584,0.028318896889686584,-0.004959042072296138,1.0,0.004582512192428112
direct_stress_4hz,143,3,3,8,1.0,10.0,10.0,0.04677104949951172,0.04677104949951172,0.056988244056701665,0.0,0.007757517974823713
direct_stress_4hz,144,0,0,8,1.0,12.0,11.0,0.0352378785610199,0.0352378785610199,0.01768219947814942,0.0,0.00744195282459259
direct_stress_4hz,145,1,1,8,1.0,15.0,15.0,0.04926441237330437,0.04926441237330437,0.09938771009445191,0.0,0.0029495342168956995
direct_stress_4hz,146,2,2,8,1.0,11.0,10.0,0.005963517352938652,0.005963517352938652,0.09636858582496644,0.0,0.0006422342266887426
direct_stress_4hz,147,3,3,8,0.0,12.0,11.0,0.019393475726246834,0.019393475726246834,-0.029348100423812862,1.0,0.004469491075724363
direct_stress_4hz,148,0,0,8,1.0,15.0,15.0,0.03005724772810936,0.03005724772810936,0.020630036592483525,0.0,0.004635618068277836
direct_stress_4hz,149,1,1,8,1.0,14.0,13.0,0.02949734590947628,0.02949734590947628,0.052194123268127446,0.0,0.0016814210684970021
direct_stress_4hz,150,2,2,8,1.0,30.0,30.0,0.04199480637907982,0.04199480637907982,0.08061874389648438,0.0,0.008182479999959469
direct_stress_4hz,151,3,3,8,1.0,14.0,13.0,0.0218021422624588,0.0218021422624588,0.10719576954841614,0.0,0.003305705264210701
direct_stress_4hz,152,0,0,8,1.0,9.0,8.0,0.018337303772568703,0.018337303772568703,0.04473746299743653,0.0,0.0018888349877670407
direct_stress_4hz,153,1,1,8,1.0,15.0,14.0,0.03182894363999367,0.03182894363999367,0.07816145300865174,0.0,0.0029841591604053974
direct_stress_4hz,154,2,2,8,1.0,13.0,13.0,0.04941986873745918,0.04941986873745918,0.05057842016220093,0.0,0.004306969232857227
direct_stress_4hz,155,3,3,8,1.0,31.0,19.0,0.034215763211250305,0.034215763211250305,0.09442538499832154,0.0,0.003852350637316704
direct_stress_4hz,156,0,0,8,0.0,34.0,14.0,0.2408318817615509,0.06240076199173927,0.05188504338264466,0.0,0.010638857260346413
direct_stress_4hz,157,1,1,8,1.0,17.0,15.0,0.04773816093802452,0.04773816093802452,0.03539184212684632,0.0,0.006069098599255085
direct_stress_4hz,158,2,2,8,0.0,16.0,14.0,0.0446985624730587,0.0446985624730587,-0.023388589620590206,1.0,0.007028468418866396
direct_stress_4hz,159,3,3,8,0.0,13.0,11.0,0.016256051138043404,0.016256051138043404,-0.04154537141323089,1.0,0.007714615669101477
direct_stress_4hz,160,0,0,8,0.0,34.0,13.0,0.23843011260032654,0.06665350496768951,-0.039186696410179134,1.0,0.012180224061012268
direct_stress_4hz,161,1,1,8,1.0,18.0,17.0,0.03702015429735184,0.03702015429735184,0.037164365053176884,0.0,0.004854292143136263
direct_stress_4hz,162,2,2,8,1.0,12.0,12.0,0.03832430765032768,0.03832430765032768,0.07376280903816224,0.0,0.0034176050685346127
direct_stress_4hz,163,3,3,8,1.0,17.0,16.0,0.016843639314174652,0.016843639314174652,0.03571078658103943,0.0,0.004343942739069462
direct_stress_4hz,164,0,0,8,0.0,34.0,34.0,0.2408318817615509,0.12359730899333954,0.04713264584541321,0.0,0.011278181336820126
direct_stress_4hz,165,1,1,8,0.0,34.0,16.0,0.18002939224243164,0.06269849091768265,-0.010922069549560542,1.0,0.009594745934009552
direct_stress_4hz,166,2,2,8,1.0,10.0,10.0,0.03387264534831047,0.03387264534831047,0.045169537067413335,0.0,0.00344570679590106
direct_stress_4hz,167,3,3,8,1.0,17.0,16.0,0.04840778559446335,0.04840778559446335,0.09895596385002137,0.0,0.0022833584807813168
direct_stress_4hz,168,0,0,8,1.0,17.0,14.0,0.009759866632521152,0.009759866632521152,0.05816141247749329,0.0,0.007175448350608349
direct_stress_4hz,169,1,1,8,1.0,12.0,12.0,0.04861174151301384,0.04861174151301384,0.005006586313247685,0.0,0.004441636614501476
direct_stress_4hz,170,2,2,8,1.0,17.0,14.0,0.03433879464864731,0.03433879464864731,0.07046664237976075,0.0,0.00466783856973052
direct_stress_4hz,171,3,3,8,1.0,12.0,11.0,0.033673979341983795,0.033673979341983795,0.146897052526474,0.0,0.003627259749919176
direct_stress_4hz,172,0,0,8,1.0,17.0,17.0,0.044475916773080826,0.044475916773080826,0.11169869184494019,0.0,0.005090449471026659
direct_stress_4hz,173,1,1,8,1.0,13.0,13.0,0.039182715117931366,0.039182715117931366,0.025314723253250127,0.0,0.003194367978721857
direct_stress_4hz,174,2,2,8,1.0,25.0,18.0,0.04058258235454559,0.04058258235454559,0.0006960529088974043,0.0,0.008581097237765789
direct_stress_4hz,175,3,3,8,1.0,15.0,15.0,0.041613735258579254,0.041613735258579254,0.0909750509262085,0.0,0.0018996502039954066
direct_stress_4hz,176,0,0,8,1.0,22.0,18.0,0.04956194385886192,0.04956194385886192,0.03984061360359192,0.0,0.006747093051671982
direct_stress_4hz,177,1,1,8,1.0,26.0,18.0,0.05026151239871979,0.05026151239871979,0.07539517164230347,0.0,0.004305947571992874
direct_stress_4hz,178,2,2,8,0.0,14.0,13.0,0.030340194702148438,0.030340194702148438,-0.05138104677200317,1.0,0.0055279298685491085
direct_stress_4hz,179,3,3,8,1.0,16.0,16.0,0.05110553652048111,0.05110553652048111,0.03409326553344727,0.0,0.004656014498323202
direct_stress_4hz,180,0,0,8,1.0,27.0,14.0,0.04957664757966995,0.04957664757966995,0.10719269990921021,0.0,0.00961405597627163
direct_stress_4hz,181,1,1,8,1.0,15.0,11.0,0.041257668286561966,0.041257668286561966,0.04101789474487305,0.0,0.004659802187234163
direct_stress_4hz,182,2,2,8,1.0,18.0,17.0,0.018366824835538864,0.018366824835538864,0.09281081438064576,0.0,0.008921859785914421
direct_stress_4hz,183,3,3,8,1.0,26.0,13.0,0.03418155759572983,0.03418155759572983,0.0684339451789856,0.0,0.00740494579076767
direct_stress_4hz,184,0,0,8,0.0,34.0,15.0,0.2351248562335968,0.067721888422966,0.10702431678771973,0.0,0.01032534334808588
