method,severity,trial,schedule_fingerprint,success,tracking_rmse,tail_rmse,final_error,policy_rmse,action_jerk,control_effort,latent_rmse,mean_inference_loss
pred_error_w8,1.0,50,c4115e51f72c9cda,1.0,0.23528498325780586,0.1746921015961141,0.24689369839708153,0.2867821435945798,0.14957615887165027,0.5885426151000757,0.05584433381587586,7.426424874976692e-05
history_h4,1.0,50,c4115e51f72c9cda,1.0,0.25674182991531647,0.1827718542935786,0.2601861162008454,0.3394287146202014,0.07836112750589039,0.5898067440287746,nan,nan
history_h16,1.0,50,c4115e51f72c9cda,1.0,0.24889355290545534,0.17525596945655691,0.25116367065856116,0.31280269894244284,0.0705599285953012,0.591831782024427,nan,nan
history_h16_chunk4,1.0,50,c4115e51f72c9cda,1.0,0.31761519991162385,0.19796554430038038,0.22808953464880988,0.510343999738065,0.08615253713778152,0.5875660350004703,nan,nan
oracle,1.0,51,c357b6310ba6aad3,1.0,0.11397776425021504,0.08867255602261408,0.01203147661415116,0.0,0.07003678177263316,0.4584918654693422,0.0,nan
open_loop,1.0,51,c357b6310ba6aad3,1.0,1.0766725705168818,0.3572661730910877,0.1367941403903945,1.8238985659624511,0.028261760454732485,0.15790083546120579,1.386865899860861,0.0
pred_error_w8,1.0,51,c357b6310ba6aad3,1.0,0.16763784082651517,0.19525109753183176,0.0801673993903087,0.3764049680905677,0.13486182538342148,0.47864760489953495,0.058753251654666425,3.428067462342295e-05
history_h4,1.0,51,c357b6310ba6aad3,1.0,0.17456406277155584,0.18347525119491034,0.012225949144860415,0.35647998770285405,0.08021429954374278,0.46580088625190197,nan,nan
history_h16,1.0,51,c357b6310ba6aad3,1.0,0.18344434728402578,0.2154501848575566,0.06427180337596017,0.41223963740153013,0.07239091028412421,0.46156305319070656,nan,nan
history_h16_chunk4,1.0,51,c357b6310ba6aad3,1.0,0.194760903889297,0.21325937778772927,0.0008675355587648426,0.41536215772887003,0.06616935085555964,0.4409082844046119,nan,nan
oracle,1.0,52,7dcd8e63b72d7e5f,1.0,0.2623363757831538,0.20617454371207428,0.07944116339129259,0.0,0.06673182858482098,0.6391979438250629,0.0,nan
open_loop,1.0,52,7dcd8e63b72d7e5f,0.0,4.899523567308729,6.837505196666547,8.751709691625951,2.755987117600968,0.05943255745764256,0.4269625255246849,1.8180732847855325,0.0
pred_error_w8,1.0,52,7dcd8e63b72d7e5f,1.0,0.27262890675092055,0.2309710050325862,0.05460299432930338,0.1256371662065228,0.12619398217056055,0.6544513952922123,0.041077255266830835,3.44845906295537e-05
history_h4,1.0,52,7dcd8e63b72d7e5f,1.0,0.2972285297227135,0.2856811304165258,0.0015071134374791129,0.2614582893374934,0.10510162145824312,0.7184076467264905,nan,nan
history_h16,1.0,52,7dcd8e63b72d7e5f,1.0,0.2865886404343298,0.26225403593414204,0.07133486563253655,0.22251940371427875,0.0899471466494954,0.6938358856623943,nan,nan
history_h16_chunk4,1.0,52,7dcd8e63b72d7e5f,1.0,0.36262929679726835,0.3272727096096531,0.01992398260724837,0.35933534925390265,0.10787094493919153,0.7009129308423755,nan,nan
oracle,1.0,53,1c0906fecc7adb11,1.0,0.18561985128999062,0.08646517384347908,0.07335399200819381,0.0,0.07534645634566417,0.6792713963169379,0.0,nan
open_loop,1.0,53,1c0906fecc7adb11,0.0,5.529095671106992,9.36590294431226,10.793363586420199,2.371609009151965,0.012620870086376492,0.1050258625363403,3.2264164159398425,0.0
pred_error_w8,1.0,53,1c0906fecc7adb11,1.0,0.2321927996860247,0.15643652673198866,0.07027286893871576,0.2673600468955553,0.13803268557820686,0.7383929285014824,0.08261163007040818,0.004004096823180706
history_h4,1.0,53,1c0906fecc7adb11,1.0,0.24433284153402898,0.1727862651350666,0.06272814979690366,0.3314173141660197,0.10870227444654418,0.7985847781127178,nan,nan
history_h16,1.0,53,1c0906fecc7adb11,1.0,0.2088606572352387,0.14534348536060052,0.045731482497174625,0.31307279298846913,0.10422912743269058,0.7703323600702751,nan,nan
history_h16_chunk4,1.0,53,1c0906fecc7adb11,1.0,0.29011129887996434,0.22187287987484847,0.009788023788960487,0.43356416277570003,0.1259752190912716,0.8574079708431148,nan,nan
oracle,1.0,54,1ef5af4314d2c82a,1.0,0.3122640959152376,0.17375405486667214,0.12470073177786523,0.0,0.1353954422948593,0.8257661309740817,0.0,nan
open_loop,1.0,54,1ef5af4314d2c82a,0.0,2.043226841327031,3.8110811549419865,5.679305218984432,1.789002922944219,0.09823043849520476,0.6391676110791106,3.6454535316129437,0.0
pred_error_w8,1.0,54,1ef5af4314d2c82a,1.0,0.32011512250815327,0.20913487399902145,0.3260230448696273,0.25983504670821556,0.17565319151284414,0.8579185257682911,0.05979915648478866,6.335147220436885e-05
history_h4,1.0,54,1ef5af4314d2c82a,1.0,0.3277254639639695,0.22566971331223554,0.37063992705403725,0.3110056446526693,0.14318931375965957,0.8126001385361229,nan,nan
history_h16,1.0,54,1ef5af4314d2c82a,1.0,0.3207000920023939,0.2450854553906021,0.3557151754884904,0.3291234269249601,0.15142716926678643,0.8559675395945037,nan,nan
history_h16_chunk4,1.0,54,1ef5af4314d2c82a,1.0,0.36353908416160957,0.34815500731434224,0.5245720271471082,0.48829804077926386,0.1413236271084461,0.7757645303245649,nan,nan
oracle,1.0,55,950bb82059dfaea7,1.0,0.32621073381869015,0.13756446613167622,0.053210959065685515,0.0,0.10090793658681857,0.7805694128093126,0.0,nan
open_loop,1.0,55,950bb82059dfaea7,0.0,3.7014902890052603,3.338584449976735,2.224330244284541,2.361158794402705,0.06051031949899129,0.4233580232367945,3.0569517584919628,0.0
pred_error_w8,1.0,55,950bb82059dfaea7,1.0,0.3888171560959935,0.19061264264353636,0.19991098335410395,0.3105894917862449,0.16768984805223106,0.8618617891355642,0.0814991170257099,5.229947205248304e-05
history_h4,1.0,55,950bb82059dfaea7,1.0,0.40262573617310676,0.22460158473000835,0.17436932005436034,0.3846096012309613,0.1547456649676902,1.0244667313851397,nan,nan
history_h16,1.0,55,950bb82059dfaea7,1.0,0.3695328174305167,0.20270302100767268,0.19545585412717248,0.3357723280715875,0.15070903132890684,0.9807900344667444,nan,nan
history_h16_chunk4,1.0,55,950bb82059dfaea7,1.0,0.44970960028702317,0.24931981426325728,0.12142942231410636,0.45095504352678456,0.1619709451254137,0.9877956164348097,nan,nan
oracle,1.0,56,67483b6b232851c0,1.0,0.25970013127160735,0.10488442822306458,0.0377507762035022,0.0,0.09027472162134537,0.6963894171006727,0.0,nan
open_loop,1.0,56,67483b6b232851c0,0.0,7.514494429360625,8.987507630031578,9.156330291551404,2.511985052755667,0.08634514841210508,0.556857922226908,2.988564979324662,0.0
pred_error_w8,1.0,56,67483b6b232851c0,1.0,0.27259971091299373,0.11275290690332969,0.07154753368637129,0.20788467458212315,0.16445984103531844,0.7163320246150914,0.04783979296680842,4.0411692283167854e-05
history_h4,1.0,56,67483b6b232851c0,1.0,0.28657984044276746,0.13219505636966156,0.04337124303909329,0.2272015363224007,0.11844789840807218,0.7115362574979409,nan,nan
history_h16,1.0,56,67483b6b232851c0,1.0,0.28374385173328187,0.12031172307720218,0.08861219077418064,0.255021161080403,0.11818104739589319,0.7268065886904342,nan,nan
history_h16_chunk4,1.0,56,67483b6b232851c0,1.0,0.35408395507310997,0.19182369253335363,0.12455652484202068,0.44897092218292906,0.11957166649426962,0.6982082021921063,nan,nan
oracle,1.0,57,c4b20ee261649dbc,1.0,0.17764758474877798,0.10064134799560073,0.1380856959314034,0.0,0.06842562500003516,0.6167752137868723,0.0,nan
open_loop,1.0,57,c4b20ee261649dbc,0.0,9.457995116566416,16.05407297462856,18.909964577854776,2.6745583374390987,0.04914585877105391,0.27552229751666024,4.2349447776858415,0.0
pred_error_w8,1.0,57,c4b20ee261649dbc,1.0,0.19587024389209026,0.11465565612175217,0.15735414682323778,0.14762944855360804,0.13552704236241644,0.6358315984816316,0.05489244914518595,0.0013584445720912274
history_h4,1.0,57,c4b20ee261649dbc,1.0,0.2243757348636914,0.12657008550739365,0.20719991687227868,0.21564280663253782,0.0825463178109528,0.6310277651380035,nan,nan
history_h16,1.0,57,c4b20ee261649dbc,1.0,0.20232208728766932,0.11989122251975692,0.17050947405196126,0.16779534498871207,0.08169315887869526,0.6438012895543412,nan,nan
history_h16_chunk4,1.0,57,c4b20ee261649dbc,1.0,0.27913655324493447,0.17149806774082754,0.27630568375137976,0.3604096658903172,0.09652334490534083,0.6836266747598169,nan,nan
oracle,1.0,58,2f0d39d98cf3f332,1.0,0.2284463806224218,0.26750339400459466,0.4089362855043195,0.0,0.10180106800743258,0.8692439994156264,0.0,nan
open_loop,1.0,58,2f0d39d98cf3f332,0.0,2.4935889695336066,4.329354637047867,7.141790086404653,2.268475382767491,0.030494016226816308,0.21735923096152163,2.9398417837785544,0.0
pred_error_w8,1.0,58,2f0d39d98cf3f332,0.0,0.4229856997495569,0.6512049649092103,0.8489239101645687,0.6193082418634692,0.15328231942724593,0.9375361067394687,0.1441732967819195,0.012738522494099631
history_h4,1.0,58,2f0d39d98cf3f332,0.0,0.41157607305928234,0.5866847215938887,0.8141408764634885,0.5447780921058072,0.13096028083461886,0.9800569591729286,nan,nan
history_h16,1.0,58,2f0d39d98cf3f332,0.0,0.3815507284933705,0.5380382174616761,0.7749387801646499,0.5128116359210201,0.11888751842680939,0.940164514161103,nan,nan
history_h16_chunk4,1.0,58,2f0d39d98cf3f332,0.0,0.45718506964996725,0.5961233123750257,0.9146829606030007,0.609079885920368,0.14627502266290857,1.0089826405058646,nan,nan
oracle,1.0,59,6273fb3d30f1d0a3,1.0,0.3357978149031351,0.10724976879498065,0.0326446766059596,0.0,0.12008825184968132,0.8857911049016153,0.0,nan
open_loop,1.0,59,6273fb3d30f1d0a3,0.0,2.512146574482471,4.178196197164067,6.687457596289267,2.4327277396184535,0.06338340993059693,0.47753123829392985,1.8650140533713986,0.0
pred_error_w8,1.0,59,6273fb3d30f1d0a3,1.0,0.3300636243546439,0.08267505906321578,0.15116616767349011,0.2748326351207959,0.15701715672811267,0.9165932151913361,0.04198184692606495,3.42263135039571e-05
history_h4,1.0,59,6273fb3d30f1d0a3,1.0,0.36924906735045454,0.08685940741548975,0.17910150594851526,0.3639567909284586,0.16717016233587562,1.0563780997495311,nan,nan
history_h16,1.0,59,6273fb3d30f1d0a3,1.0,0.3477532544593945,0.08325236017702843,0.16272588847203595,0.34100185429868524,0.15905911929643327,1.0317347222230753,nan,nan
history_h16_chunk4,1.0,59,6273fb3d30f1d0a3,1.0,0.40588947041080414,0.11910617367468353,0.20388089300080736,0.4027515868390606,0.15871048092912418,0.9398681091138309,nan,nan
oracle,1.0,60,397bd2c25d008b27,1.0,0.1251010482989061,0.18899854735797028,0.1689769669858503,0.0,0.0642296453032158,0.5077615923862331,0.0,nan
open_loop,1.0,60,397bd2c25d008b27,0.0,2.029630761624906,3.8068394822882348,6.901453207082202,2.086197884376138,0.010767019170037587,0.11608138510186422,4.036206790139069,0.0
pred_error_w8,1.0,60,397bd2c25d008b27,1.0,0.1822927413167641,0.28687594109915593,0.218051973297559,0.24558129304184576,0.14552402214837948,0.5568712070619752,0.04939783490793644,6.599438252446678e-05
history_h4,1.0,60,397bd2c25d008b27,1.0,0.22953437476761815,0.3569677256580357,0.2469715065126099,0.36330042193863044,0.08719493180581875,0.573727748987722,nan,nan
history_h16,1.0,60,397bd2c25d008b27,1.0,0.2110898182406854,0.32606365557349765,0.24484825338324612,0.30851576420654103,0.08849721707422045,0.588605738360917,nan,nan
history_h16_chunk4,1.0,60,397bd2c25d008b27,1.0,0.2644600247718126,0.4087569955963967,0.23256336528527832,0.4498422257232202,0.10101210642944404,0.6224739682277556,nan,nan
oracle,1.0,61,8fe18ac96e7d10a7,1.0,0.26594253138295687,0.1652904444144007,0.08941684445722053,0.0,0.10294343696565325,0.7746924223574677,0.0,nan
open_loop,1.0,61,8fe18ac96e7d10a7,0.0,2.631847074352196,1.0462675647324224,0.6324091017649087,2.123833840660946,0.05496409792294984,0.36308851585416657,1.761600301835442,0.0
pred_error_w8,1.0,61,8fe18ac96e7d10a7,1.0,0.3253027855921755,0.3046853000428548,0.3769618927185385,0.47451542644592215,0.1832960907643825,0.8532157271283207,0.07763902957673015,6.270218651787956e-05
history_h4,1.0,61,8fe18ac96e7d10a7,1.0,0.35104672217357635,0.33634614425810083,0.3965484652754596,0.44535258566650554,0.145948067086947,0.9220532588984839,nan,nan
history_h16,1.0,61,8fe18ac96e7d10a7,1.0,0.34230371823373,0.33930156750093987,0.3660440642022713,0.4618731440309124,0.14802863328503998,0.9422615944122558,nan,nan
history_h16_chunk4,1.0,61,8fe18ac96e7d10a7,0.0,0.4187950543109031,0.4437788527641767,0.539084844154508,0.5644247610415839,0.16354504275237902,0.9715884832096863,nan,nan
oracle,1.0,62,bb4d7c863327b9a0,1.0,0.23662962478914756,0.09899596145724703,0.08532067906394447,0.0,0.10015340866586468,0.7275663607844326,0.0,nan
open_loop,1.0,62,bb4d7c863327b9a0,0.0,8.475724850875823,13.678522284557875,15.416024459807012,3.023961873322185,0.07098860247855776,0.48055709514891437,3.2017458894055144,0.0
pred_error_w8,1.0,62,bb4d7c863327b9a0,1.0,0.28085315394169424,0.31167469617697746,0.2995343179523364,0.4752828314753704,0.15654209946076855,0.7388929698067946,0.07505097853960288,4.486879936485478e-05
history_h4,1.0,62,bb4d7c863327b9a0,1.0,0.3238411442732481,0.3486955752412318,0.3154582314724763,0.5454965439350086,0.12272633125707882,0.7520923609309224,nan,nan
history_h16,1.0,62,bb4d7c863327b9a0,1.0,0.3023293813196855,0.3111488363343837,0.29320705582764717,0.4811227916348106,0.11453088268207377,0.7393883019956026,nan,nan
history_h16_chunk4,1.0,62,bb4d7c863327b9a0,1.0,0.36263616512357233,0.40604098016122553,0.2825926171818276,0.6367680822734098,0.11470123080131739,0.6873390313376061,nan,nan
oracle,1.0,63,e404d4b2cc9cfa9c,1.0,0.18961840726331441,0.13353200929496767,0.21849743719798376,0.0,0.08028107313418317,0.5250348135709939,0.0,nan
open_loop,1.0,63,e404d4b2cc9cfa9c,0.0,1.1027596899643077,1.1270394791073348,0.3370873205210456,1.8151831207977256,0.05362413531728673,0.3377073546680587,1.1129039138869805,0.0
pred_error_w8,1.0,63,e404d4b2cc9cfa9c,1.0,0.18830761134690302,0.12045107916541763,0.18525784783656896,0.13194190142181667,0.14815672784002093,0.5442585534723643,0.049328785683330933,4.094303134892552e-05
history_h4,1.0,63,e404d4b2cc9cfa9c,1.0,0.21705884577626836,0.16499947340655033,0.2724855080063877,0.1916828695444387,0.10397233324625632,0.592273402321935,nan,nan
history_h16,1.0,63,e404d4b2cc9cfa9c,1.0,0.1987736350762858,0.1484174241398308,0.2328164275894693,0.16989698651365193,0.09837992330507712,0.5851225785688551,nan,nan
history_h16_chunk4,1.0,63,e404d4b2cc9cfa9c,1.0,0.22221738681374684,0.18710834853996408,0.2873193478299676,0.309715438820642,0.095478027292214,0.5221924138249175,nan,nan
oracle,1.5,0,c0ed83fadd7524ca,1.0,0.2924259264024159,0.14881422827075644,0.2396625373487642,0.0,0.1293030634009428,0.8727105892418927,0.0,nan
open_loop,1.5,0,c0ed83fadd7524ca,0.0,1.6285190389515956,2.961084493606783,4.722544194297988,2.12262022716819,0.05998195743636492,0.40409802953642554,1.667580212645437,0.0
pred_error_w8,1.5,0,c0ed83fadd7524ca,1.0,0.31491837862505945,0.2355340996152374,0.08291541547691184,0.3848588798618792,0.16657098689355998,0.8738485142648958,0.06907506643226574,6.279608154494256e-05
history_h4,1.5,0,c0ed83fadd7524ca,1.0,0.3388541223289373,0.24249789881145217,0.16156415220516207,0.34646341045713736,0.14922958262804628,0.9673290566261756,nan,nan
history_h16,1.5,0,c0ed83fadd7524ca,1.0,0.32117281250353524,0.22427542317581817,0.1014462542984691,0.3877318944815767,0.15360211602790244,0.963194635082055,nan,nan
history_h16_chunk4,1.5,0,c0ed83fadd7524ca,1.0,0.3818766572921782,0.24497062445021095,0.24302004290010037,0.42513062794326006,0.15231621135241918,0.9311190169089252,nan,nan
oracle,1.5,1,7eaa534523e38b02,1.0,0.5252679474380975,0.13663959756625785,0.14233283125784624,0.0,0.13014570234151704,1.2574989003663943,0.0,nan
open_loop,1.5,1,7eaa534523e38b02,0.0,12.10753922103747,19.503395262965267,20.47091803212171,2.426250821070646,0.03525555685976075,0.19608528340178916,5.705737561153308,0.0
pred_error_w8,1.5,1,7eaa534523e38b02,0.0,1.02065102965965,0.42386756464668895,0.32617339837238646,0.46202674950456313,0.172620623273817,1.3623047116070282,0.46489017022322954,0.20566766415241922
history_h4,1.5,1,7eaa534523e38b02,1.0,0.476686217972952,0.16944895977064095,0.36432082599790405,0.5207420958889779,0.12715276858346036,1.2546201033397413,nan,nan
history_h16,1.5,1,7eaa534523e38b02,1.0,0.43251997056608665,0.2083539818713665,0.4117675893243309,0.5766153360483145,0.12461131932672061,1.235077411754753,nan,nan
history_h16_chunk4,1.5,1,7eaa534523e38b02,1.0,0.5699358646902704,0.21618912415487104,0.43921897841024915,0.550777384821096,0.1679364691857546,1.3319149309169116,nan,nan
oracle,1.5,2,9791f9f397440790,1.0,0.28022043635324406,0.18700283887910457,0.28303851860936824,0.0,0.11675659700491524,0.8372571596947466,0.0,nan
open_loop,1.5,2,9791f9f397440790,0.0,1.9352579998274764,1.8678953566204466,1.1219447815720418,2.0145707660739913,0.07965057376349442,0.5496577391714154,1.934119699013735,0.0
pred_error_w8,1.5,2,9791f9f397440790,1.0,0.3001820234517218,0.27204507906487857,0.312503875160294,0.2049995491840918,0.1664990847938213,0.8448751957057399,0.06336424474469456,0.0005273199072803431
history_h4,1.5,2,9791f9f397440790,1.0,0.3343418436701813,0.29503381415715,0.3886836701644487,0.26524194065598133,0.14516048268034173,0.8785503647500077,nan,nan
history_h16,1.5,2,9791f9f397440790,1.0,0.3276751337471694,0.3050859979017488,0.3580191565643389,0.26974469891290825,0.14453004169024491,0.8725045918826156,nan,nan
history_h16_chunk4,1.5,2,9791f9f397440790,0.0,0.3969044780503492,0.42529076328411247,0.44368420407725573,0.45975085392996234,0.1511950843514136,0.8070369874450254,nan,nan
oracle,1.5,3,42f9900032a9be92,0.0,0.4089178998538697,0.5925575505004915,0.16347409138094804,0.0,0.1055706979160753,1.1006178402429003,0.0,nan
open_loop,1.5,3,42f9900032a9be92,0.0,4.564118595616618,8.536746582514743,13.774761662152748,2.292773258485785,0.059706670128842336,0.43120849098570674,2.524122798935422,0.0
pred_error_w8,1.5,3,42f9900032a9be92,0.0,1.3178937885761943,2.424273132491868,2.5970291622446258,0.981261225318914,0.1545781529985309,0.9914099363062372,0.3920602747778673,0.1389765741112851
history_h4,1.5,3,42f9900032a9be92,0.0,0.5495097565118466,0.7865772818653787,0.04854365601617161,0.6702999284057513,0.15933668610370622,1.2468173971515697,nan,nan
history_h16,1.5,3,42f9900032a9be92,0.0,0.5173735978031979,0.7165804475520285,0.015126542696531686,0.6770521313431658,0.15527177082658367,1.2306390559304377,nan,nan
history_h16_chunk4,1.5,3,42f9900032a9be92,0.0,0.654188880801233,0.9371358612349816,0.13563907462568636,0.8157837618662417,0.18920167145517292,1.2735913110166162,nan,nan
oracle,1.5,4,d617af6796436666,0.0,0.39886544507600113,0.49715616408283764,0.12204254951263227,0.0,0.10882983678047836,1.1891479756721777,0.0,nan
open_loop,1.5,4,d617af6796436666,0.0,3.0075394737703474,3.5443180212508842,1.5723933314918597,1.9649328267200488,0.013441959473102252,0.1413874789306145,1.5551298907968016,0.0
pred_error_w8,1.5,4,d617af6796436666,0.0,0.5215930264139188,0.7490339036699157,0.2697746478410519,0.43207280454788843,0.16429604099814912,1.2012898046995812,0.11944674798966762,0.00012191820693927932
