seed,method,buffer_size,train_stage,eval_task,success,tracking_rmse,branch_error,final_error,on_policy_action_mse,runtime_seconds
22,loss_hard,32,3,1,0.0,3.4054712439628747,3.7002100583798914,4.738290390156182,16.683099377341474,2.835307984991232
22,loss_hard,32,3,2,0.0,1.1656631214327489,0.8659755444419197,2.043954929998212,6.089452937874198,2.835307984991232
22,loss_hard,32,3,3,1.0,0.08911019774672937,0.09207118133572927,0.037199717508843974,0.10934795097155904,2.835307984991232
22,loss_hard,96,0,0,1.0,0.052678528188278895,0.03910585369104541,0.030455448650058118,0.026065004312556744,2.7508600290166214
22,loss_hard,96,1,0,0.0,1.1997728316650416,0.6080415324161695,2.3051669655058467,5.84379326043242,2.7508600290166214
22,loss_hard,96,1,1,0.8125,0.11684974688269913,0.12791784958744032,0.09122860014385059,0.22523162494700297,2.7508600290166214
22,loss_hard,96,2,0,0.0,1.8134176583588975,2.277431913982804,1.8791582288320243,8.802588470926686,2.7508600290166214
22,loss_hard,96,2,1,0.0,0.783081350136436,0.3239488953370879,1.4723716382747793,3.445468045455978,2.7508600290166214
22,loss_hard,96,2,2,0.40625,0.2858902926332312,0.26643118971737817,0.3656355907955411,1.312526874178408,2.7508600290166214
22,loss_hard,96,3,0,0.0,2.579917567549588,2.037863519763847,4.473910770848667,14.685862870420074,2.7508600290166214
22,loss_hard,96,3,1,0.0,2.965783045989217,3.331729079268845,3.901626724896925,14.156068907504991,2.7508600290166214
22,loss_hard,96,3,2,0.0,0.7972569328038492,0.6368822518000006,1.2656733423055941,4.023618288343959,2.7508600290166214
22,loss_hard,96,3,3,0.9375,0.09668145837550862,0.10440699734251795,0.04428281995790673,0.13701848430039787,2.7508600290166214
22,loss_hard,288,0,0,1.0,0.052032760622414506,0.038613138446345084,0.01468497998474203,0.024015489442512996,2.704594451992307
22,loss_hard,288,1,0,0.34375,0.3069092750836626,0.377546646195487,0.13019350732618631,1.319043171158652,2.704594451992307
22,loss_hard,288,1,1,0.84375,0.11137230866205439,0.1382823146797604,0.024363176255502904,0.20233454519456703,2.704594451992307
22,loss_hard,288,2,0,0.0,0.6627562728092176,1.0585848401343116,0.23929085817384116,3.0471511826656563,2.704594451992307
22,loss_hard,288,2,1,0.5,0.40212904465415206,0.5894897859787613,0.08988604222933771,1.5151004141133926,2.704594451992307
22,loss_hard,288,2,2,0.0625,0.8548935672167752,1.1743055674114702,0.3501194175104001,4.13198314348746,2.704594451992307
22,loss_hard,288,3,0,0.0,0.9617572028486074,1.5847687868847462,0.021881855426548955,4.2651811317823505,2.704594451992307
22,loss_hard,288,3,1,1.0,0.060286579608087504,0.05883220857552737,0.002833987964987815,0.04318211050753399,2.704594451992307
22,loss_hard,288,3,2,0.0,0.8713988183662724,1.4193064818006733,0.005365291783886346,4.157181836042598,2.704594451992307
22,loss_hard,288,3,3,0.90625,0.07901650580470877,0.09727982809055684,0.007282005926400575,0.09520685390604772,2.704594451992307
22,diversity,12,0,0,1.0,0.05038057897258374,0.03770604620317454,0.015560596784616663,0.022198771088377194,2.7550947409763467
22,diversity,12,1,0,0.125,0.8363486274268641,1.0382015064545547,0.6407944260122013,4.075099254649101,2.7550947409763467
22,diversity,12,1,1,0.96875,0.09291756374135475,0.09218976506872292,0.020697312353151066,0.12435196397130133,2.7550947409763467
22,diversity,12,2,0,0.0,1.500581139413176,1.5483817644097717,1.7879663491501407,7.889577689680989,2.7550947409763467
22,diversity,12,2,1,0.46875,0.9869271713018979,1.142872208308526,1.132069686373394,4.889649451639688,2.7550947409763467
22,diversity,12,2,2,0.0,0.9128544189228929,1.1566054869394837,0.7127451207724196,4.771110654032718,2.7550947409763467
22,diversity,12,3,0,0.0,1.3960614887204916,1.0081225978152828,2.402033882454317,7.591596826484845,2.7550947409763467
22,diversity,12,3,1,0.15625,1.1739634819864162,1.5266104326909156,0.9872729404243893,5.543913164456644,2.7550947409763467
22,diversity,12,3,2,0.0,0.7291670219136999,1.1643603794397297,0.04773414640228474,3.545101626919113,2.7550947409763467
22,diversity,12,3,3,1.0,0.057773275766540524,0.034907204379775444,0.0169417065746838,0.04037276335204523,2.7550947409763467
22,diversity,32,0,0,1.0,0.052589464810734926,0.042670162494758496,0.019769060956315865,0.02799628752314287,2.7423431249917485
22,diversity,32,1,0,0.53125,0.2032210864058663,0.23000912722001104,0.07103041518927143,0.6239403256178089,2.7423431249917485
22,diversity,32,1,1,1.0,0.07785454754691351,0.06479958161154482,0.004133299503795408,0.10482364934028236,2.7423431249917485
22,diversity,32,2,0,0.34375,0.6148554213703572,0.9739070222956588,0.015612549545690888,2.5793811772915545,2.7423431249917485
22,diversity,32,2,1,0.34375,0.6349649527936672,1.0109546608033284,0.009175871831774322,2.658553888745631,2.7423431249917485
22,diversity,32,2,2,0.53125,0.3047253664367726,0.46860022129909773,0.01222907406506384,1.2384458214920133,2.7423431249917485
22,diversity,32,3,0,0.9375,0.09503402473491106,0.1098471870158606,0.007923057804076952,0.2186538628227757,2.7423431249917485
22,diversity,32,3,1,0.09375,0.8790784560801028,1.434537626896419,0.002464989863363953,3.8411418387838427,2.7423431249917485
22,diversity,32,3,2,0.53125,0.37262717212013297,0.5769980910949981,0.005060256925990226,1.5975723957776755,2.7423431249917485
22,diversity,32,3,3,0.9375,0.06022576379070485,0.05082843119168229,0.007217832959535317,0.06927391863708564,2.7423431249917485
22,diversity,96,0,0,1.0,0.05112934455811313,0.037468023083719784,0.015412797570252964,0.022789045430190377,2.7881036660110112
22,diversity,96,1,0,0.4375,0.28967203968283317,0.3620544835355767,0.10231954572034821,1.1389887619224393,2.7881036660110112
22,diversity,96,1,1,0.875,0.11331667365961517,0.12992450687651963,0.03030351604262379,0.20995298231578097,2.7881036660110112
22,diversity,96,2,0,0.375,0.45006358903680255,0.6815448943219979,0.02323658159300611,1.8124639889145877,2.7881036660110112
22,diversity,96,2,1,0.1875,0.803414874994507,1.2901752676557967,0.011848160039934927,3.4372468334181647,2.7881036660110112
22,diversity,96,2,2,0.28125,0.46473201732921754,0.7168698088421341,0.022368090095684336,1.9397384961441932,2.7881036660110112
22,diversity,96,3,0,0.84375,0.1724725936341541,0.21024485822608413,0.0012130268989227462,0.52930246297972,2.7881036660110112
22,diversity,96,3,1,0.1875,0.7675065996755401,1.2651055251133232,0.0053674396111467815,3.339692240575163,2.7881036660110112
22,diversity,96,3,2,0.25,0.6155960419233132,0.9928480894288869,0.005591488875283204,2.8588125086149185,2.7881036660110112
22,diversity,96,3,3,0.625,0.2289528569327719,0.3607256622533295,0.008016517854661242,0.9610953897037413,2.7881036660110112
22,diversity,288,0,0,1.0,0.058932548375835545,0.04635123518158209,0.04696848169656166,0.03472976625112567,2.798187272012001
22,diversity,288,1,0,0.15625,0.9999928852626911,0.8018342960458803,1.628344430935476,5.2720821372788915,2.798187272012001
22,diversity,288,1,1,0.96875,0.07990783573402861,0.07121644828262294,0.003405900490253363,0.10899845202755859,2.798187272012001
22,diversity,288,2,0,0.125,0.8006022602087915,1.0981615250564767,0.3908537504746919,3.618757654842364,2.798187272012001
22,diversity,288,2,1,0.375,0.7387064659500786,1.0933178142203532,0.23049256849441724,3.134806727913391,2.798187272012001
22,diversity,288,2,2,0.125,0.7229116593637901,1.0813527905368798,0.1922769349222348,3.5698046639374335,2.798187272012001
22,diversity,288,3,0,0.15625,0.7492869095116829,0.9747397249849763,0.4305898856528819,3.4334170942293527,2.798187272012001
22,diversity,288,3,1,0.5,0.5480607091226146,0.8436786979580675,0.06651555364190563,2.2927625109932173,2.798187272012001
22,diversity,288,3,2,0.0625,0.7174247178321773,1.1568265996156035,0.02394412053872113,3.4568875538959296,2.798187272012001
22,diversity,288,3,3,0.90625,0.08834699691043305,0.11037669205633807,0.010160866254404013,0.24074323269897208,2.798187272012001
22,anchors,12,0,0,1.0,0.06423473115961348,0.050151591381372346,0.03340004729122538,0.043074774269465994,2.714001112006372
22,anchors,12,1,0,0.0,0.9338073697198539,1.477158641247737,0.22011393777277038,4.517349060068071,2.714001112006372
22,anchors,12,1,1,0.96875,0.07883082902773296,0.07387216450258641,0.008656516719930944,0.0943476497202154,2.714001112006372
22,anchors,12,2,0,0.03125,0.7607170962825305,0.8426285092184489,0.5918994205316832,3.38819005296036,2.714001112006372
22,anchors,12,2,1,0.34375,0.8436491814679564,1.199769472586196,0.23449313089973492,3.725039216039619,2.714001112006372
22,anchors,12,2,2,0.34375,0.5038579541502166,0.7286790917087318,0.044047209577841175,2.211336171250844,2.714001112006372
22,anchors,12,3,0,0.71875,0.29704177778282537,0.398605852538005,0.021901375235098386,1.0745048445287226,2.714001112006372
22,anchors,12,3,1,0.0,1.114441614706999,1.7931606243235012,0.0386302177839401,4.605787462578368,2.714001112006372
22,anchors,12,3,2,0.625,0.24617543337742578,0.37554260534865636,0.03455459447002253,0.897032105917282,2.714001112006372
22,anchors,12,3,3,0.9375,0.07515254380055626,0.0674309724763834,0.010985819985029534,0.10768326895878505,2.714001112006372
22,anchors,32,0,0,1.0,0.06156459062758957,0.04175499671313607,0.05621592146730471,0.037508711815697635,2.7304104850045405
22,anchors,32,1,0,0.125,0.7661682730059642,0.8409968831915298,0.7904698778800788,3.986961343467322,2.7304104850045405
22,anchors,32,1,1,0.96875,0.08184971936501123,0.075693986876539,0.0032098632200834028,0.10091151395885346,2.7304104850045405
22,anchors,32,2,0,0.125,1.023895653404583,1.1846374092433534,0.953039595125213,4.922147979766185,2.7304104850045405
22,anchors,32,2,1,0.28125,1.025947062318515,1.3426713249901612,0.8499660196533707,4.8231000771453605,2.7304104850045405
22,anchors,32,2,2,0.0625,0.8860575164451481,1.1968844383896475,0.5076353008091654,4.4812334341304565,2.7304104850045405
22,anchors,32,3,0,0.0625,0.7967361212666888,0.7129082458104975,1.01588249655669,4.009567026467097,2.7304104850045405
22,anchors,32,3,1,0.03125,1.2573676173463948,1.91158733229866,0.20963460024628283,5.375356523313014,2.7304104850045405
22,anchors,32,3,2,0.125,0.4988877245563874,0.7870739164728795,0.010162713432427289,2.3301959751323866,2.7304104850045405
22,anchors,32,3,3,0.9375,0.09165474915195473,0.10584065354254732,0.010016055744594191,0.12955950418610107,2.7304104850045405
22,anchors,96,0,0,1.0,0.053125755217995896,0.03772212867451901,0.0340379542032622,0.026076181530212298,2.7441678470058832
22,anchors,96,1,0,0.03125,0.9250742016679714,0.9752071166550758,1.0595405069959831,4.731003202054483,2.7441678470058832
22,anchors,96,1,1,1.0,0.07717716597771192,0.06165494266309579,0.011856970888767478,0.10179445029572853,2.7441678470058832
22,anchors,96,2,0,0.125,0.7562178756062121,1.0354652363333143,0.40648613962977465,3.4630461225203106,2.7441678470058832
22,anchors,96,2,1,0.375,0.8298193308735953,1.1879573232862448,0.3590544295693703,3.553917221983588,2.7441678470058832
22,anchors,96,2,2,0.09375,0.8732621156692695,1.2765456603291412,0.2912362133081504,4.222240804271431,2.7441678470058832
22,anchors,96,3,0,0.40625,0.3802277478108067,0.5407353768358023,0.04366040617111304,1.4941617904295421,2.7441678470058832
22,anchors,96,3,1,0.09375,0.9463577341447622,1.5122678311267848,0.04203137390382021,4.043105221385267,2.7441678470058832
22,anchors,96,3,2,0.125,0.5729667690812932,0.893400201434092,0.028688695784859265,2.710435696459939,2.7441678470058832
22,anchors,96,3,3,0.65625,0.2219294480249859,0.31416501488412574,0.009693890830190746,0.7660476054312688,2.7441678470058832
22,anchors,288,0,0,1.0,0.050879423587299896,0.03621297945339519,0.014103568958072531,0.02324301676779767,2.7265424040087964
22,anchors,288,1,0,0.09375,0.7119229838034908,0.8354450125011514,0.6018938750601972,3.567809592927336,2.7265424040087964
22,anchors,288,1,1,1.0,0.07084048660329095,0.059391201305630456,0.016966777280178078,0.07539791681210203,2.7265424040087964
22,anchors,288,2,0,0.125,0.7586131914422483,1.116929362324719,0.11796417572490225,3.194527015432887,2.7265424040087964
22,anchors,288,2,1,0.375,0.7625959054457583,1.160474692735467,0.10311120268040525,3.132448024848427,2.7265424040087964
22,anchors,288,2,2,0.15625,0.6143839194916569,0.921221320057052,0.09835120427229851,2.855833803185819,2.7265424040087964
22,anchors,288,3,0,0.28125,0.6288926741579846,0.9615155777842146,0.043070745359057555,2.5296703481751823,2.7265424040087964
22,anchors,288,3,1,0.21875,0.7842121872693386,1.2465241479127136,0.02585768146201927,3.354175221845712,2.7265424040087964
22,anchors,288,3,2,0.125,0.6514534697684959,1.0440617827515108,0.015109553244369446,3.0466603830072043,2.7265424040087964
22,anchors,288,3,3,0.875,0.1389546550776905,0.18395628205545803,0.0052124318248697055,0.4462744880721211,2.7265424040087964
