condition,severity,trial,method,success,tracking_rmse,tail_rmse,final_error,inference_calls,mean_horizon,horizon_std,p10_horizon,p90_horizon,selected_action_error,compute_normalized
clean,1.0,88,shuffled_attention,0,0.9098373157035908,1.2292260486446915,0.24651827824412026,9,18.666666666666668,6.5659052011974035,8.6,24.0,0.950879286019101,0.05357142857142857
clean,1.0,88,oracle_stop,1,0.15175998919767572,0.18726215723859282,0.20139123879250012,39,4.3076923076923075,3.1716197120135847,1.0,9.400000000000006,0.5412860526579449,0.23214285714285715
clean,1.0,89,fixed_3,1,0.15597487551836628,0.21082220216112837,0.18742556734987095,56,3.0,0.0,3.0,3.0,0.3473228867194808,0.3333333333333333
clean,1.0,89,fixed_6,1,0.21433762972440545,0.2991561048461418,0.2711001493015284,28,6.0,0.0,6.0,6.0,0.5141369813151374,0.16666666666666666
clean,1.0,89,fixed_12,0,0.3850038497415187,0.5617558308390954,0.5031685961713871,14,12.0,0.0,12.0,12.0,1.5663784288809228,0.08333333333333333
clean,1.0,89,fixed_24,0,1.075198197675612,1.3658509201545772,1.5516407505862164,7,24.0,0.0,24.0,24.0,0.6476556614971913,0.041666666666666664
clean,1.0,89,state_error,1,0.4404414639348613,0.3930017739723931,0.34160547431776633,14,12.0,4.750939756661683,7.3,17.400000000000002,1.2416234880090433,0.08333333333333333
clean,1.0,89,ensemble_uncertainty,0,1.027378200527476,1.230300997848401,0.4551561278284107,8,21.0,4.924428900898052,12.7,24.0,1.0775175709651807,0.047619047619047616
clean,1.0,89,attention_entropy,1,0.3514572577915222,0.42433958763655605,0.36258782498796327,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.1577161238261597,0.07738095238095238
clean,1.0,89,shuffled_attention,0,0.7618489647415287,1.1121850070745078,0.5540540105115901,10,16.8,7.717512552629895,6.8,24.0,0.9161441083636221,0.05952380952380952
clean,1.0,89,oracle_stop,1,0.16583451790471798,0.19352724281288192,0.2227401249218269,38,4.421052631578948,3.407666117102872,1.0,9.900000000000013,0.5002335730762264,0.2261904761904762
clean,1.0,90,fixed_3,1,0.14296516334757664,0.21535725106884088,0.21435935430790393,56,3.0,0.0,3.0,3.0,0.348486348134979,0.3333333333333333
clean,1.0,90,fixed_6,1,0.19968629029065274,0.30144041806349275,0.2670648725076079,28,6.0,0.0,6.0,6.0,0.5077231466380098,0.16666666666666666
clean,1.0,90,fixed_12,0,0.33586107470057064,0.49147372817402596,0.4651394608748059,14,12.0,0.0,12.0,12.0,1.5073361804064078,0.08333333333333333
clean,1.0,90,fixed_24,0,1.0456524190032843,1.0623549815090942,1.2801905064543164,7,24.0,0.0,24.0,24.0,0.6556580464063843,0.041666666666666664
clean,1.0,90,state_error,0,0.6933081271741139,0.54737913103548,0.5364258250715467,14,12.0,5.8186891012618,6.3,21.200000000000006,1.273873114319477,0.08333333333333333
clean,1.0,90,ensemble_uncertainty,0,1.0948732827833432,1.2236698137899886,1.3263771633069115,8,21.0,7.211102550927978,16.0,24.0,0.6417707120566798,0.047619047619047616
clean,1.0,90,attention_entropy,0,0.375074745778713,0.5089569786220555,0.4151643058863155,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.189418225174816,0.07738095238095238
clean,1.0,90,shuffled_attention,0,0.850537867400674,1.140556815866355,0.6026555737261782,8,21.0,5.5677643628300215,13.600000000000001,24.0,0.8757717739152381,0.047619047619047616
clean,1.0,90,oracle_stop,1,0.13473247774042693,0.18331642445823768,0.20778688989170715,39,4.3076923076923075,3.2593364603452186,1.0,8.000000000000014,0.5291357313881456,0.23214285714285715
clean,1.0,91,fixed_3,1,0.1407653270992983,0.2072354597387142,0.19330855987257664,56,3.0,0.0,3.0,3.0,0.3472870820788351,0.3333333333333333
clean,1.0,91,fixed_6,1,0.19775507841038537,0.3018396776388605,0.22948935282991725,28,6.0,0.0,6.0,6.0,0.4787194193960688,0.16666666666666666
clean,1.0,91,fixed_12,0,0.42119020930276824,0.6155515188483112,0.30342446012651675,14,12.0,0.0,12.0,12.0,1.55235234841712,0.08333333333333333
clean,1.0,91,fixed_24,0,1.0243542800852075,1.1960514526550723,1.1085517283861297,7,24.0,0.0,24.0,24.0,0.7237888759877062,0.041666666666666664
clean,1.0,91,state_error,1,0.6109024823364491,0.3758067465127271,0.3260312576536622,14,12.0,5.644213218610974,6.3,21.0,1.2539359362465927,0.08333333333333333
clean,1.0,91,ensemble_uncertainty,0,0.9472779660139508,0.9479755089566195,0.8092776303894581,8,21.0,5.291502622129181,12.8,24.0,0.9019383890162465,0.047619047619047616
clean,1.0,91,attention_entropy,1,0.3712663177674578,0.4447567305311909,0.3007644967074116,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.244416892774377,0.07738095238095238
clean,1.0,91,shuffled_attention,0,0.9788195607522433,1.2934064461725732,1.2010678184666193,8,21.0,5.291502622129181,15.0,24.0,0.7163759799960083,0.047619047619047616
clean,1.0,91,oracle_stop,1,0.13103020576338043,0.17039213148400123,0.1681957502144684,37,4.54054054054054,3.3978896041322435,1.0,9.599999999999994,0.6795279781382493,0.22023809523809523
clean,1.0,92,fixed_3,1,0.1885940065508902,0.21308117224448508,0.19627063429435657,56,3.0,0.0,3.0,3.0,0.34794720980507304,0.3333333333333333
clean,1.0,92,fixed_6,1,0.23785640109082298,0.29469723982982826,0.25920459748093305,28,6.0,0.0,6.0,6.0,0.5085235065094468,0.16666666666666666
clean,1.0,92,fixed_12,0,0.3742064635810546,0.4871057105252611,0.3924259380418779,14,12.0,0.0,12.0,12.0,1.5955548929778005,0.08333333333333333
clean,1.0,92,fixed_24,0,1.1812377599076647,1.5149020761526257,1.233639656184701,7,24.0,0.0,24.0,24.0,0.7465044513549323,0.041666666666666664
clean,1.0,92,state_error,0,0.681787554898118,0.9078844012897936,0.6483601108533019,14,12.0,5.516209878945092,6.0,19.1,0.8509976967353037,0.08333333333333333
clean,1.0,92,ensemble_uncertainty,0,1.0543370169761603,1.4097472659275725,1.1874425757725136,8,21.0,4.9749371855331,15.3,24.0,0.7535272576780315,0.047619047619047616
clean,1.0,92,attention_entropy,0,0.4305645862047851,0.5038829363528555,0.43178640279299235,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.300538186346906,0.07738095238095238
clean,1.0,92,shuffled_attention,0,1.0627821056053068,1.3060771029997962,0.8573685482676463,10,16.8,8.304215796810679,6.4,24.0,0.7378974940760568,0.05952380952380952
clean,1.0,92,oracle_stop,1,0.18799340290980251,0.1890407118604642,0.21110045909734462,38,4.421052631578948,3.3216322790504544,1.0,9.600000000000009,0.4937041126944382,0.2261904761904762
clean,1.0,93,fixed_3,1,0.1533628908235489,0.21371250307454254,0.20651381191642657,56,3.0,0.0,3.0,3.0,0.3502152685910237,0.3333333333333333
clean,1.0,93,fixed_6,1,0.20719468145642322,0.28856769297084073,0.26801148365249167,28,6.0,0.0,6.0,6.0,0.5238566877958845,0.16666666666666666
clean,1.0,93,fixed_12,0,0.3935176851298574,0.5954871430376293,0.34178114827551137,14,12.0,0.0,12.0,12.0,1.5507336629844328,0.08333333333333333
clean,1.0,93,fixed_24,0,1.1029816417085114,1.6651829210957125,1.124952642452484,7,24.0,0.0,24.0,24.0,0.9066395193297001,0.041666666666666664
clean,1.0,93,state_error,0,0.7268687846314249,1.069734813322901,0.9473803421423689,13,12.923076923076923,7.269129018416892,6.0,23.0,0.7791393170077671,0.07738095238095238
clean,1.0,93,ensemble_uncertainty,0,0.9624862206402998,1.3255841886226638,0.9453246135593821,8,21.0,5.408326913195984,13.200000000000001,24.0,1.008304646323844,0.047619047619047616
clean,1.0,93,attention_entropy,0,0.39217299995109434,0.5033853099746897,0.3950181647081811,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.1016006636845956,0.07738095238095238
clean,1.0,93,shuffled_attention,0,0.898316484617453,1.0124123938930805,0.8627694029110452,9,18.666666666666668,6.749485577105529,9.8,24.0,1.0320032466753168,0.05357142857142857
clean,1.0,93,oracle_stop,1,0.1548261065835112,0.18426328117721164,0.20340544367774058,37,4.54054054054054,3.453119189985824,1.0,10.199999999999996,0.5494743789468242,0.22023809523809523
clean,1.0,94,fixed_3,1,0.14783671314784097,0.21936639938173846,0.2019200184472829,56,3.0,0.0,3.0,3.0,0.35428527914019886,0.3333333333333333
clean,1.0,94,fixed_6,1,0.19764145421415383,0.2978044313889384,0.2667652409689817,28,6.0,0.0,6.0,6.0,0.5131793571663985,0.16666666666666666
clean,1.0,94,fixed_12,0,0.3736574293655469,0.5307726859393002,0.4146571473523354,14,12.0,0.0,12.0,12.0,1.6638434556413617,0.08333333333333333
clean,1.0,94,fixed_24,0,1.164668102745945,1.506265150186972,1.4488551157486378,7,24.0,0.0,24.0,24.0,0.7560239924972484,0.041666666666666664
clean,1.0,94,state_error,0,0.5462823137884529,0.5153649434967987,0.272413872104027,14,12.0,5.437961803049794,6.3,20.0,1.2144717074442517,0.08333333333333333
clean,1.0,94,ensemble_uncertainty,0,0.972781874401838,0.9128633261918143,0.8490124080573926,8,21.0,4.9749371855331,13.1,24.0,1.091640020678217,0.047619047619047616
clean,1.0,94,attention_entropy,0,0.4093830709392411,0.4899702492245179,0.3919289586070901,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.369536614833117,0.07738095238095238
clean,1.0,94,shuffled_attention,0,0.9988073776245003,1.208947150428117,0.3743818299256488,9,18.666666666666668,7.086763875156433,11.0,24.0,0.9162966663344074,0.05357142857142857
clean,1.0,94,oracle_stop,1,0.14757565857057012,0.18110904313412823,0.205853349304624,38,4.421052631578948,3.506622148445247,1.0,10.600000000000009,0.542331522956372,0.2261904761904762
clean,1.0,95,fixed_3,1,0.16796661680350858,0.20917116164367025,0.21336364239353708,56,3.0,0.0,3.0,3.0,0.3504977089035067,0.3333333333333333
clean,1.0,95,fixed_6,1,0.2191987211182452,0.28785376370701937,0.2611681974704572,28,6.0,0.0,6.0,6.0,0.5436166283845696,0.16666666666666666
clean,1.0,95,fixed_12,0,0.36945424755312367,0.5049296511823057,0.4296326883883026,14,12.0,0.0,12.0,12.0,1.5826292717136496,0.08333333333333333
clean,1.0,95,fixed_24,0,1.2190904676054652,1.5641953324224347,1.4134998844672833,7,24.0,0.0,24.0,24.0,0.7483018070042433,0.041666666666666664
clean,1.0,95,state_error,0,0.6760477854080958,0.9604958179717932,0.29190974047318374,14,12.0,5.916079783099616,6.3,22.500000000000007,1.030470115005968,0.08333333333333333
clean,1.0,95,ensemble_uncertainty,0,1.078371231148447,1.146807456306201,0.3340002759826673,8,21.0,3.968626966596886,15.0,24.0,0.8523641343993381,0.047619047619047616
clean,1.0,95,attention_entropy,0,0.41957861505227334,0.5166783075498728,0.3340256995816257,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.292278076768641,0.07738095238095238
clean,1.0,95,shuffled_attention,0,1.0537981134837222,1.0638553347076003,0.16175085467786754,10,16.8,7.833262411026456,6.7,24.0,0.9048723634917957,0.05952380952380952
clean,1.0,95,oracle_stop,1,0.16982303949383115,0.18191790005715042,0.18896513594190464,40,4.2,3.3704599092705436,1.0,9.300000000000004,0.5109695880593923,0.23809523809523808
clean,1.0,96,fixed_3,1,0.142066349220353,0.21964839960248592,0.19493517610007513,56,3.0,0.0,3.0,3.0,0.3440482647570086,0.3333333333333333
clean,1.0,96,fixed_6,1,0.20047890102915714,0.2977552175300289,0.28133577923323544,28,6.0,0.0,6.0,6.0,0.5256103277430408,0.16666666666666666
clean,1.0,96,fixed_12,0,0.40695187561249124,0.5790486716299431,0.39680084876798155,14,12.0,0.0,12.0,12.0,1.6607812016391126,0.08333333333333333
clean,1.0,96,fixed_24,0,0.852537780172189,1.1486100271659294,1.4766942881210945,7,24.0,0.0,24.0,24.0,0.6990875921297369,0.041666666666666664
clean,1.0,96,state_error,0,0.5887706541519336,0.7079518121078351,0.2855306403050255,14,12.0,5.42481072744215,6.3,18.400000000000002,1.2240134650570667,0.08333333333333333
clean,1.0,96,ensemble_uncertainty,0,0.8446560115020993,1.1360190926015687,0.23643943904798434,9,18.666666666666668,5.517648452415616,10.8,24.0,1.230867624599466,0.05357142857142857
clean,1.0,96,attention_entropy,1,0.3832349958551794,0.47934568617824536,0.40601469137215224,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.1863069166850067,0.07738095238095238
clean,1.0,96,shuffled_attention,0,0.9267908648703524,1.4090506258244895,0.46532372009004264,8,21.0,5.220153254455275,12.4,24.0,0.8047791480911672,0.047619047619047616
clean,1.0,96,oracle_stop,1,0.14529114115825878,0.19438436035238013,0.2087165982053485,38,4.421052631578948,3.281780477498925,1.0,10.300000000000004,0.5122294852854296,0.2261904761904762
clean,1.0,97,fixed_3,1,0.15503138979384898,0.22055267701950387,0.19143303724295552,56,3.0,0.0,3.0,3.0,0.34303078333357945,0.3333333333333333
clean,1.0,97,fixed_6,1,0.20302979135800703,0.2889823252230663,0.2755307187261228,28,6.0,0.0,6.0,6.0,0.5157236589396533,0.16666666666666666
clean,1.0,97,fixed_12,1,0.3415927383423493,0.4532766783706875,0.3714913823995956,14,12.0,0.0,12.0,12.0,1.5933146445874677,0.08333333333333333
clean,1.0,97,fixed_24,0,0.9731722658714783,1.019043940792288,1.3214882625051876,7,24.0,0.0,24.0,24.0,0.5532597808538202,0.041666666666666664
clean,1.0,97,state_error,0,0.6367821744165179,0.9061025877066897,0.29035650258912515,14,12.0,6.106202935189288,6.3,22.0,0.8388481865005329,0.08333333333333333
clean,1.0,97,ensemble_uncertainty,0,0.895366843781122,0.7277443877141683,0.5490205937069412,8,21.0,3.905124837953327,15.7,24.0,0.7451878066582585,0.047619047619047616
clean,1.0,97,attention_entropy,0,0.37982693454699396,0.4850142026028263,0.35246159820861434,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.2015696395735067,0.07738095238095238
clean,1.0,97,shuffled_attention,0,0.9491195597159046,0.9362817053505185,0.25715547087668733,9,18.666666666666668,7.644896627453143,8.2,24.0,0.7376055178581855,0.05357142857142857
clean,1.0,97,oracle_stop,1,0.1512627574714267,0.1815728493291693,0.20325768297940514,39,4.3076923076923075,3.2906537901857593,1.0,9.600000000000009,0.508854088717783,0.23214285714285715
clean,1.0,98,fixed_3,1,0.16102719982184607,0.20995715162737708,0.18816039790722328,56,3.0,0.0,3.0,3.0,0.3467209274146291,0.3333333333333333
clean,1.0,98,fixed_6,1,0.21248287241024377,0.2921948337163706,0.2171836069038054,28,6.0,0.0,6.0,6.0,0.5112830851654852,0.16666666666666666
clean,1.0,98,fixed_12,0,0.3749395970185018,0.5424203558066775,0.40915338073036367,14,12.0,0.0,12.0,12.0,1.4114370082381864,0.08333333333333333
clean,1.0,98,fixed_24,0,1.0987601699860452,1.6559192909784946,0.7248931373558866,7,24.0,0.0,24.0,24.0,0.9149671277494879,0.041666666666666664
clean,1.0,98,state_error,0,0.5796237254447685,0.7776486031620559,0.6110000807418828,14,12.0,5.464168999687222,6.0,19.700000000000003,1.0444468201311732,0.08333333333333333
clean,1.0,98,ensemble_uncertainty,0,0.962287126601702,1.3191114260609595,0.39473235049729055,9,18.666666666666668,7.102425250887506,11.600000000000001,24.0,1.1058454675426326,0.05357142857142857
clean,1.0,98,attention_entropy,0,0.38204055215273225,0.4888604214552491,0.34249472315875207,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.1748292975453833,0.07738095238095238
clean,1.0,98,shuffled_attention,0,0.8425546853972883,0.9573899804910749,0.685697811700851,9,18.666666666666668,6.599663291074443,11.8,24.0,1.1261237446991477,0.05357142857142857
clean,1.0,98,oracle_stop,1,0.1566892725150937,0.17441399566288115,0.1749293639793561,39,4.3076923076923075,3.4429701410998224,1.0,10.400000000000006,0.6381537425941882,0.23214285714285715
clean,1.0,99,fixed_3,1,0.14541647151736525,0.2148117217112328,0.21771405543011133,56,3.0,0.0,3.0,3.0,0.34858663440061344,0.3333333333333333
clean,1.0,99,fixed_6,1,0.19898334570881301,0.2921258048122685,0.2798744420027565,28,6.0,0.0,6.0,6.0,0.5128325654308509,0.16666666666666666
clean,1.0,99,fixed_12,0,0.41472355707986,0.5858834049677669,0.3678796751862838,14,12.0,0.0,12.0,12.0,1.6775063119960925,0.08333333333333333
clean,1.0,99,fixed_24,0,1.0379546865052205,1.525176767246649,1.5851158259474203,7,24.0,0.0,24.0,24.0,0.9059724595058155,0.041666666666666664
clean,1.0,99,state_error,0,0.6222048695103753,0.5884778480077953,0.08438711552139397,14,12.0,5.769377287516763,6.0,21.900000000000006,1.3325514672859826,0.08333333333333333
clean,1.0,99,ensemble_uncertainty,0,0.8373418076673013,1.0047059132163074,0.34305655997576295,9,18.666666666666668,6.164414002968976,12.0,24.0,1.3175117428667764,0.05357142857142857
clean,1.0,99,attention_entropy,1,0.3975765192066984,0.45647652939500377,0.4217585700801831,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.290395724091506,0.07738095238095238
clean,1.0,99,shuffled_attention,0,0.887521693796652,1.268909662991811,0.42842676369113747,9,18.666666666666668,6.182412330330468,11.2,24.0,1.2557334829941338,0.05357142857142857
clean,1.0,99,oracle_stop,1,0.14158833236614363,0.18421852115862217,0.17724647690912312,40,4.2,3.195309061734092,1.0,8.300000000000004,0.5116566440363114,0.23809523809523808
clean,1.0,100,fixed_3,1,0.15506585874396436,0.21416819676060975,0.18836803753086773,56,3.0,0.0,3.0,3.0,0.3510195562943223,0.3333333333333333
clean,1.0,100,fixed_6,1,0.21194685653071857,0.29740059518522477,0.2684538885983381,28,6.0,0.0,6.0,6.0,0.5184843938834451,0.16666666666666666
clean,1.0,100,fixed_12,0,0.3703727743706843,0.5105942734871681,0.42462347063687483,14,12.0,0.0,12.0,12.0,1.5693820387083852,0.08333333333333333
clean,1.0,100,fixed_24,0,1.0133806072504246,1.007861435034768,1.4404917860728887,7,24.0,0.0,24.0,24.0,0.6926862237032748,0.041666666666666664
clean,1.0,100,state_error,0,0.6913856580987883,0.5500994470340487,0.42998707886593457,14,12.0,5.9521904731427595,6.3,21.700000000000003,0.9886681509934719,0.08333333333333333
clean,1.0,100,ensemble_uncertainty,0,0.9870521548917504,0.9118364035662163,1.0232889548073232,8,21.0,5.766281297335398,14.0,24.0,0.6321241106869016,0.047619047619047616
clean,1.0,100,attention_entropy,0,0.403428089643295,0.49351433975005127,0.34625678424058387,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.262420950734206,0.07738095238095238
clean,1.0,100,shuffled_attention,0,1.0133806072504246,1.007861435034768,1.4404917860728887,7,24.0,0.0,24.0,24.0,0.6926862237032748,0.041666666666666664
clean,1.0,100,oracle_stop,1,0.156108859145813,0.19044889227697734,0.19481082994008425,36,4.666666666666667,3.472111109333276,1.0,10.5,0.5668607881777267,0.21428571428571427
clean,1.0,101,fixed_3,1,0.16364814239035147,0.21021119450633519,0.18963820312161095,56,3.0,0.0,3.0,3.0,0.3569012973616847,0.3333333333333333
clean,1.0,101,fixed_6,1,0.21738888503802598,0.2925171377703391,0.27154324814565056,28,6.0,0.0,6.0,6.0,0.530163036208059,0.16666666666666666
clean,1.0,101,fixed_12,0,0.3752469779554313,0.5700775571537211,0.40238991605468716,14,12.0,0.0,12.0,12.0,1.5586812853061585,0.08333333333333333
clean,1.0,101,fixed_24,0,1.1406131918657882,1.731812039769547,1.4122809324790497,7,24.0,0.0,24.0,24.0,0.9413356621720583,0.041666666666666664
clean,1.0,101,state_error,1,0.5058004998551612,0.4334484086418058,0.4853274548930455,15,11.2,5.04909232766973,6.0,17.0,1.4036417039166975,0.08928571428571429
clean,1.0,101,ensemble_uncertainty,0,0.8685939314310644,1.0342979283410392,0.35132722272790023,9,18.666666666666668,6.324555320336759,11.6,24.0,1.3276714912233947,0.05357142857142857
clean,1.0,101,attention_entropy,0,0.3832675573350637,0.5058993845276438,0.31197979137267223,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.1429257073890997,0.07738095238095238
clean,1.0,101,shuffled_attention,0,0.6246116306467805,0.7645974047494414,0.9095120356710659,9,18.666666666666668,6.716480559869962,10.6,24.0,1.164543121780538,0.05357142857142857
clean,1.0,101,oracle_stop,1,0.1641959961860211,0.18111218591162745,0.19051523801947456,41,4.097560975609756,3.244544224061637,1.0,7.0,0.5329481282966552,0.24404761904761904
clean,1.0,102,fixed_3,1,0.14511097605531703,0.21208508090156603,0.2005287994086815,56,3.0,0.0,3.0,3.0,0.34592787013664844,0.3333333333333333
clean,1.0,102,fixed_6,1,0.20775107992051897,0.30177726906593766,0.2776581234778434,28,6.0,0.0,6.0,6.0,0.49615749380002516,0.16666666666666666
clean,1.0,102,fixed_12,0,0.4004510796313085,0.5496649757756854,0.39233890726886583,14,12.0,0.0,12.0,12.0,1.7344819952526813,0.08333333333333333
clean,1.0,102,fixed_24,0,1.0337877876044972,1.4099049016905045,1.393352041680031,7,24.0,0.0,24.0,24.0,0.7335064790946285,0.041666666666666664
clean,1.0,102,state_error,0,0.6416061952575647,0.650248850065061,0.028668037061802078,14,12.0,5.8918830363717944,6.0,21.900000000000006,1.170851977019987,0.08333333333333333
clean,1.0,102,ensemble_uncertainty,0,0.9061253781546809,1.1667054815744944,0.8870872461453314,9,18.666666666666668,7.2571803523590805,11.4,24.0,0.7842902253595004,0.05357142857142857
clean,1.0,102,attention_entropy,1,0.4000279049524567,0.47018209397405986,0.3914080340493462,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.302096334172805,0.07738095238095238
clean,1.0,102,shuffled_attention,0,0.909949371332014,1.0702098728130642,1.1404077849862613,8,21.0,6.264982043070834,14.8,24.0,0.7108141806693724,0.047619047619047616
clean,1.0,102,oracle_stop,1,0.15880095596803104,0.20457697144628048,0.18434735171220729,38,4.421052631578948,3.23331001124372,1.0,9.200000000000017,0.5332202569801645,0.2261904761904762
clean,1.0,103,fixed_3,1,0.14608803285642122,0.21635754051528375,0.20731459256578413,56,3.0,0.0,3.0,3.0,0.3572646844788266,0.3333333333333333
clean,1.0,103,fixed_6,1,0.20086007265013897,0.2973478184779215,0.25624186150359735,28,6.0,0.0,6.0,6.0,0.5146720104040787,0.16666666666666666
clean,1.0,103,fixed_12,0,0.4050503244663538,0.5876143161244128,0.46324797500296555,14,12.0,0.0,12.0,12.0,1.5971560713391482,0.08333333333333333
