method,trial,seed,duration,final_error,final_goal,final_x,max_abs_jerk,mean_abs_error,path_effort,rms_accel,rms_jerk,rms_vel_jump,settle_time,success,tail_mean_abs_error,within_tol_frac
rtc_hard,13,1021,17.979999999999706,46.604645713747374,9.391648175422947,-37.21299753832443,800.0,15.97217793590312,141.9304986638942,7.92428159746347,52.02923843327936,0.16339501877716475,nan,0.0,21.284623474499394,0.0011111111111111111
rtc_hard,14,1022,17.979999999999706,32.069252304102875,9.391648175422947,-22.677604128679928,800.0,14.653123260049048,141.40410619354986,7.917027577651907,51.72157506090754,0.16294973885379707,nan,0.0,18.601144366404867,0.0033333333333333335
rtc_hard,15,1023,17.979999999999706,37.41842830303289,9.391648175422947,-28.026780127609943,800.0,15.378232859319214,143.54307389510544,7.979884729778478,54.338628094935196,0.160893213935395,nan,0.0,20.435178291659685,0.0033333333333333335
rtc_hard,16,1024,17.979999999999706,12.44492115124527,9.391648175422947,-3.0532729758223223,800.0,13.155460452378811,141.04124855073582,7.890497234752067,50.58287403070204,0.1629552968002215,nan,0.0,17.120112175538647,0.0044444444444444444
rtc_hard,17,1025,17.979999999999706,27.717795942586108,9.391648175422947,-18.32614776716316,800.0,14.184234185445085,141.32369735753505,7.916394495983038,51.69465082777924,0.15983904441629432,nan,0.0,17.947657951761542,0.0022222222222222222
rtc_hard,18,1026,17.979999999999706,16.162989180690804,9.391648175422947,-6.771341005267856,800.0,12.974564815442617,143.50179488496366,7.977838916096079,54.25511978475237,0.16005953115111488,nan,0.0,15.459612942156447,0.0033333333333333335
rtc_hard,19,1027,17.979999999999706,28.817034235998246,9.391648175422947,-19.4253860605753,800.0,14.532528203324937,143.84,7.995554320301307,54.97474167490214,0.1656933247248516,nan,0.0,17.862047423076728,0.0033333333333333335
rtc_hard,20,1028,17.979999999999706,27.46212294287065,9.391648175422947,-18.070474767447703,800.0,14.319085676794263,143.5282525550171,7.979146443126405,54.3085042244968,0.1621737696847188,nan,0.0,17.703092623163943,0.0011111111111111111
rtc_hard,21,1029,17.979999999999706,15.639462796308065,9.391648175422947,-6.2478146208851175,800.0,13.203485696555726,143.120599807933,7.960482951201152,53.54229877052381,0.1613539503461234,nan,0.0,17.586301376671106,0.0022222222222222222
rtc_hard,22,1030,17.979999999999706,28.083028192481923,9.391648175422947,-18.691380017058975,800.0,14.670195568617899,143.84,7.995554320301307,54.97474167490214,0.16462036191718807,nan,0.0,18.431470816105794,0.0033333333333333335
rtc_hard,23,1031,17.979999999999706,23.711599203192037,9.391648175422947,-14.319951027769092,800.0,13.666517108241647,139.64079558380502,7.855368443822258,49.040585514306535,0.16073088318742645,nan,0.0,15.97589103709644,0.0022222222222222222
rtc_hard,24,1032,17.979999999999706,40.81094890832965,9.391648175422947,-31.4193007329067,800.0,16.501427354823896,143.84,7.995554320301307,54.97474167490214,0.1640945702872261,nan,0.0,21.65575555562268,0.0044444444444444444
rtc_hard,25,1033,17.979999999999706,31.221451752405425,9.391648175422947,-21.829803576982478,800.0,14.79019921380199,142.7893592099335,7.947662082655989,53.01059561592602,0.16392577359373495,nan,0.0,18.964271098838136,0.0044444444444444444
rtc_hard,26,1034,17.979999999999706,32.39086091581186,9.391648175422947,-22.999212740388906,800.0,14.979486219494854,143.84,7.995554320301307,54.97474167490214,0.16553183209142855,nan,0.0,19.849644067470052,0.0022222222222222222
rtc_hard,27,1035,17.979999999999706,28.86641029303752,9.391648175422947,-19.474762117614574,800.0,14.496293273023111,143.5789641106088,7.981689819737198,54.41222158875997,0.16369996633479622,nan,0.0,18.367706454348266,0.0033333333333333335
rtc_hard,28,1036,17.979999999999706,30.22665439736203,9.391648175422947,-20.835006221939082,800.0,14.795376308325539,143.84,7.995554320301307,54.97474167490214,0.16322830121119866,nan,0.0,19.7962601089357,0.0022222222222222222
