scenario,delay,method,success,settle_time,within_tol_frac,tail_mean_abs_error,rms_jerk,final_error
moving_goal,2,prefix_conditioned,0.0,nan,0.0022222222222222222,12.607922088846935,24.061892629141898,15.196555539905393
moving_goal,2,prefix_conditioned,0.0,nan,0.0022222222222222222,12.80367640695387,24.268207495842372,13.395890148395065
moving_goal,2,prefix_conditioned,0.0,nan,0.0011111111111111111,13.338872839454828,23.975753761072003,18.816608606458146
moving_goal,2,prefix_conditioned,0.0,nan,0.0022222222222222222,14.180994776615254,23.99334745744579,21.751247670014397
moving_goal,2,prefix_conditioned,0.0,nan,0.0022222222222222222,13.097502714984003,23.6149647914067,21.094887667490383
moving_goal,2,prefix_conditioned,0.0,nan,0.0022222222222222222,12.411911570867872,23.931302145613525,14.555322753089417
moving_goal,2,prefix_conditioned,0.0,nan,0.0022222222222222222,12.395951680045174,23.615162124489185,20.920154748738923
moving_goal,2,history_conditioned,0.0,nan,0.0011111111111111111,33.217729722960236,29.58556530005766,42.36093070009194
moving_goal,2,history_conditioned,0.0,nan,0.0011111111111111111,32.88840399748462,29.352701868454798,41.202888970533536
moving_goal,2,history_conditioned,0.0,nan,0.0,32.3033399629136,29.57070551024394,40.23408124950211
moving_goal,2,history_conditioned,0.0,nan,0.0011111111111111111,33.14465202929022,29.525531325243534,42.13223849029296
moving_goal,2,history_conditioned,0.0,nan,0.0,33.50564690361272,29.359980512243936,41.91042184111758
moving_goal,2,history_conditioned,0.0,nan,0.0011111111111111111,31.145230373058443,29.380200960785412,39.35508426634988
moving_goal,2,history_conditioned,0.0,nan,0.0011111111111111111,33.13153758528112,29.38506983432636,40.93773418765977
moving_goal,2,history_conditioned,0.0,nan,0.0011111111111111111,31.764640027625372,29.470236989665178,40.21964715384482
moving_goal,2,history_conditioned,0.0,nan,0.0,33.86837036999062,29.525950852660184,41.29403745892044
moving_goal,2,history_conditioned,0.0,nan,0.0011111111111111111,32.82172350194292,29.490429177797406,41.28728313499455
moving_goal,2,history_conditioned,0.0,nan,0.0011111111111111111,33.04535765571656,29.676823592893104,41.710720194972325
moving_goal,2,history_conditioned,0.0,nan,0.0011111111111111111,34.32820193176378,29.597770373014942,41.374737530713446
moving_goal,2,history_conditioned,0.0,nan,0.0011111111111111111,35.02921320199159,29.783227442224543,40.33716322664428
moving_goal,2,history_conditioned,0.0,nan,0.0011111111111111111,33.97666508886688,29.422674388950767,41.290006508732475
moving_goal,2,history_conditioned,0.0,nan,0.0011111111111111111,32.79332421705216,29.25215787738253,41.503271338856834
moving_goal,2,history_conditioned,0.0,nan,0.0011111111111111111,31.402233051759627,29.26573770129319,40.03658960657714
moving_goal,2,vlash,0.0,nan,0.021111111111111112,1.9280477360961241,85.72668913909757,2.2057012446465993
moving_goal,2,vlash,0.0,nan,0.03666666666666667,1.1330773978558053,71.71338494479585,0.5845056572616318
moving_goal,2,vlash,0.0,nan,0.01888888888888889,1.8893740887848829,82.1734329636337,2.592579934380243
moving_goal,2,vlash,0.0,nan,0.03,1.5244180673201664,80.05942248602828,0.516349005424205
moving_goal,2,vlash,0.0,nan,0.025555555555555557,1.9531352163558202,82.83451935729103,0.6810523017231898
moving_goal,2,vlash,0.0,nan,0.023333333333333334,1.8827197343301787,84.99439606119446,2.4014334184828368
moving_goal,2,vlash,0.0,nan,0.01888888888888889,1.9392477208237717,81.57740154442456,0.48637709658628836
moving_goal,2,vlash,0.0,nan,0.021111111111111112,1.8368649055524842,82.25274277821026,0.6840891901270307
moving_goal,2,vlash,0.0,nan,0.022222222222222223,2.017708777774747,84.52216942040215,1.2080934173338704
moving_goal,2,vlash,0.0,nan,0.022222222222222223,1.75314289105318,85.81674670255791,0.43165356972446745
moving_goal,2,vlash,1.0,8.8799999999999,0.052222222222222225,0.7181009151724898,84.87516979034724,0.49870060578176556
moving_goal,2,vlash,0.0,nan,0.023333333333333334,1.9569394812664698,85.49873532381278,0.10289248965901443
moving_goal,2,vlash,0.0,nan,0.042222222222222223,0.6928260999714181,79.97798055738686,0.5910421804418355
moving_goal,2,vlash,0.0,nan,0.022222222222222223,1.7265195606440118,84.86258798315716,0.3435934240880165
moving_goal,2,vlash,0.0,nan,0.022222222222222223,1.6235775192877073,85.1293399225496,0.8436161483401534
moving_goal,2,vlash,0.0,nan,0.021111111111111112,1.6215060482787438,85.51635453064415,0.10746908476733985
moving_goal,4,synchronous,0.0,nan,0.023333333333333334,1.668391932594077,113.0062978297718,1.1467045806016927
moving_goal,4,synchronous,0.0,nan,0.015555555555555555,3.7007884384306613,118.81078510522217,0.5537759175052397
moving_goal,4,synchronous,0.0,nan,0.021111111111111112,2.0923604667212086,116.84384920381997,2.307051639273917
moving_goal,4,synchronous,0.0,nan,0.015555555555555555,2.9708235023246843,115.76920721133467,5.542629261026505
moving_goal,4,synchronous,0.0,nan,0.04555555555555556,1.6632110636618154,112.97260206262847,0.5711615208834964
moving_goal,4,synchronous,0.0,nan,0.025555555555555557,1.6216192727051209,115.59146935950093,0.0005984452036447152
moving_goal,4,synchronous,0.0,nan,0.01888888888888889,2.2593975465323957,119.14819927455483,0.7132442609654692
moving_goal,4,synchronous,0.0,nan,0.011111111111111112,2.861373061061064,119.04758226722821,2.1813076705881986
moving_goal,4,synchronous,0.0,nan,0.022222222222222223,1.7120238125065743,117.01240512153838,1.7299194415165093
moving_goal,4,synchronous,0.0,nan,0.013333333333333334,2.644426993077197,118.36073010986973,2.02493869034217
moving_goal,4,synchronous,0.0,nan,0.014444444444444444,2.355602288493521,115.70954703224658,2.936264216399504
moving_goal,4,synchronous,0.0,nan,0.021111111111111112,2.023764645307783,114.66129094740086,2.2873070774186957
