seed,method,interactions,fine_success,fine_reward,fine_abs_error,source_success,marker_attention
32,full_policy,432,0.1344444453716278,0.6055690050125122,1.356099009513855,0.08749999850988388,nan
32,full_policy,480,0.47555556893348694,0.8006143569946289,0.5927430391311646,0.17125000059604645,nan
32,full_policy,528,0.2866666615009308,0.7038239240646362,0.973834753036499,0.07249999791383743,nan
32,full_policy,576,0.602222204208374,0.8472122550010681,0.43359309434890747,0.6775000095367432,nan
32,full_policy,624,0.4977777898311615,0.8015308976173401,0.5862608551979065,0.45500001311302185,nan
32,full_policy,672,0.6666666865348816,0.8589662909507751,0.3906067907810211,0.668749988079071,nan
32,full_policy,720,0.5133333206176758,0.8183966875076294,0.5281983613967896,0.3787499964237213,nan
32,adapter,0,0.0,0.25075170397758484,3.5078635215759277,1.0,nan
32,adapter,48,0.0,0.26053309440612793,3.4119067192077637,1.0,nan
32,adapter,96,0.0,0.30631375312805176,3.0491135120391846,1.0,nan
32,adapter,144,0.0,0.4293680787086487,2.1940877437591553,1.0,nan
32,adapter,192,0.28999999165534973,0.6768256425857544,1.0922729969024658,1.0,nan
32,adapter,240,0.3266666531562805,0.7063133120536804,0.9462388753890991,1.0,nan
32,adapter,288,0.33222222328186035,0.7056159377098083,0.9470497369766235,1.0,nan
32,adapter,336,0.33222222328186035,0.705462634563446,0.9466439485549927,1.0,nan
32,adapter,384,0.33222222328186035,0.7079635858535767,0.9396234154701233,1.0,nan
32,adapter,432,0.33222222328186035,0.7086783051490784,0.9358617067337036,1.0,nan
32,adapter,480,0.33222222328186035,0.710593581199646,0.9294093251228333,1.0,nan
32,adapter,528,0.33222222328186035,0.7120121717453003,0.9247218370437622,1.0,nan
32,adapter,576,0.33222222328186035,0.7128764986991882,0.9206236600875854,1.0,nan
32,adapter,624,0.33222222328186035,0.7157494425773621,0.9104762077331543,1.0,nan
32,adapter,672,0.33222222328186035,0.715833306312561,0.9089731574058533,1.0,nan
32,adapter,720,0.33222222328186035,0.719588577747345,0.8957192897796631,1.0,nan
32,reward_attention,0,0.0,0.25075170397758484,3.5078635215759277,1.0,0.07836644351482391
32,reward_attention,48,0.013333333656191826,0.2633243799209595,3.5514605045318604,1.0,0.08019214123487473
32,reward_attention,96,0.014444444328546524,0.2665974795818329,3.5797417163848877,1.0,0.08291773498058319
32,reward_attention,144,0.013333333656191826,0.2808981239795685,3.4491360187530518,1.0,0.11656704545021057
32,reward_attention,192,0.014444444328546524,0.30979546904563904,3.230503559112549,1.0,0.18452481925487518
32,reward_attention,240,0.08777777850627899,0.43631741404533386,2.400847911834717,1.0,0.2669677138328552
32,reward_attention,288,0.18444444239139557,0.5691508054733276,1.64431893825531,1.0,0.3172719180583954
32,reward_attention,336,0.15333333611488342,0.5546411275863647,1.741080403327942,1.0,0.34023478627204895
32,reward_attention,384,0.32111111283302307,0.7381927967071533,0.825638473033905,1.0,0.3553803265094757
32,reward_attention,432,0.324444442987442,0.7054087519645691,0.964320182800293,1.0,0.36358702182769775
32,reward_attention,480,0.011111111380159855,0.4608917832374573,2.0557262897491455,1.0,0.3668465316295624
32,reward_attention,528,0.036666665226221085,0.513196587562561,1.774923324584961,1.0,0.3734467625617981
32,reward_attention,576,0.45444443821907043,0.7930819988250732,0.6118349432945251,1.0,0.3762548267841339
32,reward_attention,624,0.3544444441795349,0.768950879573822,0.6904846429824829,1.0,0.38437286019325256
32,reward_attention,672,0.476666659116745,0.8080167174339294,0.5662662982940674,1.0,0.38675564527511597
32,reward_attention,720,0.24444444477558136,0.692663311958313,0.9977983832359314,1.0,0.39448612928390503
32,supervised_anchors,0,0.0,0.25075170397758484,3.5078635215759277,1.0,0.06977758556604385
32,supervised_anchors,48,0.0,0.2754010558128357,3.4527575969696045,1.0,0.11606264859437943
32,supervised_anchors,96,0.0,0.2857942283153534,3.2949941158294678,1.0,0.1616014987230301
32,supervised_anchors,144,0.019999999552965164,0.3546108305454254,2.858522415161133,1.0,0.23639428615570068
32,supervised_anchors,192,0.04444444552063942,0.4829639494419098,1.940643310546875,1.0,0.31949588656425476
32,supervised_anchors,240,0.2666666805744171,0.6987876296043396,0.9666939377784729,1.0,0.39632681012153625
32,supervised_anchors,288,0.49000000953674316,0.7936561703681946,0.6186026334762573,1.0,0.44184115529060364
32,supervised_anchors,336,0.5877777934074402,0.8331780433654785,0.4777584969997406,1.0,0.45542359352111816
32,supervised_anchors,384,0.8644444346427917,0.9038864374160767,0.25986987352371216,1.0,0.4743105173110962
32,supervised_anchors,432,0.992222249507904,0.9368686079978943,0.16605940461158752,1.0,0.4765622913837433
32,supervised_anchors,480,0.402222216129303,0.7899525165557861,0.6035223603248596,1.0,0.5016929507255554
32,supervised_anchors,528,0.995555579662323,0.9277817010879517,0.1904546469449997,1.0,0.5091457366943359
32,supervised_anchors,576,0.8355555534362793,0.896800696849823,0.279593288898468,1.0,0.5202528238296509
32,supervised_anchors,624,0.9977777600288391,0.9244403839111328,0.19947920739650726,1.0,0.5329077839851379
32,supervised_anchors,672,1.0,0.9462559819221497,0.14020580053329468,1.0,0.5228713750839233
32,supervised_anchors,720,0.992222249507904,0.9208632111549377,0.20952196419239044,1.0,0.5359692573547363
32,anchors_cached,0,0.0,0.25075170397758484,3.5078635215759277,1.0,0.06977758556604385
32,anchors_cached,48,0.0,0.2754010558128357,3.4527575969696045,1.0,0.11606264859437943
32,anchors_cached,96,0.0,0.2857942283153534,3.2949941158294678,1.0,0.1616014987230301
32,anchors_cached,144,0.019999999552965164,0.3546108305454254,2.858522415161133,1.0,0.23639428615570068
32,anchors_cached,192,0.04444444552063942,0.4829639494419098,1.940643310546875,1.0,0.31949588656425476
32,anchors_cached,240,0.2666666805744171,0.6987876296043396,0.9666939377784729,1.0,0.39632681012153625
32,anchors_cached,288,0.49000000953674316,0.7936561703681946,0.6186026334762573,1.0,0.44184115529060364
32,anchors_cached,336,0.5877777934074402,0.8331780433654785,0.4777584969997406,1.0,0.45542359352111816
32,anchors_cached,384,0.8644444346427917,0.9038864374160767,0.25986987352371216,1.0,0.4743105173110962
32,anchors_cached,432,0.992222249507904,0.9368686079978943,0.16605940461158752,1.0,0.4765622913837433
32,anchors_cached,480,0.402222216129303,0.7899525165557861,0.6035223603248596,1.0,0.5016929507255554
32,anchors_cached,528,0.995555579662323,0.9277817010879517,0.1904546469449997,1.0,0.5091457366943359
32,anchors_cached,576,0.8355555534362793,0.896800696849823,0.279593288898468,1.0,0.5202528238296509
32,anchors_cached,624,0.9977777600288391,0.9244403839111328,0.19947920739650726,1.0,0.5329077839851379
32,anchors_cached,672,1.0,0.9462559819221497,0.14020580053329468,1.0,0.5228713750839233
32,anchors_cached,720,0.992222249507904,0.9208632111549377,0.20952196419239044,1.0,0.5359692573547363
33,frozen,0,0.0,0.24968279898166656,3.518421173095703,1.0,nan
33,frozen,48,0.0,0.24968279898166656,3.518421173095703,1.0,nan
33,frozen,96,0.0,0.24968279898166656,3.518421173095703,1.0,nan
33,frozen,144,0.0,0.24968279898166656,3.518421173095703,1.0,nan
33,frozen,192,0.0,0.24968279898166656,3.518421173095703,1.0,nan
33,frozen,240,0.0,0.24968279898166656,3.518421173095703,1.0,nan
33,frozen,288,0.0,0.24968279898166656,3.518421173095703,1.0,nan
33,frozen,336,0.0,0.24968279898166656,3.518421173095703,1.0,nan
33,frozen,384,0.0,0.24968279898166656,3.518421173095703,1.0,nan
33,frozen,432,0.0,0.24968279898166656,3.518421173095703,1.0,nan
33,frozen,480,0.0,0.24968279898166656,3.518421173095703,1.0,nan
33,frozen,528,0.0,0.24968279898166656,3.518421173095703,1.0,nan
33,frozen,576,0.0,0.24968279898166656,3.518421173095703,1.0,nan
33,frozen,624,0.0,0.24968279898166656,3.518421173095703,1.0,nan
33,frozen,672,0.0,0.24968279898166656,3.518421173095703,1.0,nan
33,frozen,720,0.0,0.24968279898166656,3.518421173095703,1.0,nan
33,full_policy,0,0.0,0.24968279898166656,3.518421173095703,1.0,nan
33,full_policy,48,0.0,0.2675403952598572,3.5509767532348633,0.375,nan
33,full_policy,96,0.0,0.25693026185035706,3.487985134124756,0.737500011920929,nan
33,full_policy,144,0.0,0.30051636695861816,3.4116880893707275,0.016249999403953552,nan
33,full_policy,192,0.0,0.27738717198371887,3.394930601119995,0.07500000298023224,nan
33,full_policy,240,0.0,0.2810896933078766,3.339405059814453,0.41499999165534973,nan
33,full_policy,288,0.0,0.2915132939815521,3.2130813598632812,0.5512499809265137,nan
33,full_policy,336,0.0,0.32742226123809814,3.1236164569854736,0.05249999836087227,nan
33,full_policy,384,0.07111111283302307,0.46854838728904724,2.0920372009277344,0.5525000095367432,nan
33,full_policy,432,0.3422222137451172,0.7162088751792908,0.9186851382255554,0.03125,nan
33,full_policy,480,0.5600000023841858,0.8293769955635071,0.4907342791557312,0.0,nan
33,full_policy,528,0.7688888907432556,0.8746834397315979,0.3552809953689575,0.3375000059604645,nan
33,full_policy,576,0.6855555772781372,0.8607525825500488,0.39280739426612854,0.45375001430511475,nan
33,full_policy,624,0.8066666722297668,0.8949354887008667,0.2935425341129303,0.4312500059604645,nan
33,full_policy,672,0.757777750492096,0.8766263127326965,0.33940640091896057,0.7712500095367432,nan
33,full_policy,720,0.652222216129303,0.8532848358154297,0.4278603196144104,0.49000000953674316,nan
33,adapter,0,0.0,0.24968279898166656,3.518421173095703,1.0,nan
33,adapter,48,0.0,0.2570503354072571,3.44458270072937,1.0,nan
33,adapter,96,0.0,0.29833632707595825,3.06860089302063,1.0,nan
33,adapter,144,0.0,0.42759934067726135,2.229963541030884,1.0,nan
33,adapter,192,0.34333333373069763,0.6755920648574829,1.1083247661590576,1.0,nan
33,adapter,240,0.24666666984558105,0.6918862462043762,0.9957401752471924,1.0,nan
33,adapter,288,0.24888889491558075,0.6931995153427124,0.990788996219635,1.0,nan
33,adapter,336,0.2611111104488373,0.69561368227005,0.9845302104949951,1.0,nan
33,adapter,384,0.2433333396911621,0.6924498677253723,0.9915149211883545,1.0,nan
33,adapter,432,0.2755555510520935,0.6962541341781616,0.9791210293769836,1.0,nan
33,adapter,480,0.25333333015441895,0.6969729065895081,0.9759678840637207,1.0,nan
33,adapter,528,0.2433333396911621,0.6985218524932861,0.9711410999298096,1.0,nan
33,adapter,576,0.2611111104488373,0.6982710957527161,0.9697399139404297,1.0,nan
33,adapter,624,0.2611111104488373,0.7022165656089783,0.9599679708480835,1.0,nan
33,adapter,672,0.301111102104187,0.7031452059745789,0.9521936178207397,1.0,nan
33,adapter,720,0.2433333396911621,0.7015536427497864,0.9563271999359131,1.0,nan
33,reward_attention,0,0.0,0.24968279898166656,3.518421173095703,1.0,0.08203139901161194
33,reward_attention,48,0.0,0.2586093842983246,3.4882400035858154,1.0,0.12231998145580292
33,reward_attention,96,0.0,0.2772558629512787,3.362475633621216,1.0,0.18379223346710205
33,reward_attention,144,0.0,0.3083479106426239,3.134860038757324,1.0,0.21095402538776398
33,reward_attention,192,0.10444444417953491,0.3930164873600006,2.6781296730041504,1.0,0.32195335626602173
33,reward_attention,240,0.06666667014360428,0.4402846693992615,2.302567720413208,1.0,0.38792717456817627
33,reward_attention,288,0.17444443702697754,0.5530064105987549,1.7411664724349976,1.0,0.44647806882858276
33,reward_attention,336,0.38999998569488525,0.740874171257019,0.8142701387405396,1.0,0.46904852986335754
33,reward_attention,384,0.6155555844306946,0.8440125584602356,0.44189831614494324,1.0,0.5003731846809387
33,reward_attention,432,0.9711111187934875,0.9412681460380554,0.154988095164299,1.0,0.5227364301681519
33,reward_attention,480,0.9144444465637207,0.9044854044914246,0.25559931993484497,1.0,0.5268261432647705
33,reward_attention,528,1.0,0.955061674118042,0.11618772894144058,1.0,0.5232721567153931
33,reward_attention,576,1.0,0.9630317687988281,0.09516679495573044,1.0,0.5233350396156311
33,reward_attention,624,1.0,0.9548050165176392,0.11725001782178879,1.0,0.5281387567520142
33,reward_attention,672,1.0,0.9662185311317444,0.08687654137611389,1.0,0.5301719903945923
33,reward_attention,720,1.0,0.9710256457328796,0.07408417016267776,1.0,0.5273102521896362
33,supervised_anchors,0,0.0,0.24968279898166656,3.518421173095703,1.0,0.08903872966766357
33,supervised_anchors,48,0.0,0.263584703207016,3.493558645248413,1.0,0.1312708854675293
33,supervised_anchors,96,0.0,0.27829307317733765,3.3284385204315186,1.0,0.2122734636068344
33,supervised_anchors,144,0.0,0.3408869802951813,2.8009896278381348,1.0,0.28238117694854736
33,supervised_anchors,192,0.0,0.44499731063842773,2.0810225009918213,1.0,0.3420846164226532
33,supervised_anchors,240,0.008888889104127884,0.5789783000946045,1.398366928100586,1.0,0.4031144976615906
33,supervised_anchors,288,0.41999998688697815,0.7837694883346558,0.6342740654945374,1.0,0.45511263608932495
33,supervised_anchors,336,0.7444444298744202,0.8654890060424805,0.37581074237823486,1.0,0.4877762794494629
33,supervised_anchors,384,0.8922222256660461,0.9124776721000671,0.235116645693779,1.0,0.48709893226623535
33,supervised_anchors,432,0.695555567741394,0.858397364616394,0.3915640711784363,1.0,0.513213038444519
33,supervised_anchors,480,0.9366666674613953,0.9172029495239258,0.22175322473049164,1.0,0.5190993547439575
33,supervised_anchors,528,0.8788889050483704,0.8896933197975159,0.29843729734420776,1.0,0.5168355107307434
33,supervised_anchors,576,0.3677777647972107,0.7787627577781677,0.6413179636001587,1.0,0.525914192199707
33,supervised_anchors,624,0.9833333492279053,0.945128858089447,0.1442103087902069,1.0,0.5330405235290527
33,supervised_anchors,672,0.6177777647972107,0.8445755839347839,0.42812955379486084,1.0,0.5505117177963257
33,supervised_anchors,720,0.8455555438995361,0.8820058703422546,0.32104119658470154,1.0,0.564631462097168
33,anchors_cached,0,0.0,0.24968279898166656,3.518421173095703,1.0,0.08903872966766357
33,anchors_cached,48,0.0,0.263584703207016,3.493558645248413,1.0,0.1312708854675293
33,anchors_cached,96,0.0,0.27829307317733765,3.3284385204315186,1.0,0.2122734636068344
33,anchors_cached,144,0.0,0.3408869802951813,2.8009896278381348,1.0,0.28238117694854736
33,anchors_cached,192,0.0,0.44499731063842773,2.0810225009918213,1.0,0.3420846164226532
33,anchors_cached,240,0.008888889104127884,0.5789783000946045,1.398366928100586,1.0,0.4031144976615906
33,anchors_cached,288,0.41999998688697815,0.7837694883346558,0.6342740654945374,1.0,0.45511263608932495
33,anchors_cached,336,0.7444444298744202,0.8654890060424805,0.37581074237823486,1.0,0.4877762794494629
33,anchors_cached,384,0.8922222256660461,0.9124776721000671,0.235116645693779,1.0,0.48709893226623535
33,anchors_cached,432,0.695555567741394,0.858397364616394,0.3915640711784363,1.0,0.513213038444519
33,anchors_cached,480,0.9366666674613953,0.9172029495239258,0.22175322473049164,1.0,0.5190993547439575
33,anchors_cached,528,0.8788889050483704,0.8896933197975159,0.29843729734420776,1.0,0.5168355107307434
33,anchors_cached,576,0.3677777647972107,0.7787627577781677,0.6413179636001587,1.0,0.525914192199707
33,anchors_cached,624,0.9833333492279053,0.945128858089447,0.1442103087902069,1.0,0.5330405235290527
33,anchors_cached,672,0.6177777647972107,0.8445755839347839,0.42812955379486084,1.0,0.5505117177963257
33,anchors_cached,720,0.8455555438995361,0.8820058703422546,0.32104119658470154,1.0,0.564631462097168
